,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
1,A1BG,69.9371817339152,-0.117191721016048,0.289689553690458,-0.404542447330605,0.685813870526846,0.999743070446688,Non-PcB,3.02345039689646
2,A2M,2587.74952662486,-0.200684474760806,0.331310270837638,-0.605729711467815,0.544694250944497,0.999743070446688,Non-PcB,5.68424761028187
3,A2ML1-AS1,112.690024666431,-0.0206028770047221,0.326134986507906,-0.0631728512948814,0.949628863114949,0.999743070446688,Non-PcB,2.97280692292686
4,AAAS,700.039279100862,-0.154839094668759,0.123840663787433,-1.25030898521776,0.211186697395165,0.999743070446688,Non-PcB,6.08572461370243
5,AACS,343.969032104256,-0.133173350265056,0.15700794622057,-0.848194970195774,0.396329397957744,0.999743070446688,PcB target,5.19345629813639
6,AADAT,253.155607114976,0.0948327353248895,0.178645847761591,0.530842090723805,0.59552820978338,0.999743070446688,Non-PcB,5.05794813493165
7,AAGAB,521.255212311421,-0.061531855301985,0.148584556142148,-0.414120127283745,0.678786133155004,0.999743070446688,PcB target,5.51481360007782
8,AAK1,377.989587636457,-0.190280191297421,0.150249122790757,-1.26643129599108,0.205358712268337,0.999743070446688,Non-PcB,5.33158148057804
9,AAMDC,401.794267214454,0.00829201999404863,0.123254420428235,0.0672756398126644,0.946362269556527,0.999743070446688,Non-PcB,5.67834644740138
10,AAMP,957.606125803784,0.0497320603361841,0.0903919107186177,0.550182642902591,0.582194107347003,0.999743070446688,Non-PcB,6.6976932259379
11,AAR2,484.430434673382,-0.0101695485968421,0.136613957467319,-0.0744400410131949,0.940660249045969,0.999743070446688,Non-PcB,5.51354108814781
12,AARS1,2944.37884072252,-0.0398886888264664,0.105125926875664,-0.379437214129337,0.704363220121919,0.999743070446688,Non-PcB,8.14849007986945
13,AARS2,421.559749159999,-0.0584160764127858,0.144781739326093,-0.403476824388845,0.686597480602238,0.999743070446688,PcB target,5.40817295118101
14,AASDH,99.3939047281389,0.209636935866957,0.28986395739398,0.72322525971044,0.469541502377283,0.999743070446688,Non-PcB,3.48612856349278
15,AASDHPPT,707.308042767516,-0.0302109081518857,0.134974683497882,-0.223826478928989,0.822892325421257,0.999743070446688,Non-PcB,5.95413083246485
16,AASS,433.306453755428,-0.0334111063238226,0.169693710956084,-0.196890657500379,0.843913104814418,0.999743070446688,Non-PcB,5.56068399570921
17,AATF_1,72.9183454937874,-0.87211238727537,1.20619143694035,-0.723029828074049,0.469661558888234,0.999743070446688,Non-PcB,3.68867076975756
18,ABALON,449.883200690767,0.013537917514842,0.121512620550396,0.111411616781216,0.911289948552409,0.999743070446688,Non-PcB,5.55439789385617
19,ABAT,1266.17466228023,-0.397214642100345,0.128890100531248,-3.08180876935575,0.00205746968176847,0.488008516405875,Non-PcB,7.20157063455053
20,ABCA2,625.282225325304,-0.399541548701569,0.209184231777679,-1.90999840335098,0.0561334188969272,0.999743070446688,Non-PcB,6.16215730765492
21,ABCA3,2342.08229696431,-0.0933600253860143,0.150031890707915,-0.622267872153725,0.533765743154069,0.999743070446688,Non-PcB,8.20873685859319
22,ABCA5,90.8987030051448,-0.348343762878124,0.311090668514433,-1.11974995759785,0.26282032964821,0.999743070446688,PcB target,3.47541586785915
23,ABCA7,55.3698427437754,0.344657467254382,0.376627567633801,0.915114815996413,0.360131357718181,0.999743070446688,Non-PcB,2.92623786360549
24,ABCB1,64.8269237269323,-0.151698751489088,0.352903529220302,-0.429858981076918,0.667298225301268,0.999743070446688,PcB target,3.59120338312191
25,ABCB10,489.787786360601,0.305731726618543,0.136841489635668,2.23420343809859,0.0254696903294427,0.944482233426032,Non-PcB,5.36578438100575
26,ABCB4,81.7792350024347,-0.0781491111617753,0.280716498288799,-0.278391585952943,0.780711777764162,0.999743070446688,Non-PcB,3.72843514672464
27,ABCB6,596.055516739684,-0.173757815167133,0.158206371997611,-1.09829846278099,0.272074182947631,0.999743070446688,Non-PcB,6.32674192443511
28,ABCB7,332.233628338401,0.16416838222863,0.153656839613923,1.06840920743338,0.285335965508885,0.999743070446688,Non-PcB,5.20351277468106
29,ABCB8,189.983705327149,-0.249121246827412,0.188456022649696,-1.32190652930462,0.186199277941279,0.999743070446688,Non-PcB,4.57341112251304
30,ABCB9,149.880034471866,-0.226501831413149,0.223636433180872,-1.01281275233879,0.311149608362422,0.999743070446688,Non-PcB,3.88973156816932
