,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,CNN2,1530.87423092125,0.439452951844329,0.103678905191406,4.23859560469928,2.24922395966413e-05,0.282749943969378,NS,Non-PcB,NA
2,WASH7P,107.652638868929,-0.0389531147647989,0.262915437182828,-0.148158340119494,0.882217808665305,1,NS,Non-PcB,NA
3,MTND2P28,1119.76088679316,0.050424124474879,0.144281548308538,0.349484220719962,0.726725814964236,1,NS,Non-PcB,NA
4,MTCO1P12,320.924365784948,0.466439758943401,0.572619187239335,0.814572353385787,0.415317140935418,1,NS,Non-PcB,NA
5,MTATP6P1,1386.00563902865,0.0998625394373905,0.166350304857533,0.600314736560991,0.548296499376618,1,NS,Non-PcB,NA
6,LOC100288069,54.4200833015451,0.394422297482896,0.369293604811692,1.06804529605656,0.285500079997436,1,NS,Non-PcB,NA
7,LINC01128,169.260408951302,-0.235360628815856,0.199549167585348,-1.17946184223089,0.238214322340157,1,NS,Non-PcB,NA
8,SAMD11,221.232278017368,-0.0866786746338732,0.192430828955493,-0.450440686164278,0.652392713602777,1,NS,PcB target,NA
9,NOC2L,2748.94928540186,-0.0389810114890223,0.102780564777776,-0.379264421958607,0.704491516709204,1,NS,Non-PcB,NA
10,KLHL17,144.013850691287,-0.0487023080622706,0.257693630347315,-0.188993061243425,0.85009825511655,1,NS,PcB target,NA
11,HES4,359.629755071128,-0.211839200411229,0.240645855721778,-0.880294405136759,0.378699842724355,1,NS,Non-PcB,NA
12,ISG15,334.374548158745,-0.250395570761644,0.176919449126649,-1.41530833380788,0.156978112601652,1,NS,PcB target,NA
13,AGRN,10313.7281323572,-0.0424038740380759,0.259769929301052,-0.163236268925236,0.870332410698023,1,NS,Non-PcB,NA
14,C1orf159,252.681975104202,0.141976070916522,0.206161653644889,0.688663815052016,0.491034852266469,1,NS,PcB target,NA
15,SDF4,2248.39564803208,-0.0113858991362497,0.116719960359779,-0.0975488605475328,0.922290534108684,1,NS,PcB target,NA
16,B3GALT6,421.17112130731,0.0961835964084694,0.162037501498115,0.593588493522829,0.552787378890786,1,NS,Non-PcB,NA
17,UBE2J2,920.549198200512,-0.0698560794331816,0.105997330073258,-0.659036217090584,0.509872512097732,1,NS,Non-PcB,NA
18,ACAP3,985.683600665467,-0.106034729727586,0.231362847656527,-0.458304912831129,0.646733395050879,1,NS,Non-PcB,NA
19,PUSL1,194.511840774096,0.258871230849994,0.222913540754137,1.16130778764811,0.245516753632969,1,NS,Non-PcB,NA
20,INTS11,1117.19243018308,-0.114375887232131,0.127602175906524,-0.896347467584867,0.370067214722771,1,NS,Non-PcB,NA
21,CPTP,233.010667570868,0.0883631808695368,0.192410162524128,0.459243834682882,0.646059075637246,1,NS,Non-PcB,NA
22,DVL1,1313.03785905769,-0.125206572002773,0.169305519661427,-0.739530360576301,0.459585010979366,1,NS,Non-PcB,NA
23,MXRA8,1943.58578455165,-0.136333441488816,0.175243855522396,-0.777964175020066,0.436590133331207,1,NS,Non-PcB,NA
24,AURKAIP1,817.656846361154,-0.134886062064358,0.135680160913946,-0.994147273674799,0.320151173237483,1,NS,Non-PcB,NA
25,CCNL2,943.712328315829,-0.188798603635621,0.201505820527877,-0.936938710460237,0.348790085477737,1,NS,Non-PcB,NA
26,MRPL20-AS1,313.710074368628,-0.0220643962875652,0.144730346692882,-0.152451761442857,0.878830634416487,1,NS,Non-PcB,NA
27,MRPL20,660.498600393337,0.130358685667237,0.137157302376049,0.950431974156417,0.341892803761883,1,NS,Non-PcB,NA
28,VWA1,412.823077739069,-0.51795137052135,0.299851825363907,-1.72735773708482,0.0841034358454366,1,NS,Non-PcB,NA
29,ATAD3B,481.821860737076,-0.0177701429727384,0.150284919650782,-0.118243021415795,0.905875102875156,1,NS,PcB target,NA
30,ATAD3A,900.910054754753,-0.010301365614537,0.136593747133415,-0.0754160847822365,0.939883661848876,1,NS,Non-PcB,NA
31,SSU72,1388.15134862241,0.100438627741999,0.106675384639805,0.941535182470961,0.346430668422894,1,NS,PcB target,NA
32,FNDC10,96.6717057910711,0.309375554456506,0.368550664348058,0.839438330694019,0.40122338183358,1,NS,Non-PcB,NA
33,MIB2,489.555198237853,-0.19057996719076,0.184872198062481,-1.03087413460811,0.302599847453303,1,NS,Non-PcB,NA
34,LOC124903821,267.549253142633,-0.00461729855395067,0.223016699792225,-0.0207038242349223,0.983481918376515,1,NS,Non-PcB,NA
35,CDK11B,774.983206594319,0.0795974321731827,0.13952523284861,0.57048772145429,0.568346947675962,1,NS,Non-PcB,NA
36,SLC35E2B,834.357918670296,-0.100519094045863,0.124364331713536,-0.80826304987029,0.418939168718478,1,NS,Non-PcB,NA
37,CDK11A,422.972351298859,-0.0472693780591168,0.161049510960443,-0.293508361355579,0.769133609349218,1,NS,Non-PcB,NA
38,SLC35E2A,479.107928413604,-0.0606455261384345,0.141746745459312,-0.427844222750375,0.668764538045083,1,NS,Non-PcB,NA
39,LOC112268218,89.0340386025666,-0.141500604442036,0.30028941256439,-0.471214097205956,0.637487852676483,1,NS,Non-PcB,NA
40,NADK,1140.57556555305,-0.0102721400016594,0.0931709261176798,-0.110250487246259,0.912210723249886,1,NS,Non-PcB,NA
41,GNB1,7698.34434290841,0.120905291363623,0.0781732496967084,1.54663253520486,0.1219518796798,1,NS,Non-PcB,NA
42,PRKCZ,130.707581423361,0.180654819409969,0.240794820902439,0.75024379151063,0.453107888678808,1,NS,Non-PcB,NA
43,FAAP20,489.299220399883,-0.152592452265677,0.134161869173265,-1.13737571789946,0.255381253737507,1,NS,Non-PcB,NA
44,SKI,1448.21545687622,0.206727168202463,0.129694801296065,1.59395107696376,0.110946992995644,1,NS,Non-PcB,NA
45,MORN1,128.291321807505,0.101850526727356,0.265083964943439,0.384219870670364,0.70081549187151,1,NS,Non-PcB,NA
46,RER1,1121.27865368131,0.00985986298478431,0.0934346734429168,0.105526809496564,0.91595779784919,1,NS,Non-PcB,NA
47,PEX10,631.288447718331,-0.0838230197933624,0.119346801003806,-0.702348274845586,0.482461994341841,1,NS,Non-PcB,NA
48,PANK4,43.5102690455344,0.244594852522637,1.46846438224181,0.16656505631361,0.867712290552,1,NS,Non-PcB,NA
49,PRXL2B,35.3017560092431,-0.311050605345743,1.15543885114991,-0.269205596675394,0.787771473681228,1,NS,Non-PcB,NA
50,PRDM16,166.518718470232,-0.316561776932806,0.988661982678165,-0.320192120744118,0.74882269577756,1,NS,Non-PcB,NA
51,MEGF6,137.27447635884,-0.0658278524976183,0.431523681354067,-0.152547485438247,0.878755140688336,1,NS,PcB target,NA
52,TPRG1L,203.86812767012,-0.0294080253395841,0.192531289937807,-0.152744134987532,0.878600054427909,1,NS,Non-PcB,NA
53,WRAP73,222.852748031698,0.0307650203407735,0.199468608578157,0.1542348972105,0.877424527390677,1,NS,Non-PcB,NA
54,TP73,83.6095185631147,0.645671612150282,0.295129818898378,2.18775457715646,0.0286874841954633,1,NS,PcB target,NA
55,GFOD3P,455.404321085849,0.21189903333062,0.144087727976712,1.47062512752555,0.141392524646399,1,NS,Non-PcB,NA
56,LRRC47,891.90996281945,0.0288997620819695,0.0963591103281377,0.299917278019228,0.764240254716046,1,NS,Non-PcB,NA
57,CEP104,430.270512034877,0.0812457555854608,0.14964075084166,0.54293870572348,0.587172005262334,1,NS,Non-PcB,NA
58,DFFB,126.642062503588,0.267144459758412,0.231503506528364,1.15395426948179,0.24851891797318,1,NS,Non-PcB,NA
59,C1orf174,239.438797959609,0.0285388160255624,0.169900552210256,0.167973650787462,0.866604008152718,1,NS,Non-PcB,NA
60,NPHP4,317.546359969031,-0.0684019815702958,0.184494657554702,-0.370753183191848,0.71082137437631,1,NS,Non-PcB,NA
61,KCNAB2,177.259040997101,-0.0828145543724771,0.283088740547813,-0.292539202414834,0.769874390891564,1,NS,Non-PcB,NA
62,RPL22,4681.22889689606,0.0889795639663733,0.121452219033361,0.732630203668257,0.463784004250313,1,NS,Non-PcB,NA
63,RNF207,169.868985288066,-0.145231352037944,0.242182768605505,-0.599676652778356,0.548721750900665,1,NS,Non-PcB,NA
64,ICMT,992.872325134868,-0.0636223474445083,0.0996186797312452,-0.638658809935555,0.523044914009239,1,NS,Non-PcB,NA
65,GPR153,1040.51476399755,0.0927937145815754,0.23486498582802,0.395093863201574,0.692773617687481,1,NS,Non-PcB,NA
66,ACOT7,1290.39944954449,-0.0527855329586242,0.129206257174137,-0.408536971142837,0.682879493421245,1,NS,Non-PcB,NA
67,TNFRSF25,75.097240166936,-0.261184469853711,0.426636584775854,-0.612194263628217,0.54040923643098,1,NS,Non-PcB,NA
68,PLEKHG5,345.131536032671,0.0496838131288169,0.254441940099699,0.195265816277573,0.845184856596566,1,NS,Non-PcB,NA
69,NOL9,417.288886161522,-0.122399195605858,0.129742573734089,-0.943400397287614,0.345476140046001,1,NS,Non-PcB,NA
70,ZBTB48,219.082706666736,0.0349598198514172,0.202393241664231,0.172732150362093,0.862861971289407,1,NS,Non-PcB,NA
