,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,GSN,996.987558813967,-2.80963668628483,0.134607185440257,1.59882293107173e-97,7.80545354949217e-94,Downregulated,PcB target,GSN
2,EYA4,799.790347207316,-3.85528770605182,0.207373419296241,1.66655271449639e-77,3.25444414086855e-74,Downregulated,PcB target,EYA4
3,SFRP1,671.658757173415,-6.43229583990952,0.364836367590743,1.54469715593835e-70,2.74225873283311e-67,Downregulated,PcB target,SFRP1
4,ABLIM1,1572.91711703577,2.35722233966317,0.140636495443566,9.72706783592441e-65,1.11735400411725e-61,Upregulated,PcB target,ABLIM1
5,MAGEA6,347.412354860506,5.99411784777842,0.375780617866283,4.03106843080031e-58,3.93593521583342e-55,Upregulated,PcB target,MAGEA6
6,ITPKB,1892.84488715906,-1.88149905593118,0.121698272854879,5.60494424609821e-56,4.97515232899117e-53,Downregulated,PcB target,ITPKB
7,DMRTA2,523.923170832472,-7.39435121124744,0.492210273798517,2.63964040539377e-52,1.74478308349998e-49,Downregulated,PcB target,DMRTA2
8,SLIT2,479.803631262113,3.50805486535304,0.245099296408621,7.95570614094651e-47,3.78924462244887e-44,Upregulated,PcB target,SLIT2
9,VCAN,872.190900896411,2.60340488751121,0.184095378454566,1.34390188513851e-46,6.24850381261545e-44,Upregulated,PcB target,VCAN
10,PDLIM3,306.644767021359,-5.77736343463261,0.407361533874677,1.93334717821161e-46,8.78009388281774e-44,Downregulated,PcB target,PDLIM3
11,CDH8,376.692191224155,2.79258713537785,0.201959248775752,2.37320914879313e-44,9.86043154417708e-42,Upregulated,PcB target,CDH8
12,ARHGAP29,510.923699849386,-3.12269833914604,0.225109397446704,2.95433435313909e-44,1.153844824962e-41,Downregulated,PcB target,ARHGAP29
13,WLS,2402.79526408905,1.60838391309602,0.118114161307255,4.91115193515974e-44,1.88048970568234e-41,Upregulated,PcB target,WLS
14,ANK1,387.022508081908,-3.81695209011609,0.276806106603984,1.28107143057819e-43,4.81091594160209e-41,Downregulated,PcB target,ANK1
15,HSPA12A,351.116945842277,2.64328473542191,0.194003817573777,2.13298934255603e-43,7.71352145952486e-41,Upregulated,PcB target,HSPA12A
16,PCDH1,289.425689217522,-3.58949722762157,0.265193501697277,4.23434105932875e-42,1.37813687010953e-39,Downregulated,PcB target,PCDH1
17,CCND2,2303.18435034278,-1.25613890664106,0.0952595868154651,1.38357354722591e-41,4.22162878597305e-39,Downregulated,PcB target,CCND2
18,LINC01694,235.092491066917,4.19625871687739,0.314915522083623,6.34138341248236e-41,1.87628083755993e-38,Upregulated,PcB target,LINC01694
19,RIMS4,1156.42645197058,-2.46052813954976,0.1881629216616,1.43076984288587e-40,4.04928601331524e-38,Downregulated,PcB target,RIMS4
20,OTULINL,322.325809307162,5.93596540800773,0.453452839028856,5.48005029215396e-40,1.44614083925922e-37,Upregulated,PcB target,OTULINL
21,CDH11,225.326643648136,3.10780723111618,0.237266596028161,1.00687393394444e-39,2.60910228014346e-37,Upregulated,PcB target,CDH11
22,STOM,467.772332509094,-2.53226359260698,0.197908768779761,7.70807763835095e-39,1.90535873571794e-36,Downregulated,PcB target,STOM
23,RAB29,194.42488404359,-3.41087682360275,0.265966464313579,4.89425681170677e-38,1.13779817879774e-35,Downregulated,PcB target,RAB29
24,NT5E,285.760101132116,-5.72870462010481,0.454298679750951,3.11646194077084e-37,6.83800772801944e-35,Downregulated,PcB target,NT5E
25,ADARB2,321.128403819339,6.92889746725851,0.560909259932968,3.33338406740255e-36,7.07547000741706e-34,Upregulated,PcB target,ADARB2
26,CAVIN1,930.208149203013,-4.05046922180784,0.331231181831863,8.78508510637096e-35,1.78703272872096e-32,Downregulated,PcB target,CAVIN1
27,EFHD1,280.360428941105,-2.73653418200657,0.226396326724438,1.25922201523386e-34,2.5350605684007e-32,Downregulated,PcB target,EFHD1
28,RUNX1,245.637679130731,-3.16261313016231,0.262235369695476,5.35494063521935e-34,1.01525515266567e-31,Downregulated,PcB target,RUNX1
29,TRIO,2950.30604186806,1.35276113584842,0.119792849968067,2.10637237696751e-31,3.60817892784399e-29,Upregulated,PcB target,TRIO
30,LIMS2,165.073826839643,4.13365017521928,0.363341620220437,2.11217433186307e-30,3.32633389940501e-28,Upregulated,PcB target,LIMS2
31,COL2A1,746.998205582823,-7.51373799180772,0.684376106371752,2.02932233491474e-29,3.04835435047808e-27,Downregulated,PcB target,COL2A1
32,RPS6KA2,1046.16865006708,1.47684092684384,0.137699272013722,1.22434970975158e-28,1.74518986365174e-26,Upregulated,PcB target,RPS6KA2
33,CHST2,258.381846032204,-2.69920179179332,0.248609910728792,1.51043279905225e-28,2.12343565479469e-26,Downregulated,PcB target,CHST2
34,TACC1,470.10860393755,1.58042527228437,0.14860054564202,3.02520764710892e-28,4.10251770366271e-26,Upregulated,PcB target,TACC1
35,HEY2,169.870931782184,-2.98514537917936,0.274766875662532,3.49852558688481e-28,4.71166949384045e-26,Downregulated,PcB target,HEY2
36,TFAP2A,178.533274896873,-5.74319396865641,0.534612818238934,1.04407387632714e-27,1.36836742663869e-25,Downregulated,PcB target,TFAP2A
37,TNFRSF19,322.494908848589,-1.88703938466179,0.180426930763408,1.20502499414652e-27,1.55839258845651e-25,Downregulated,PcB target,TNFRSF19
38,DYRK3,344.726450627635,-1.68591270677764,0.162736920629889,4.7360713702997e-27,5.85354441260839e-25,Downregulated,PcB target,DYRK3
39,S1PR3,195.331212884121,-5.49640830520263,0.519459027038529,6.93762400943241e-27,8.36283467013556e-25,Downregulated,PcB target,S1PR3
