,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
1,A1BG,69.9371817339152,0.437820288570812,0.311064224545547,1.4074916175605,0.159281661139345,NA,Non-PcB,2.77758759037889
2,A2M,2587.74952662486,0.417631273237727,0.336235638530966,1.24207914146871,0.214207363631703,0.48040680581479,Non-PcB,5.1761597018914
3,A2ML1-AS1,112.690024666431,0.390205175499011,0.34289019325848,1.13798872983475,0.255125188399949,NA,Non-PcB,2.81057983569276
4,AAAS,700.039279100862,-0.286465238251964,0.125350423021684,-2.28531528930228,0.0222943470670226,NA,Non-PcB,6.1483569008012
5,AACS,343.969032104256,0.105890317194484,0.162336761964223,0.65228797170305,0.514215418070819,NA,PcB target,5.06513588281091
6,AADAT,253.155607114976,0.020935360241307,0.181406942784766,0.115405507197959,0.908123714017541,NA,Non-PcB,5.09177296438893
7,AAGAB,521.255212311421,-0.107451398460949,0.151106489195244,-0.71109718075781,0.477024016900182,NA,PcB target,5.53674194043289
8,AAK1,377.989587636457,-0.017005803221503,0.154654352337087,-0.109960068788992,0.912441043307574,NA,Non-PcB,5.2362315567917
9,AAMDC,401.794267214454,0.250387010386524,0.128357383286751,1.9507020474791,0.0510924996740294,NA,Non-PcB,5.56001555392886
10,AAMP,957.606125803784,0.107243856159936,0.0928274255457543,1.15530357035568,0.247966134393906,NA,Non-PcB,6.66353172927819
11,AAR2,484.430434673382,0.18656439828516,0.141362671031696,1.31975716731703,0.186916106520942,NA,Non-PcB,5.41660164254383
12,AARS1,2944.37884072252,-0.123872473600035,0.105635832188423,-1.17263688876975,0.240941449841642,0.509482879167643,Non-PcB,8.18866348324389
13,AARS2,421.559749159999,0.0477009564800881,0.148735401230897,0.320710174479827,0.748430036152701,NA,PcB target,5.34885566295794
14,AASDH,99.3939047281389,-0.111135303530969,0.291673752777408,-0.381026069273303,0.703183904571297,NA,Non-PcB,3.63869042189306
15,AASDHPPT,707.308042767516,-0.133289856925118,0.136742512108895,-0.974750681916481,0.329683946098055,NA,Non-PcB,5.99910915335102
16,AASS,433.306453755428,-0.167628763335338,0.171322163244332,-0.978441785703308,0.327855870072403,NA,Non-PcB,5.62861666587859
17,AATF_1,72.9183454937874,1.51348391516894,1.22165495512034,1.2388800199479,0.215389933978381,NA,Non-PcB,2.83874827995809
18,ABALON,449.883200690767,0.316192696473822,0.127791085268153,2.47429385086083,0.0133499841431989,NA,Non-PcB,5.41702218089065
19,ABAT,1266.17466228023,0.133603349987004,0.131246435037741,1.01795793499904,0.308697947115806,0.575074401481864,Non-PcB,6.92090186833395
20,ABCA2,625.282225325304,0.457383840277535,0.213664423015592,2.14066447666937,0.0323011051564825,NA,Non-PcB,5.73841787816347
21,ABCA3,2342.08229696431,0.166547946467872,0.150781210666153,1.10456697974543,0.269347265654611,0.535209579750788,Non-PcB,8.08486065752893
22,ABCA5,90.8987030051448,-0.25887224549265,0.317328295838354,-0.815786833029597,0.414622065256973,NA,PcB target,3.4293241076291
23,ABCA7,55.3698427437754,0.304969908807545,0.383654809320278,0.794907039867064,0.426667578873865,NA,Non-PcB,2.94676019264191
24,ABCB1,64.8269237269323,-0.450221606064432,0.354403022499409,-1.2703661579669,0.203954232194546,NA,PcB target,3.73581050160715
25,ABCB10,489.787786360601,-0.0983548439535537,0.137278714846554,-0.716460990063111,0.473706746812629,NA,Non-PcB,5.55351977026758
26,ABCB4,81.7792350024347,0.003106618925449,0.286812142033616,0.010831546054577,0.991357845620126,NA,Non-PcB,3.70057188365278
27,ABCB6,596.055516739684,0.266421443209508,0.161524700175433,1.64941611357363,0.0990624158081059,NA,Non-PcB,6.10530327598206
28,ABCB7,332.233628338401,0.00126038667537042,0.155910316753683,0.00808404922530983,0.993549932188411,NA,Non-PcB,5.27763964146918
29,ABCB8,189.983705327149,0.172057417940297,0.197288494374411,0.872110755803977,0.38314795900138,NA,Non-PcB,4.34661423552221
30,ABCB9,149.880034471866,-0.0732329629588248,0.231300652921716,-0.31661373210049,0.751536714760052,NA,Non-PcB,3.80036439798266
31,ABCC1,91.6788564147781,-0.475146758076028,0.395298999655262,-1.20199332275164,0.229366115134107,NA,Non-PcB,3.69586386247789
32,ABCC1_1,178.518800116612,0.61575334609222,0.250873986536995,2.45443281940839,0.0141107027891962,NA,Non-PcB,4.27172117879436
33,ABCC10,342.764197034862,0.233150345814766,0.210165893419641,1.10936337966709,0.267273453510624,NA,Non-PcB,5.04547527456056
34,ABCC11,86.77339023604,-0.0960754471368573,0.302498341490531,-0.317606525257147,0.750783423814947,NA,Non-PcB,3.14113451540836
35,ABCC4,292.866616086874,-0.338331987099221,0.172977789853043,-1.95592733255904,0.0504737150023763,NA,Non-PcB,4.84737042736311
36,ABCC5,372.259137785347,0.0355603556728034,0.165556211576756,0.214793243540227,0.829928520834857,NA,Non-PcB,5.38437271096128
37,ABCD1,158.464079255291,0.291192857425332,0.269378897952095,1.08097872416538,0.279706577788865,NA,Non-PcB,4.34078567079106
38,ABCD3,1119.38665901264,-0.196553610547891,0.120436432847217,-1.63201122701164,0.102677121113788,NA,Non-PcB,6.76904780020897
39,ABCD4,186.56567264027,0.102754729100863,0.215341447408584,0.477171163923212,0.633240243091223,NA,Non-PcB,4.41444008534818
40,ABCE1,1366.54412621372,-0.144366415456081,0.132740955031861,-1.08758005712276,0.276780538705722,0.539546872920015,Non-PcB,7.36367603127423
41,ABCF3,460.740937470336,0.149059603704621,0.159534019761016,0.934343683735383,0.350126637530227,NA,PcB target,5.45966479598017
42,ABHD10,450.104795738974,-0.235600891554862,0.163556984667595,-1.44048199490646,0.149731080421518,NA,Non-PcB,5.85673254982486
43,ABHD11,123.768618928722,-0.222587120753889,0.238403388723351,-0.933657537109025,0.350480575411339,NA,PcB target,3.63997928550193
44,ABHD12,1716.490200669,0.145976732404486,0.092598898015634,1.57644135656819,0.114924123688952,0.349308849633524,Non-PcB,7.31738083263098
45,ABHD13,123.293371260834,0.124263672102865,0.259249600687365,0.479320592098874,0.631710574995576,NA,Non-PcB,3.76873616655505
46,ABHD14B,67.2058697714414,0.0469438217222509,0.283616784972146,0.165518489065664,0.868535898369951,NA,Non-PcB,2.88744490732463
47,ABHD15,159.097794064137,0.00675742567646208,0.20696440117969,0.0326501834998917,0.973953550495808,NA,Non-PcB,4.20251093672522
48,ABHD17A,1077.58691600394,0.172653900112104,0.144707568609224,1.19312280464298,0.232821281536121,NA,Non-PcB,7.07432795822405
49,ABHD17B,213.071369928736,-0.0477636718968957,0.210171805085507,-0.227260130717645,0.820221473091324,NA,Non-PcB,4.50942241450472
50,ABHD17C,261.51274108654,-0.0581552080525761,0.166331312968454,-0.349634756166482,0.726612823609384,NA,Non-PcB,4.99772432656589
51,ABHD18,91.1723908759635,-0.047577894838057,0.245387356008865,-0.193888942005383,0.846262842400057,NA,Non-PcB,3.54330518646244
52,ABHD2,1040.38343266685,0.229581492941299,0.135550464219171,1.69369757797428,0.0903227649543887,NA,Non-PcB,6.65777957163854
53,ABHD3,136.340615235592,-0.360729082958028,0.228488213767365,-1.57876451047625,0.114390081704299,NA,Non-PcB,4.00979338368517
54,ABHD4,898.227835171181,0.284912707913425,0.193178888901402,1.47486461659299,0.14024894480646,NA,PcB target,6.34346195703876
55,ABHD5,171.618452061701,0.0430457683153876,0.204999383372353,0.209979989243192,0.833683291138547,NA,Non-PcB,3.97587089231445
56,ABHD8,128.352749134422,0.328249644748257,0.221822651873116,1.47978415178274,0.138930859413031,NA,Non-PcB,3.89606412438013
57,ABI1,658.102466976639,-0.182924099931524,0.127415217386228,-1.43565347753584,0.151100969450539,NA,Non-PcB,6.18911160074198
58,ABI2,1903.01470449702,-0.113040149695638,0.102211840779468,-1.10593986796043,0.268752547213614,0.535209579750788,Non-PcB,7.60039749889935
59,ABITRAM,226.898368533233,-0.263617499699681,0.179558026729538,-1.46814656242998,0.142064415995494,NA,Non-PcB,4.52214890256732
60,ABL1,1321.12904364402,0.143485829074066,0.119642418605701,1.19928893737049,0.230415615166299,0.499188812224292,Non-PcB,7.1006423202725
61,ABL2,498.917271158848,-0.149733853013041,0.148166590427659,-1.01057770568155,0.312218590730032,NA,Non-PcB,5.52737999290422
62,ABLIM1,1584.49388415234,0.0826498158657066,0.130586127970035,0.632914208809926,0.526789668523152,0.751743372644847,PcB target,8.1055191300371
63,ABO,37.4196571357675,0.0244776140168876,0.347642690498153,0.0704102651541804,0.943867121116372,NA,Non-PcB,3.00284518004806
64,ABR,32.181102055274,-0.32707805085454,0.677450574121557,-0.4828072531766,0.629232600288327,NA,PcB target,0.79317600586351
65,ABR_1,59.3145997731225,-2.45711469674677,0.943728039233326,-2.60362582714285,0.00922434009159896,NA,Non-PcB,2.22792852629814
66,ABR_2,47.3037971524801,0.510944883442284,0.567361596807981,0.900563038310838,0.367820694234268,NA,Non-PcB,2.30257453940558
67,ABRACL,282.524923412024,-0.0199038560434606,0.163912997755214,-0.121429394349707,0.903350935816296,NA,Non-PcB,5.13324579234152
68,ABRAXAS1,373.750136262384,0.0657434777011577,0.172825510549967,0.38040378120075,0.703645708235308,NA,Non-PcB,5.43792793364082
69,ABRAXAS2,269.727804736155,-0.212566922491514,0.159176202732306,-1.33541898124683,0.181739255767983,NA,Non-PcB,4.92051045994565
70,ABT1,455.117833201854,0.0748758830437093,0.12988561065184,0.576475582383143,0.564293769599969,NA,PcB target,5.71864432433019
71,ABTB2,861.043222546036,0.458306477884424,0.161568785998545,2.83660284411961,0.00455962908720522,NA,Non-PcB,6.13532922812627
72,ACAA1,202.216117695179,0.101528222992252,0.207318621027705,0.489720713407041,0.624331542458717,NA,Non-PcB,4.48722546968968
73,ACAA2,237.992880210052,-0.150844958732281,0.183785311021911,-0.820767219608193,0.411778873798534,NA,Non-PcB,5.1473924923902
74,ACACA,99.3404097080694,-0.497667006426052,0.619721622840523,-0.803049285492044,0.421946248525029,NA,Non-PcB,3.22832204583665
75,ACACA_1,73.9904391103232,-0.674247698317232,1.00649075812885,-0.669899542416779,0.502921831470917,NA,Non-PcB,2.72579566958807
76,ACACB,67.2484766211347,0.0314158173292645,0.332234037915339,0.0945592977961819,0.924664880569049,NA,PcB target,3.17029960820464
77,ACAD10,278.376419291401,0.115143218483797,0.168901640358793,0.681717585685974,0.495417545408114,NA,Non-PcB,4.58691889995668
78,ACAD8,250.047992820566,0.0125082079226524,0.169296389781412,0.0738834888257358,0.94110309394565,NA,Non-PcB,4.34242431310219
79,ACAD9,439.470399420895,-0.0533047659229005,0.129932348638163,-0.410250153111171,0.681622453808575,NA,Non-PcB,5.55143923999247
80,ACADL,54.1513199567735,-0.156214571253178,0.289217891236589,-0.540127619993569,0.589109024121955,NA,Non-PcB,3.57667793877544
81,ACADM,794.483442047389,-0.164596622749055,0.134429915888419,-1.22440471424289,0.220799591807592,NA,Non-PcB,6.34652981831188
82,ACADS,96.2821723041158,0.54850187340887,0.32266392173867,1.69991696144172,0.0891465460191661,NA,Non-PcB,3.39298364056438
83,ACADSB,245.186270283057,0.00554125281321074,0.201398779541358,0.0275138351177189,0.978049905197016,NA,Non-PcB,4.81161938669066
84,ACADVL,1234.97513083172,0.118342206435727,0.121715273253053,0.972287234566582,0.330907672686658,0.594861263740217,Non-PcB,6.94756434414005
85,ACAP2,502.073256989758,-0.158016825922611,0.143039685341342,-1.10470619077166,0.269286920019966,NA,Non-PcB,5.7169964953726
86,ACAP3,985.683600665467,0.475717578853884,0.232036610000232,2.05018328294577,0.0403465486813551,NA,Non-PcB,6.66514927505462
87,ACAT1,598.888151594854,-0.119057714276805,0.126599330076317,-0.940429259815474,0.346997419459914,NA,Non-PcB,5.8239415241265
88,ACAT2,2613.05284311697,-0.281992987691649,0.157720181066433,-1.78793218334483,0.0737869497893973,0.27418737948593,Non-PcB,8.06726281486412
89,ACBD3,618.016221332127,-0.148458704024188,0.133258827835858,-1.11406280870977,0.265252242415903,NA,Non-PcB,5.6415006344046
