,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,WLS,2402.79526408905,1.1638498661548,0.117252838521174,9.92598457174769,3.20919689037162e-23,2.13620191007587e-19,Upregulated,PcB target,WLS
2,CDKN2A,379.977106262073,1.47264795502487,0.173082706304161,8.5083483293644,1.76428490075561e-17,7.82930829458646e-14,Upregulated,PcB target,CDKN2A
3,MAN1A1,469.065453842369,1.51699269895852,0.199273325066192,7.61262300638895,2.68588366950252e-14,5.95952821534783e-11,Upregulated,PcB target,MAN1A1
4,BACH2,734.457420744197,1.08624070903558,0.149119215388399,7.28437784631805,3.23158129091426e-13,5.37775521574269e-10,Upregulated,PcB target,BACH2
5,EGFR,629.665599567717,0.703471919690167,0.111212825505801,6.32545676715565,2.52484591366638e-10,2.24088490990937e-07,Upregulated,PcB target,EGFR
6,VGLL2,1677.74286410863,0.883983206097083,0.162815029611316,5.42937103661372,5.65530013094014e-08,2.50963368810687e-05,Upregulated,PcB target,VGLL2
7,NT5E,285.760101132116,0.954779873476463,0.189107039301828,5.04888594841024,4.44393930593532e-07,0.000131893532445689,Upregulated,PcB target,NT5E
8,EPB41L4A,301.030607201873,0.845513594813135,0.168231528693466,5.02589259801437,5.01096289353028e-07,0.000145023802177323,Upregulated,PcB target,EPB41L4A
9,GPC4,1386.16469923904,0.8259287502127,0.165431802227571,4.99256333480873,5.95831655471429e-07,0.000165256392276899,Upregulated,PcB target,GPC4
10,FN1,515.274087567928,1.4260056192804,0.291131008463938,4.89815779777042,9.67393346126608e-07,0.000257578152339671,Upregulated,PcB target,FN1
11,CKAP4,1027.16696624808,0.530736439467828,0.116617585736578,4.55108409349757,5.33702101786949e-06,0.000986830011262452,NS,PcB target,NA
12,FAM131B,566.005495769696,0.765479625868791,0.173492308642107,4.41218191088735,1.02334075231334e-05,0.0015841552832032,Upregulated,PcB target,FAM131B
13,TMEM97,866.087301536212,-0.644589080764635,0.148425168805104,-4.34285563529349,1.40642557595241e-05,0.00201814406809815,Downregulated,PcB target,TMEM97
14,EBF3,491.135937789852,0.635467095729419,0.150563144987217,4.22060189951115,2.43650888648514e-05,0.00297964827648749,Upregulated,PcB target,EBF3
15,ADORA1,357.25339154604,-0.774328133234567,0.184861083175258,-4.18870278121471,2.8055355333602e-05,0.00330531810226764,Downregulated,PcB target,ADORA1
16,BAHD1,893.77613455789,0.539539128175875,0.129156008929984,4.17742180674198,2.94831969706059e-05,0.00341312870669283,NS,PcB target,NA
17,CTSB,1467.0650725396,0.614483601484272,0.148170682080121,4.14713351425351,3.36663756274187e-05,0.00376639040947752,Upregulated,PcB target,CTSB
18,CD276,1944.72839769805,0.512958347044626,0.123839879350803,4.14210955092713,3.44125889573458e-05,0.00381778997324287,NS,PcB target,NA
19,TEX15,164.456925648811,-1.04843074789359,0.256461410448646,-4.0880643448833,4.34987514449574e-05,0.00437214654831778,Downregulated,PcB target,TEX15
20,MED13L,986.269483872648,0.474782172722793,0.116366135938995,4.08007165393632,4.50218205426035e-05,0.00445492101352152,NS,PcB target,NA
21,ANKS1B,394.744794598237,0.828192709251291,0.203348155412679,4.07278201058938,4.64548995281208e-05,0.004547456451602,Upregulated,PcB target,ANKS1B
22,COL12A1,280.377738471389,1.97513445425475,0.494708715293758,3.99252002884549,6.53748091770171e-05,0.00563832419119947,Upregulated,PcB target,COL12A1
23,ANK3,412.935836415519,0.724588603815189,0.181531091719326,3.99153994476887,6.56456283058602e-05,0.00563832419119947,Upregulated,PcB target,ANK3
24,MEIS3,585.882710081652,0.680541462824276,0.172585603450723,3.94321107448911,8.03978358924431e-05,0.00660701474837096,Upregulated,PcB target,MEIS3
25,SMPD1,163.784827034181,0.92335330547044,0.2361580646528,3.90989529334074,9.23361371915699e-05,0.00733887800114863,Upregulated,PcB target,SMPD1
26,ETS1,283.677593142519,0.903453438342019,0.231130893174966,3.90883895238577,9.27407599716766e-05,0.00733887800114863,Upregulated,PcB target,ETS1
27,PRPS2,289.107483428252,-0.606549216649458,0.155478496855922,-3.9011775191751,9.57259194863016e-05,0.00740929747744845,Downregulated,PcB target,PRPS2
