,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,CDKN2A,382.938793130168,0.861780728851817,0.160168460596697,5.38046457861498,7.42938569316185e-08,0.000466974037743688,Upregulated,PcB target,CDKN2A
2,EYA4,800.994906584477,1.15333467669816,0.223434473973272,5.16184748122676,2.44524484490419e-07,0.000614783458905811,Upregulated,PcB target,EYA4
3,ITGA5,301.47651666796,1.26386054090198,0.2620497634061,4.82297913371274,1.41429771261488e-06,0.00296318942421362,Upregulated,PcB target,ITGA5
4,PDLIM3,306.845875619076,2.20695420928079,0.47048792899362,4.69077753812196,2.72168767619059e-06,0.00410830907064167,Upregulated,PcB target,PDLIM3
5,DMRTA2,524.163455548573,2.29252187542153,0.493691273110846,4.64363459571789,3.4233279642896e-06,0.00430346558390846,Upregulated,PcB target,DMRTA2
6,PCDH1,290.054928749601,1.48473367377284,0.323083937256861,4.59550445738325,4.31703564056603e-06,0.00493358682159596,Upregulated,PcB target,PCDH1
7,IGSF9B,305.638615009458,1.0505069960409,0.248134758627417,4.23361483837207,2.29964666939674e-05,0.0192725721873243,Upregulated,PcB target,IGSF9B
8,FN1,519.715216240904,1.17436034661976,0.290406155660118,4.04385486922734,5.25794737500515e-05,0.0347882402374683,Upregulated,PcB target,FN1
9,ZNF618,461.209055460947,0.532991903725394,0.133774664785194,3.98425146182376,6.76931625605861e-05,0.0405224165023394,NS,PcB target,NA
10,GPR161,532.072390461973,0.476424506332956,0.12136641177805,3.92550541252075,8.65478238525712e-05,0.0494542133477578,NS,PcB target,NA
11,FOXC1,545.637639824219,0.541933473418737,0.139265775092039,3.89136148533678,9.96832908036752e-05,0.0518918155792115,NS,PcB target,NA
12,ACTC1,47.0806072073745,3.85429407228573,0.992620469162037,3.88294840981821,0.000103197469531484,0.0518918155792115,Upregulated,PcB target,ACTC1
13,SALL2,1218.31078386561,0.467066115126481,0.120702963180897,3.86954970133163,0.000109036552659548,0.0527191732108912,NS,PcB target,NA
14,RTN1,418.172954342653,0.763516915560947,0.207584889671224,3.67809485926561,0.000234982573288168,0.0868813508472223,Upregulated,PcB target,RTN1
15,EFHD1,281.274649936933,0.805459857376774,0.225003820807608,3.57976079910879,0.000343908868490589,0.0976616538152353,Upregulated,PcB target,EFHD1
16,PFKP,2191.1796974177,-0.406022760995751,0.112917730830653,-3.59573964167485,0.000323471195632133,0.0976616538152353,NS,PcB target,NA
17,CBX4,729.327083532107,0.503150477244289,0.148020686027954,3.3991902803995,0.000675856784541206,0.133376644121714,NS,PcB target,NA
18,ZIC4,88.4639220814007,5.14444408136849,1.52715847808842,3.36863800003777,0.000755405707524285,0.141109589721277,NS,PcB target,NA
19,CCND2,2312.90840045911,0.328103247170307,0.0984498750585789,3.3326933830549,0.000860096736900537,0.150170501105231,NS,PcB target,NA
20,RGS12,1313.39388224471,0.294465680874728,0.0890936191392593,3.30512649188107,0.000949335444184873,0.161271565795244,NS,PcB target,NA
21,TRAPPC10,420.082536814528,0.456387084926281,0.139501131937334,3.27156546035265,0.00106953825292365,0.176910070756621,NS,PcB target,NA
22,HEY2,170.14986830761,0.876944190213702,0.273963330204282,3.20095462980322,0.00136973097866654,0.207373127751226,NS,PcB target,NA
23,FAM131B,569.198657705333,0.533626482580053,0.16710327263284,3.19339336789973,0.00140611258039485,0.207955779389925,NS,PcB target,NA
24,TMEM106C,778.233187457498,-0.436251202825225,0.139595676690405,-3.12510539844828,0.00177741362051008,0.232748610660753,NS,PcB target,NA
25,PODXL,179.717283477862,0.646528746276484,0.209242524304452,3.0898535009823,0.00200255243594577,0.239760843051324,NS,PcB target,NA
26,CACNA1H,728.327187885195,0.679804323009064,0.21851265327673,3.11105243936671,0.00186421830679675,0.239760843051324,NS,PcB target,NA
27,NEDD4L,308.318586593034,0.497124640289538,0.160185641899936,3.10342821237423,0.00191292637104627,0.239760843051324,NS,PcB target,NA
28,NPTXR,543.327808382416,0.55299854667807,0.1801581068517,3.06951797141873,0.00214404505805651,0.251895237615218,NS,PcB target,NA
29,ARMH4,158.004582545538,0.668318357738584,0.221938986401062,3.01127065855333,0.00260156845277902,0.284305721568001,NS,PcB target,NA
30,SH3PXD2B,4331.10179961951,0.297414856517806,0.099843694547958,2.97880459917225,0.00289375251149909,0.290404229156015,NS,PcB target,NA
31,CPNE5,228.162522828269,0.916177519007523,0.324094229427389,2.82688624424517,0.00470030217964871,0.358106052729478,NS,PcB target,NA
32,CCNC,646.393996173042,-0.411942268570112,0.147215049248731,-2.79823476385287,0.0051382751047552,0.369510696595841,NS,PcB target,NA
33,KIF5A,505.630757176761,0.447232024562133,0.159617029260384,2.8019067052837,0.00508015624426336,0.369510696595841,NS,PcB target,NA
34,SOX8,628.12514435099,0.351767605706412,0.125891758978341,2.79420677382807,0.00520272001411693,0.369510696595841,NS,PcB target,NA
35,TFAP2A,178.617454535194,1.83135016478314,0.663245203756217,2.76119624297544,0.00575900604073947,0.379205142936189,NS,PcB target,NA
36,VGLL4,1203.30530519258,0.305988934106595,0.112013705383449,2.73170977657711,0.00630066157995519,0.383152219683283,NS,PcB target,NA
37,DEK,2928.37149948366,-0.396010453207437,0.145280150553945,-2.72584005246051,0.00641380707384785,0.383152219683283,NS,PcB target,NA
38,NCOR2,3067.71359060408,0.414144824610541,0.152289108468442,2.71946450258695,0.0065387712889641,0.383152219683283,NS,PcB target,NA
39,RRAGD,103.320519850599,0.722255687094476,0.270188292689765,2.6731568562957,0.00751411066167462,0.395403875147219,NS,PcB target,NA
40,MAP3K9,224.105940685167,0.535117157130711,0.200163202860306,2.67340424955215,0.00750857077852943,0.395403875147219,NS,PcB target,NA
41,WLS,2418.74463821404,0.307262693949414,0.115605276891322,2.65786045595709,0.00786384462954653,0.400238973383074,NS,PcB target,NA
42,RPUSD4,302.814488683173,-0.41810807791293,0.157281799163897,-2.6583373291479,0.00785272497244969,0.400238973383074,NS,PcB target,NA
43,NEO1,1135.61392512871,0.338405805663417,0.127776535224796,2.64841901580805,0.00808692222092918,0.400238973383074,NS,PcB target,NA
44,CBX2,905.235234355968,0.430580998530929,0.16148851985367,2.66632574823953,0.00766853487136865,0.400238973383074,NS,PcB target,NA
45,ANK2,1190.07958918909,0.366324882542406,0.14001705974279,2.61628749536194,0.00888916768681821,0.416363110973791,NS,PcB target,NA
46,SLC29A4,241.159166599356,0.512763192293614,0.196080415893398,2.61506581346902,0.00892102639062093,0.416363110973791,NS,PcB target,NA
47,CD248,1023.18657047852,0.473368410264582,0.181160666954678,2.6129756432339,0.00897576987303297,0.416363110973791,NS,PcB target,NA
48,SNAPC1,79.9551720754881,-0.854607043096486,0.326804352508089,-2.61504180264959,0.00892165355912771,0.416363110973791,NS,PcB target,NA
49,ARHGAP17,693.508825785412,0.305673348554777,0.116964697055245,2.61338127016566,0.0089651227287483,0.416363110973791,NS,PcB target,NA
50,ZBTB8A,170.101389841178,-0.50724710850637,0.194567446444568,-2.6070502428621,0.0091325958722825,0.420534295642723,NS,PcB target,NA
51,NFIL3,164.395657038757,0.491044285058555,0.189991414022736,2.58456040018626,0.00975032248672018,0.425712647587587,NS,PcB target,NA
52,TBC1D30,80.2388705400935,0.925355635755418,0.359197833325657,2.57617265446161,0.00999007485787432,0.425712647587587,NS,PcB target,NA
