,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,PCDH1,289.425689217522,0.00402068439842363,0.017704253881899,2.80915038584706e-05,0.386529729257937,NS,PcB target,NA
2,FAM41C,0.333851606623279,-7.02832254982332e-06,0.0177302921253877,0.859517314213413,1,NS,PcB target,NA
3,SAMD11,220.364239828292,0.000614770336121001,0.017655819599089,0.703806366130541,1,NS,PcB target,NA
4,KLHL17,143.178068955403,0.000167419469573651,0.0176893814616804,0.889192190023977,1,NS,PcB target,NA
5,PLEKHN1,3.58383385891865,0.000150647059751047,0.0177287156943759,0.529720744759674,1,NS,PcB target,NA
6,PERM1,1.30166532806867,0,0.0177299744329999,1,1,NS,PcB target,NA
7,ISG15,333.044441017627,-0.00176837829924462,0.0176426972279614,0.312807235849937,1,NS,PcB target,NA
8,LOC100288175,7.01654206495136,-0.000187629695421804,0.0177286235621562,0.446434146120794,1,NS,PcB target,NA
9,RNF223,0.69742677017827,4.65548819933975e-05,0.0177301974562817,0.50746969548675,1,NS,PcB target,NA
10,C1orf159,251.55151644887,0.00213878218204461,0.0176659659950273,0.155003608579375,1,NS,PcB target,NA
11,TTLL10,1.7392998072335,-0.000138265529912218,0.0177297894479837,0.320870722011056,1,NS,PcB target,NA
12,TNFRSF18,1.10661894956092,-6.32622507744085e-05,0.017729999797344,0.562662898027122,1,NS,PcB target,NA
13,SDF4,2238.90482123054,-0.000456582508993466,0.017522334824691,0.864527264775269,1,NS,PcB target,NA
14,C1QTNF12,5.50784954289656,0.000153268586381004,0.01772899748956,0.481795576381104,1,NS,PcB target,NA
15,ATAD3C,3.07156791395054,4.98044510219518e-05,0.0177292850411444,0.796456740556136,1,NS,PcB target,NA
16,ATAD3B,479.693478662751,0.00192951648007975,0.0176072905459002,0.351442438637167,1,NS,PcB target,NA
17,SSU72,1382.73618079939,0.00266407513223676,0.0174959674220324,0.347424224081374,1,NS,PcB target,NA
18,CFAP74,3.05871444114949,5.12813087930959e-08,0.0177294052630354,0.99977483451947,1,NS,PcB target,NA
