,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,CDKN2A,379.977106262073,2.33779608650285,0.169658826573657,13.7793955888755,3.39099280428726e-43,5.56801018463968e-39,Upregulated,PcB target,CDKN2A
2,FN1,515.274087567928,2.72729761304109,0.289172735142901,9.43137883207881,4.04733048332177e-21,9.49388093373479e-18,Upregulated,PcB target,FN1
3,IGF2BP1,172.434210051343,1.7076996811665,0.228647575484833,7.46869796255408,8.09922015356679e-14,3.69414430337685e-11,Upregulated,PcB target,IGF2BP1
4,NEURL1B,550.171515068894,-1.07208360009845,0.144227800181134,-7.43326597751636,1.05948556606907e-13,4.57809289338267e-11,Downregulated,PcB target,NEURL1B
5,DEK,2917.1227538518,-1.08574292292503,0.14932573434341,-7.27096992155489,3.56915416684934e-13,1.27403285694927e-10,Downregulated,PcB target,DEK
6,RPS6KA2,1046.16865006708,0.951332120577287,0.136432716480301,6.97290316516308,3.10466336660636e-12,8.22235039994782e-10,Upregulated,PcB target,RPS6KA2
7,LIMCH1,132.804607656427,2.25065316576902,0.324305717726266,6.93991207293086,3.92344061514706e-12,9.91121460010996e-10,Upregulated,PcB target,LIMCH1
8,PFKP,2182.85910931124,-0.707916237695268,0.109926684026022,-6.43989440750973,1.19556648384172e-10,1.92462761418442e-08,Downregulated,PcB target,PFKP
9,RTKN2,251.876878061568,-1.43441599450649,0.234464843531783,-6.11782974752055,9.4858330992298e-10,1.25610789910769e-07,Downregulated,PcB target,RTKN2
10,KIF18B,440.881203277472,-1.22511690181607,0.201575144124696,-6.07771809930199,1.21904816020929e-09,1.55168765818888e-07,Downregulated,PcB target,KIF18B
11,GINS2,462.511018999399,-1.21187246920566,0.201365675474498,-6.01826734546495,1.76293861714747e-09,2.08135035309659e-07,Downregulated,PcB target,GINS2
12,PPP2R2B,60.9357559703838,2.28015623374262,0.37982790663607,6.00312982249443,1.93549736514328e-09,2.22243823326242e-07,Upregulated,PcB target,PPP2R2B
13,BMP7,88.6681350652595,1.7636829540443,0.30004334860658,5.87809382289243,4.15017685401595e-09,4.28590590836112e-07,Upregulated,PcB target,BMP7
14,ANLN,565.413775694101,-1.12806248465725,0.194264493815377,-5.80683820548969,6.3663602108215e-09,6.14915498009935e-07,Downregulated,PcB target,ANLN
15,HMGA1,3792.18453255275,-0.824264787131917,0.143746723538613,-5.73414660759558,9.80045333714083e-09,9.195625359763e-07,Downregulated,PcB target,HMGA1
16,RTN1,416.439090520945,0.98724809241673,0.177221990289397,5.57068618180279,2.53738003395101e-08,2.13660411063977e-06,Upregulated,PcB target,RTN1
17,CCDC184,150.660529064046,1.2929494883076,0.232482776016928,5.56148507196701,2.67488563571884e-08,2.21826374436885e-06,Upregulated,PcB target,CCDC184
18,CDCA4,337.603041569516,-1.03454008679729,0.187928666001838,-5.50496158359985,3.69248779325013e-08,2.95759266171547e-06,Downregulated,PcB target,CDCA4
19,PRICKLE1,40.1173921176074,3.08857079449752,0.564761813938251,5.46880245489687,4.53086382002041e-08,3.52591393008223e-06,Upregulated,PcB target,PRICKLE1
20,LBR,2938.66958982616,-0.593658565541404,0.109359848004232,-5.42848747849789,5.68336323428842e-08,4.22266173334913e-06,Downregulated,PcB target,LBR
21,DLX1,214.762149217026,2.33138123520981,0.433003422480731,5.38420971791178,7.27636273551881e-08,5.31012782743195e-06,Upregulated,PcB target,DLX1
22,RBBP7,2544.11593534384,-0.513617638584614,0.0962262132077952,-5.33760626613753,9.4181704750034e-08,6.5251628354243e-06,NS,PcB target,NA
23,GJC1,417.442117009069,-0.715549184826754,0.135784267453799,-5.26975030498449,1.3660946531967e-07,8.8480436255013e-06,Downregulated,PcB target,GJC1
24,TGFBI,336.672389158412,1.12716180197278,0.216744859624537,5.20040846147559,1.98851035848624e-07,1.20815870867482e-05,Upregulated,PcB target,TGFBI
25,KCNMB4,67.7659744612978,2.115885982078,0.406962698622848,5.19921356241766,2.00133476711053e-07,1.20815870867482e-05,Upregulated,PcB target,KCNMB4
26,CEP55,387.26101938902,-1.30627257124456,0.252230616918997,-5.17888187881675,2.23219745707752e-07,1.32799573352221e-05,Downregulated,PcB target,CEP55
27,NEO1,1130.20688040104,0.644305846225838,0.124852056802991,5.16055452128042,2.4621944124246e-07,1.44907642480329e-05,Upregulated,PcB target,NEO1
