,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
46,ACTC1,46.7250491077079,1.72993875957857,0.627410583651321,4.95915145287523e-06,0.000178965421662003,Upregulated,PcB target,ACTC1
47,MMP15,458.580555431744,0.729185083769004,0.209109626077439,5.38343436337761e-06,0.000193426678876718,Upregulated,PcB target,MMP15
48,SLC29A2,263.873596800414,-0.872547352346785,0.245253644853562,5.71591746609439e-06,0.000201406362217317,Downregulated,PcB target,SLC29A2
49,DYRK3,344.726450627635,-0.553300476901386,0.163199387592217,7.26041578263755e-06,0.000248413963328983,NS,PcB target,NA
50,C14orf39,58.5007051884262,2.06249969087746,0.968743182068412,7.26179673556101e-06,0.000248413963328983,Upregulated,PcB target,C14orf39
51,PRPS2,289.107483428252,-0.591341043701099,0.17657027699217,7.86547250814628e-06,0.000266841030131739,Downregulated,PcB target,PRPS2
52,FH,1107.63998672291,-0.41700047057904,0.11359898995932,7.93995116615772e-06,0.000267855124174676,NS,PcB target,NA
53,KLHL8,258.636436738158,-0.657579153484962,0.199978941054149,9.98980921094692e-06,0.000326108682393138,Downregulated,PcB target,KLHL8
54,ITGA8,85.1402337561113,2.03668687800643,1.07951730966358,1.07142891846526e-05,0.000346999267084803,Upregulated,PcB target,ITGA8
55,TEX15,164.456925648811,-0.933449319028152,0.278936928803336,1.16820847090314e-05,0.000373917799068804,Downregulated,PcB target,TEX15
56,PLAUR,82.6594550305494,-1.084696024213,0.33795582259924,1.48708194606258e-05,0.000458982811171946,Downregulated,PcB target,PLAUR
57,ACVR1,163.651916072031,0.771940141278304,0.24207488807079,1.67193434538598e-05,0.000508391887985885,Upregulated,PcB target,ACVR1
58,IQGAP3,511.331040051218,-0.997529836068187,0.31251942537279,1.76774567760868e-05,0.000532594202318064,Downregulated,PcB target,IQGAP3
59,CDKN2C,1482.28497779429,-0.396243693716321,0.114736195895681,2.47506886445693e-05,0.000709260571629716,NS,PcB target,NA
60,FANCE,250.438056146238,-0.695419956938184,0.230308589288647,2.73429834696621e-05,0.000766163461726708,Downregulated,PcB target,FANCE
61,WLS,2402.79526408905,0.410759495238364,0.121895034367617,2.74199531379004e-05,0.000767011295612137,NS,PcB target,NA
62,NKX2-5,12.2107290880367,1.73012486686785,1.06340527179295,2.91406401125909e-05,0.00080689597073987,Upregulated,PcB target,NKX2-5
63,ANK3,412.935836415519,0.621019645754957,0.20780215414441,3.02086392650472e-05,0.000833656902070716,Upregulated,PcB target,ANK3
64,CNTN2,284.921995510654,1.71457968283907,1.26956323541998,3.04770724586738e-05,0.000838247118545097,Upregulated,PcB target,CNTN2
65,IGSF9B,304.547564036742,0.67447692386473,0.226679531885574,3.15053730327011e-05,0.000862197041994919,Upregulated,PcB target,IGSF9B
66,SMPD1,163.784827034181,0.785755531201912,0.267885969960239,3.8554887533814e-05,0.00101616573564242,Upregulated,PcB target,SMPD1
67,PPM1H,94.0148919402261,1.03597322276194,0.363962920806348,4.03849745774182e-05,0.00105313988227142,Upregulated,PcB target,PPM1H
68,RAP1GAP,315.245472680716,-0.574328563777135,0.198168535053961,4.49696408991363e-05,0.00115555790855058,NS,PcB target,NA
69,ZDBF2,64.7597453545651,1.58476189443565,1.01544362778952,4.59541714594999e-05,0.0011790117115078,Upregulated,PcB target,ZDBF2
70,HILPDA,108.317631298724,-0.8473740410945,0.294978775114627,4.65605360922881e-05,0.00119084735612986,Downregulated,PcB target,HILPDA
71,SRSF10,2148.24597755652,-0.348327137978196,0.100654904699683,4.9827472957123e-05,0.00125521298891859,NS,PcB target,NA
72,CDC20,1296.22949213262,-0.989003003600224,0.361431655727194,5.74843893314896e-05,0.00140669697887192,Downregulated,PcB target,CDC20
73,HSD17B7,389.508016133005,-0.577271484730119,0.206822252992962,6.54415804111628e-05,0.00157098062916856,NS,PcB target,NA
74,PARP1,9836.32302173779,-0.293444226577199,0.0821717385409085,7.27651435545733e-05,0.00171175309049584,NS,PcB target,NA
75,MYB,44.5739362170065,-1.21792241917037,0.542356999547106,7.61894130479718e-05,0.00178300961343707,Downregulated,PcB target,MYB
76,PAQR4,606.420668081385,-0.559086636873695,0.203165338377657,7.89697856221e-05,0.00183147440665944,NS,PcB target,NA
77,MAP3K9,223.094147331487,0.582500330859112,0.214619537642934,8.46027629450686e-05,0.00192673698690434,NS,PcB target,NA
78,CRYBG1,30.3257773193419,1.22118188325724,0.572092024926583,8.89618219138914e-05,0.00199556436588265,Upregulated,PcB target,CRYBG1
79,ANXA4,72.2789812305423,1.22681789728366,0.581432146722742,9.01885479599246e-05,0.00201482443197546,Upregulated,PcB target,ANXA4
80,CRMP1,2837.4427859041,0.397253005524187,0.129166778623686,9.30080005327669e-05,0.00206656477503117,NS,PcB target,NA
81,IQSEC2,164.128357836941,0.815110199243054,0.310636201264685,9.51389851993565e-05,0.00209407793159978,Upregulated,PcB target,IQSEC2
82,SUCO,1828.86996275718,0.360344012140825,0.112531393718991,0.000102481633043499,0.00222291732440456,NS,PcB target,NA
83,FOXD1,26.6625875102069,1.18717356481356,0.570517924197285,0.000109223312190661,0.00235826221431118,Upregulated,PcB target,FOXD1
84,TROAP,334.222763289804,-0.962557594781527,0.388141932988899,0.000109726694989875,0.00235826221431118,Downregulated,PcB target,TROAP
85,TMOD1,282.262136356163,0.667995811240135,0.257465618547489,0.00011261154912008,0.0024107974400935,Upregulated,PcB target,TMOD1
86,MOXD1,645.660168342709,1.2674230541371,0.719527749763694,0.000115837608996305,0.00246379992191623,Upregulated,PcB target,MOXD1
87,NORAD,4003.05904928444,0.30193863220842,0.0885633354732765,0.000116804963461543,0.00247795542640638,NS,PcB target,NA
88,HS1BP3,177.162591472976,0.583500219901618,0.223075090382514,0.000118108766956264,0.00250238187538303,NS,PcB target,NA
89,E2F7,461.38204463669,-0.757331005348952,0.296730852091976,0.000121152442924891,0.00255004081688764,Downregulated,PcB target,E2F7
90,PDGFRA,111.296756364193,1.29664988425935,0.981692988215934,0.000123889826426286,0.00259142796168105,Upregulated,PcB target,PDGFRA
91,SCPEP1,206.450280261793,0.621602710623219,0.241696098467876,0.000127373231674629,0.00264408149696258,Upregulated,PcB target,SCPEP1
92,RPA1,1949.5386158879,-0.357394561632746,0.11363805725428,0.000129560274482221,0.00267931953022427,NS,PcB target,NA
93,RIPOR2,1115.79711733139,0.310684643954792,0.0933946000969442,0.00013831423569588,0.00281304166422473,NS,PcB target,NA
94,PTTG1IP,1908.53467082892,0.331186362771776,0.102202638456993,0.00013842494912872,0.00281304166422473,NS,PcB target,NA
95,SLC7A5,2053.45097904698,-0.506097219063652,0.194974783415541,0.000169120549615893,0.00327858255571778,NS,PcB target,NA
96,MCF2L2,270.173610701478,-0.545078760470438,0.216417103879103,0.000183180748952688,0.00348531621993412,NS,PcB target,NA
97,ADARB2,321.128403819339,1.17046378026348,0.703570942746328,0.00018389713692979,0.00348922311818623,Upregulated,PcB target,ADARB2
98,RYR2,231.072103152328,0.610151564475543,0.249341378390587,0.000194437464830864,0.00364459266269725,Upregulated,PcB target,RYR2
99,TTBK1,47.1202800682673,1.04659188020691,0.515041022088358,0.00019918964355089,0.00372092599215657,Upregulated,PcB target,TTBK1
100,NUAK1,125.77607327806,0.879616577111291,0.383534832210843,0.000200019581346363,0.00373218355194009,Upregulated,PcB target,NUAK1
101,GNAO1,2006.63227214518,0.425974867696638,0.155740111488454,0.000201616329313641,0.00374919606719139,NS,PcB target,NA
