,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,DMRTA2,523.936408717557,-5.45224942303949,0.235654276594365,-23.136645351124,1.98137961712203e-118,2.00069806838897e-114,Downregulated,DMRTA2
2,GSN,997.004540414557,-2.92409890431617,0.13053388480468,-22.4010716350896,3.84224568219855e-111,1.55188303103999e-107,Downregulated,GSN
3,ABLIM1,1572.92802580693,2.45515253129361,0.140198285738432,17.5120010802,1.16042110990666e-68,1.67390745104036e-65,Upregulated,ABLIM1
4,SFRP1,671.672643877303,-7.51250985642119,0.431081011725116,-17.4271416557119,5.13493393973789e-68,6.48124943206292e-65,Downregulated,SFRP1
5,PDLIM3,306.651453292998,-4.30662597003906,0.24932075760457,-17.2734352783794,7.45684970869337e-67,7.92584630879277e-64,Downregulated,PDLIM3
6,EYA4,799.808935688509,-3.21141274627614,0.188361273734937,-17.0492197392722,3.54230354293612e-65,3.57684100247975e-62,Downregulated,EYA4
7,MAGEA6,347.413501605683,6.01407383116534,0.376479532927213,15.9745040703928,1.92378343248158e-57,1.33968297996433e-54,Upregulated,MAGEA6
8,CDH8,376.694766636911,3.04682743101524,0.19639773927731,15.5135565318966,2.80880329945789e-54,1.66834654801624e-51,Upregulated,CDH8
9,ITPKB,1892.88011847662,-1.84783454228181,0.11966347270582,-15.4419264333445,8.55076509939089e-54,4.93379146234854e-51,Downregulated,ITPKB
10,NT5E,285.765728648728,-5.30747380024876,0.350943430003817,-15.1234453945784,1.1344823631622e-51,5.58801739611234e-49,Downregulated,NT5E
11,SLIT2,479.807136231711,3.61024543591027,0.242743941838437,14.872648967335,4.96108698001067e-50,2.27702617184808e-47,Upregulated,SLIT2
12,ANK1,387.031114382409,-3.56605096153774,0.249710178393475,-14.2807593366043,2.88441319894712e-46,1.16501449105474e-43,Downregulated,ANK1
13,RAB29,194.429221899749,-3.41447073495114,0.239187323549233,-14.2752997286176,3.11943732756136e-46,1.2352360162765e-43,Downregulated,RAB29
14,WLS,2402.81983706314,1.67289052182349,0.118332470770746,14.1372060511143,2.24002701222632e-45,8.07809741284115e-43,Upregulated,WLS
15,STOM,467.781230913486,-2.650375389348,0.188484415770183,-14.0615094278116,6.54746403213624e-45,2.245899378318e-42,Downregulated,STOM
16,LINC01694,235.093558546334,4.35054490344674,0.311153432251417,13.9819923308171,2.00787381488726e-44,6.54016317607231e-42,Upregulated,LINC01694
17,RIMS4,1156.44796431947,-2.56787898444898,0.184354005765189,-13.9290652990729,4.21839888964269e-44,1.35223119962435e-41,Downregulated,RIMS4
18,CDH11,225.328322120498,3.18574688093995,0.230587198845992,13.8158011237549,2.04664582166279e-43,6.35877113361232e-41,Upregulated,CDH11
19,HSPA12A,351.118855249779,2.59455958763915,0.188309042980329,13.7781996370199,3.44763133294459e-43,1.02389580542376e-40,Upregulated,HSPA12A
20,PCDH1,289.431154026496,-3.13902726194258,0.228131216213569,-13.7597445629884,4.45096702630484e-43,1.30271418980038e-40,Downregulated,PCDH1
21,VCAN,872.199371334306,2.47920576104326,0.182540789077553,13.5816535776558,5.14515816840561e-42,1.44314540570766e-39,Upregulated,VCAN
22,RUNX1,245.64295023153,-3.31091081361753,0.24532512885631,-13.4960117174004,1.65073441360494e-41,4.44487753103357e-39,Downregulated,RUNX1
23,ARHGAP29,510.936321547192,-2.82542867782016,0.211650737425372,-13.3494865748644,1.19268105886745e-40,3.12807714075689e-38,Downregulated,ARHGAP29
24,TNFRSF19,322.501485221999,-2.2488016975628,0.171478084117734,-13.1142222000732,2.72968350814947e-39,6.5626141008427e-37,Downregulated,TNFRSF19
25,LMO2,167.885110693426,-6.60650560305411,0.50588994893718,-13.0591754529491,5.63346352964361e-39,1.32288134861805e-36,Downregulated,LMO2
26,S1PR3,195.335278294379,-4.79777613456078,0.368575801622671,-13.0170676247284,9.78571918899755e-39,2.26608380372481e-36,Downregulated,S1PR3
27,ADARB2,321.129816544504,7.39829379721506,0.568383453123247,13.0163778635034,9.8744924351465e-39,2.26608380372481e-36,Upregulated,ADARB2
28,OTULINL,322.327415955249,5.95512256952412,0.458114246839504,12.9992084084005,1.23616187102575e-38,2.80497629049046e-36,Upregulated,OTULINL
29,TFAP2A,178.537899552174,-4.90885815747391,0.378805930430319,-12.9587679683301,2.09586678705968e-38,4.65121206205168e-36,Downregulated,TFAP2A
30,LIMS2,165.074455726464,4.59948527223066,0.35687866956675,12.8880924091497,5.25270435274085e-38,1.1342662004088e-35,Upregulated,LIMS2
31,RPS6KA2,1046.17847720412,1.71013879762497,0.135028982410898,12.6649758229012,9.24488449046666e-37,1.83039649298994e-34,Upregulated,RPS6KA2
32,ADIPOR2,954.215099039818,-1.27271659594346,0.103327081777175,-12.3173574057581,7.30489566042692e-35,1.37871371833946e-32,Downregulated,ADIPOR2
33,CAVIN1,930.227101754107,-4.00799699632293,0.32675293041888,-12.2661394074872,1.37662089028321e-34,2.55053751185958e-32,Downregulated,CAVIN1
34,B4GALNT3,129.360914998528,-5.40788547098996,0.446030695369321,-12.1244692958007,7.83662048172404e-34,1.40053584626918e-31,Downregulated,B4GALNT3
35,RGS12,1304.7400474423,1.13481781546828,0.0936755237397464,12.1143471652327,8.86673034903223e-34,1.57073350349742e-31,Upregulated,RGS12
36,ADAMTS18,135.986053343535,-4.53901600560933,0.379214333054894,-11.9695264919015,5.13206690936649e-33,8.70941943148372e-31,Downregulated,ADAMTS18
37,TRIO,2950.34035307847,1.41762784392322,0.119934925011675,11.8199752389491,3.07775231649058e-32,5.01251677673606e-30,Upregulated,TRIO
38,COL2A1,747.008548776449,-8.59234782215012,0.739510153332287,-11.6189720768976,3.30083746102074e-31,4.97465765114283e-29,Downregulated,COL2A1
39,DYRK3,344.734701381308,-1.73088064216651,0.15176055231019,-11.4053396341672,3.93239507044476e-30,5.55347681451971e-28,Downregulated,DYRK3
40,SEZ6,268.459243154996,-5.49060490860503,0.487935287385535,-11.2527317670032,2.2452841428432e-29,3.00288167316016e-27,Downregulated,SEZ6
41,CHST2,258.386662350014,-2.3908248589638,0.219390737741865,-10.8975651550835,1.18382813650851e-27,1.398094106245e-25,Downregulated,CHST2
42,MAML3,141.857864698744,-3.17674744945073,0.292418203538104,-10.8637130350087,1.71625884417017e-27,2.01510740453585e-25,Downregulated,MAML3
43,CCND2,2303.22744504617,-1.00745784980011,0.0937822787025172,-10.742518349291,6.42669973399323e-27,7.17056359823167e-25,Downregulated,CCND2
44,EBF3,491.141177570438,1.52083573766311,0.144346649174896,10.5359961340038,5.89557563037098e-26,6.29953173837788e-24,Upregulated,EBF3
45,FZD8,93.2945755241446,-5.317693560571,0.507456804965171,-10.4791058244573,1.07757726189832e-25,1.12974783846197e-23,Downregulated,FZD8
46,DLX1,214.762849311371,4.4271669577934,0.425722507898768,10.3991846229707,2.50063764884088e-25,2.55052410698695e-23,Upregulated,DLX1
47,DLX6-AS1,204.254403611109,7.37435818821459,0.709394720647735,10.3952820250497,2.60515112336114e-25,2.64377019780293e-23,Upregulated,DLX6-AS1
48,PERP,119.260959501642,4.00076906428168,0.392721130349661,10.1873027833251,2.25946007145273e-24,2.14224395037502e-22,Upregulated,PERP
49,APOL4,221.943246874162,-2.44176051003239,0.241361287476321,-10.1166203394235,4.66237423661825e-24,4.26048179676496e-22,Downregulated,APOL4
50,DLX2,79.6218790726184,5.80950516253542,0.57454379245684,10.1115097557543,4.91213882698083e-24,4.44845935474788e-22,Upregulated,DLX2
51,EFHD1,280.366552483032,-1.95407220847258,0.196830850926803,-9.92767241147199,3.15534891231943e-23,2.68870342971692e-21,Downregulated,EFHD1
52,NAB1,362.673664940507,1.57047535156042,0.158966224843397,9.87930205367552,5.11881831713272e-23,4.25409612816853e-21,Upregulated,NAB1
53,JAZF1,111.303438966988,2.78498548490952,0.283561892005213,9.82143780045848,9.10357301290966e-23,7.35386627982842e-21,Upregulated,JAZF1
54,EYA2,123.036258359121,3.66022647089617,0.374176441115646,9.78208692130062,1.34410047453417e-22,1.0728896870837e-20,Upregulated,EYA2
55,HEY2,169.874080117948,-2.217916743941,0.228348361158958,-9.71286473300792,2.657606762047e-22,2.096498771857e-20,Downregulated,HEY2
56,RCAN2,504.669942367411,2.13192765385153,0.21957413501885,9.70937516692716,2.75017814820025e-22,2.16108356820639e-20,Upregulated,RCAN2
57,TACC1,470.114100230106,1.39950867781283,0.144282989686762,9.6997482575816,3.02243439331988e-22,2.35668195262915e-20,Upregulated,TACC1
58,PDE8B,233.134918334072,2.2276783781265,0.231738515198828,9.6128965710132,7.05362381563779e-22,5.35518544950396e-20,Upregulated,PDE8B
59,NEDD4L,306.285392823864,1.6456095467555,0.173336810615414,9.49371077564509,2.22953044310732e-21,1.62546452341344e-19,Upregulated,NEDD4L
60,ZIC4,88.3435645161073,-4.75361472757474,0.502778646790432,-9.45468698386495,3.23989874392932e-21,2.32218073831649e-19,Downregulated,ZIC4
61,ERRFI1,775.100698169767,-1.54945888608959,0.16561797719129,-9.35562015891519,8.31107034375183e-21,5.67034005378609e-19,Downregulated,ERRFI1
62,SLC1A2,345.148488465254,-8.18101034022829,0.879949647840219,-9.29713462617783,1.44281478731051e-20,9.58475152293941e-19,Downregulated,SLC1A2
63,GLIPR2,494.885990843547,1.22810135462403,0.133437927594824,9.20354037836292,3.46346162236006e-20,2.19262092362261e-18,Upregulated,GLIPR2
64,UACA,213.54548040926,2.39264019881343,0.260290102844403,9.19220582214652,3.84866803513878e-20,2.42887034280087e-18,Upregulated,UACA
65,ADORA1,357.259785797016,-1.72371898395717,0.188399635127922,-9.14926922648646,5.73199736192181e-20,3.55084928601261e-18,Downregulated,ADORA1
66,LITAF,326.983881794341,-1.43092063103764,0.156755046199295,-9.12838639477286,6.95278302898899e-20,4.2939282345698e-18,Downregulated,LITAF
67,UCHL1,2791.51655780321,0.982344367951077,0.108072792159157,9.08965474403951,9.93540485527428e-20,6.04353918832121e-18,Upregulated,UCHL1
68,PDIA6,4504.7051308663,-0.886154229487538,0.0986067809475774,-8.98674737144747,2.54655102263149e-19,1.50814070093968e-17,Downregulated,PDIA6
69,CDKN2A,379.979865281705,1.5253893929827,0.17015061591839,8.96493606414173,3.10460924379503e-19,1.80165470340347e-17,Upregulated,CDKN2A
70,NRN1,384.81908359058,-2.06360360115757,0.231139531938892,-8.92795613042576,4.33951659241042e-19,2.47560840632001e-17,Downregulated,NRN1
71,RAB6A,1920.42723067453,0.721254945963988,0.0809408574710894,8.91088837577002,5.06252658730898e-19,2.84784747717841e-17,Upregulated,RAB6A
72,MOXD1,645.663171325243,5.45617231844437,0.614316229381681,8.88169977852628,6.5846349933471e-19,3.69379732474013e-17,Upregulated,MOXD1
73,ETS1,283.680245032264,1.95822474996436,0.221116260561249,8.8560865898957,8.28725144079228e-19,4.59783084743957e-17,Upregulated,ETS1
74,MEOX2,768.113512288714,-1.47980354672521,0.16975007233233,-8.71754295237123,2.84303972967253e-18,1.50696029765713e-16,Downregulated,MEOX2
75,DRAXIN,367.418028292475,-2.15910898986121,0.248866215174818,-8.67578183862571,4.1071886748878e-18,2.13774936312781e-16,Downregulated,DRAXIN
76,THBS4,353.327257521288,1.74567108420734,0.20147346910046,8.66452090194019,4.53415690257317e-18,2.3478794524991e-16,Upregulated,THBS4
77,ANK3,412.940067796738,1.509938284847,0.175111733418209,8.62271336918871,6.53859758063442e-18,3.31776326987217e-16,Upregulated,ANK3
78,C1QL1,89.9996967750625,-3.90422404339517,0.453870669804373,-8.60206288517821,7.82958708456247e-18,3.94310501677654e-16,Downregulated,C1QL1
79,RPRM,69.4225168850974,3.96811158747854,0.462398843926228,8.5815776566077,9.35806778719182e-18,4.64339506049972e-16,Upregulated,RPRM
80,PLXDC1,122.167205173395,5.70253430531813,0.668650928272449,8.5284175407509,1.48363195046647e-17,7.15082273023157e-16,Upregulated,PLXDC1
81,PRAG1,379.195538073379,1.8545088133091,0.219096234923505,8.46435729010398,2.57569090394511e-17,1.22679428785782e-15,Upregulated,PRAG1
82,SVIL,2068.69820135318,-1.09567998718488,0.129585329899775,-8.45527798580524,2.78423237781276e-17,1.31680498524423e-15,Downregulated,SVIL
83,PLAGL1,143.665695066939,5.22175938147463,0.625128187612488,8.35310178767935,6.64933019033223e-17,3.02439691877837e-15,Upregulated,PLAGL1
84,YBX3,1894.09333107219,-0.841177459733206,0.100844943002822,-8.34129540545889,7.34810749805915e-17,3.33471979602932e-15,Downregulated,YBX3
85,COL9A3,388.54958309173,-2.57357775726797,0.309920676571266,-8.30398857456088,1.00673327856968e-16,4.49800410635283e-15,Downregulated,COL9A3
86,PPL,122.500016104254,-2.31346545175199,0.279621381638396,-8.27356419668845,1.30012747577051e-16,5.745311679034e-15,Downregulated,PPL
87,IGSF9B,304.554298864788,-1.74479988793421,0.211403066193647,-8.25342753702521,1.53915212967636e-16,6.73136220594245e-15,Downregulated,IGSF9B
88,ITM2C,5852.12367779968,0.955210227336998,0.115856522202068,8.24476869477396,1.65480008894121e-16,7.17139223093727e-15,Upregulated,ITM2C
89,NDNF,303.751513062735,4.96541246239883,0.606841080531751,8.18239341681983,2.78260835970461e-16,1.17562292519319e-14,Upregulated,NDNF
90,MAST4,71.9570041132865,3.50083457678068,0.427870853237929,8.18198891157923,2.79196750408831e-16,1.17711448319548e-14,Upregulated,MAST4
91,RTN1,416.446219861853,-1.53132422720097,0.187350847958808,-8.17356443210577,2.99409344570592e-16,1.25187820157414e-14,Downregulated,RTN1
92,FHAD1,108.684338884624,-2.62445333033081,0.321983980406368,-8.15088168988579,3.61280440943212e-16,1.49203650405893e-14,Downregulated,FHAD1
93,PFKP,2182.90036584513,-0.908693773664242,0.111785608731484,-8.12889766380375,4.33211842873589e-16,1.77819373309596e-14,Downregulated,PFKP
94,PLEKHA7,64.7454473193913,3.52081343990627,0.435841426235838,8.07819823442189,6.57306945922828e-16,2.62338216855959e-14,Upregulated,PLEKHA7
95,RBMS1,381.890229388879,1.32784087469835,0.1658626852563,8.005663676833,1.18824069086841e-15,4.65951859263835e-14,Upregulated,RBMS1
96,CPNE5,227.239070244209,-2.24776189110748,0.281376792681516,-7.98844094314367,1.36655902979471e-15,5.31746813231293e-14,Downregulated,CPNE5
97,SSX2IP,470.093720862128,-1.33120776099858,0.167826053829269,-7.93206853539457,2.15525431772933e-15,8.12040316166864e-14,Downregulated,SSX2IP
98,PAX9,60.2795988734454,-3.43255017921766,0.432968236398362,-7.92794919038695,2.22794423507256e-15,8.36307320209857e-14,Downregulated,PAX9
99,KCNK15,121.316532760536,-2.27271545223927,0.288325590392552,-7.88246180002613,3.2099316404893e-15,1.17862853599421e-13,Downregulated,KCNK15
100,ANXA4,72.2794157610933,3.78552878964015,0.480572386172551,7.87712506702568,3.34999556587961e-15,1.2233844566535e-13,Upregulated,ANXA4
101,CAMK2N1,121.133296047088,2.15892029686647,0.274174447675536,7.87425784995611,3.42771379731265e-15,1.24950686167381e-13,Upregulated,CAMK2N1
102,EGFLAM,137.92441952389,2.01272073299823,0.255750636360976,7.86985620695546,3.55049098263682e-15,1.2896072912653e-13,Upregulated,EGFLAM
103,GMPR,53.8174307807754,-3.70982124611404,0.478341032870373,-7.75559902075006,8.79274384992014e-15,2.99948415623543e-13,Downregulated,GMPR
104,GJC1,417.45221508082,-1.0527551317283,0.136099388295895,-7.73519370593715,1.03245782270987e-14,3.48472258596819e-13,Downregulated,GJC1
105,RPL23AP82,541.991468942935,1.03121510124852,0.133767468099897,7.70901263137028,1.26794865437472e-14,4.24647148840754e-13,Upregulated,RPL23AP82
106,KLHL29,162.257337244198,-1.77356761524126,0.23017265527557,-7.7053793080585,1.30455219435842e-14,4.36182641805767e-13,Downregulated,KLHL29
107,TMEM178A,56.2504141661666,4.84403873146422,0.634335372926369,7.63640014132791,2.23379359970476e-14,7.22940092083935e-13,Upregulated,TMEM178A
108,FRMD4A,1471.90387477195,-0.965602983786784,0.126728259895126,-7.61947638660761,2.54706798962829e-14,8.2169389857098e-13,Downregulated,FRMD4A
109,TMEM51,197.872690520737,-1.69568703299885,0.223273376479982,-7.5946673971264,3.08584002618647e-14,9.82942260707188e-13,Downregulated,TMEM51
110,DUSP5,195.792206966283,-1.94419468217184,0.256892711169698,-7.56811928730646,3.78666203853963e-14,1.17467956786955e-12,Downregulated,DUSP5
111,ANKS1B,394.754611245589,-1.59824342131828,0.211628260820076,-7.55212661638365,4.28207879438212e-14,1.32025314889385e-12,Downregulated,ANKS1B
112,CDH4,893.654298397981,-1.20957532931091,0.16097453711996,-7.51407862977433,5.73131316438e-14,1.75104189643955e-12,Downregulated,CDH4
113,ATP6V1C2,1576.38169215123,-0.751178437371059,0.100013834270563,-7.51074531688218,5.87916718757093e-14,1.7935012288972e-12,Downregulated,ATP6V1C2
114,NDRG2,566.832733343342,-1.55947310315295,0.207835163274318,-7.50341317890772,6.21771714806512e-14,1.88822252338609e-12,Downregulated,NDRG2
115,C2CD4A,52.9457109712272,-3.55674223751147,0.47439141555127,-7.49748439983537,6.50542143112881e-14,1.96672134433602e-12,Downregulated,C2CD4A
116,ZDHHC14,375.174707082251,1.13481384025947,0.151659644365343,7.48263550932337,7.28467164779539e-14,2.18919559415518e-12,Upregulated,ZDHHC14
117,SLC16A10,43.7917396119232,4.23599482375633,0.569070010325598,7.44371473965509,9.78927672165862e-14,2.91155292185414e-12,Upregulated,SLC16A10
118,NTSR1,64.7207288648088,-3.68329353093676,0.500585230404958,-7.35797484068216,1.86721225991509e-13,5.34112628739166e-12,Downregulated,NTSR1
119,ZDBF2,64.7599844228126,5.71337522391143,0.780823970100767,7.31711044062096,2.53367327404492e-13,7.16632097609765e-12,Upregulated,ZDBF2
120,EGFR,629.678112278187,-0.856715936349912,0.11712087353482,-7.31480145676345,2.5776222068356e-13,7.27026263506216e-12,Downregulated,EGFR
121,TFAP2A-AS2,45.0634569140107,-4.38983169277017,0.601225237772942,-7.30147608079625,2.84627683015397e-13,7.95028500483532e-12,Downregulated,TFAP2A-AS2
122,COL12A1,280.37991272862,3.54930891403244,0.490452263916485,7.23680809563318,4.59367410553832e-13,1.2502594145734e-11,Upregulated,COL12A1
123,UNC5C,85.224836635174,2.52290233695385,0.349008409038393,7.22877234936859,4.87379620656002e-13,1.32471486394993e-11,Upregulated,UNC5C
124,GABRA2,62.3448343020791,5.85406572187708,0.811599223297284,7.2130006459269,5.47321550495832e-13,1.47967318771932e-11,Upregulated,GABRA2
125,CTSB,1467.0795531713,1.06948296820055,0.148418867812078,7.20584238356193,5.76860997947507e-13,1.557447574004e-11,Upregulated,CTSB
126,PLXNB2,4982.84160279692,1.06882558279969,0.148470522490631,7.19890766779743,6.06968330929696e-13,1.63218714289284e-11,Upregulated,PLXNB2
