,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,ANP32A,3799.62026811175,0.32465925118582,0.110431974059148,2.93990263193097,0.00328315400550054,0.130593724434226,NS,NA
2,HNRNPA3,6076.17642234344,0.322699269007376,0.114821136193422,2.81045180099745,0.00494719983040637,0.161278714471248,NS,NA
3,RAB6A,1920.42723067453,-0.214620081737848,0.0798712050572455,-2.6870770459019,0.00720803244292191,0.202587386801561,NS,NA
4,CMTM4,1283.90161987759,0.22419701476682,0.0865207744492054,2.59125067007394,0.00956278078356532,0.217038809429527,NS,NA
5,HTATSF1,1469.62003654942,0.321762676427509,0.125745838987941,2.55883358858791,0.0105024002395027,0.231096060127106,NS,NA
6,SRSF10,2148.28219537894,0.252292787516773,0.103309398283344,2.44210876947338,0.0146017465360756,0.272718036866496,NS,NA
7,MACF1,4493.7945207924,0.29016844068701,0.118519216686246,2.44828179598224,0.0143539343650969,0.272718036866496,NS,NA
8,NRDC,2582.29110707906,0.229407442929326,0.100386753784706,2.28523619183187,0.0222989821167977,0.329410560853497,NS,NA
9,GSTP1,3558.04724657817,-0.295465437587305,0.129090351878688,-2.2888266496087,0.0220894264225192,0.329410560853497,NS,NA
10,WLS,2402.81983706314,0.253711217840482,0.115662598288941,2.19354589637244,0.0282680716147986,0.347155153461191,NS,NA
11,SART1,1501.05849122237,0.213451487934731,0.0968059485617912,2.2049418564241,0.0274581748536386,0.347155153461191,NS,NA
12,ATP5MC2,1498.75327513288,-0.351967595167652,0.160026981340908,-2.19942657305927,0.027847604872401,0.347155153461191,NS,NA
13,PTTG1IP,1908.55529269332,-0.227413997500793,0.105546613887171,-2.15463091733002,0.0311907276561658,0.361287214723673,NS,NA
14,ADAR,6256.38674587176,0.156025072233554,0.0738145609567615,2.1137438225088,0.0345371534242866,0.382253803023123,NS,NA
15,MYO10,1946.14738615282,0.187465769922631,0.095726251569468,1.9583527699984,0.0501886326981219,0.440778911353126,NS,NA
16,PARK7,3437.61807763374,0.18454010703351,0.0974236578722435,1.89420219958797,0.0581981762804821,0.455767171439832,NS,NA
17,SFPQ,6696.91507613791,0.168301376870873,0.0884240353862384,1.90334422236815,0.0569956440345582,0.455767171439832,NS,NA
18,FUCA2,1649.72209052312,-0.175360652451346,0.0926209884931472,-1.89331441290243,0.058316069579079,0.455767171439832,NS,NA
19,SALL2,1211.7412861417,0.227958625132992,0.122776421715866,1.85669709173104,0.0633542615145237,0.464627276842059,NS,NA
20,LAMB1,1690.93522446475,0.220312741140091,0.122696295491214,1.79559407444267,0.0725590989796353,0.473270482309807,NS,NA
