,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,EGFLAM,137.92441952389,-1.55717032512307,0.336624678440262,-4.62583531408975,3.73091669235408e-06,0.00887254179287604,Downregulated,EGFLAM
2,CCDC38,50.5612955416754,1.92221415643681,0.41735975280953,4.6056529013569,4.11173734194851e-06,0.00887254179287604,Upregulated,CCDC38
3,AMOTL2,192.759293756475,1.16679149500932,0.259645870627472,4.49378028693313,6.99698212656227e-06,0.0105689415021723,Upregulated,AMOTL2
4,ZBTB21,297.849169560726,0.670330835224426,0.16995960890655,3.94405964768371,8.01137175708225e-05,0.0324053497786676,Upregulated,ZBTB21
5,HILPDA,108.319553692842,-0.978156738510334,0.25003055202237,-3.91214885780367,9.1478493649451e-05,0.0345445661643739,Downregulated,HILPDA
6,OSR2,81.9990038695891,-2.80079909880355,0.735837492782941,-3.80627397526445,0.000141076099881334,0.0409798940136067,Downregulated,OSR2
7,NEURL1B,550.181311749228,-0.520702376711134,0.13857798902505,-3.75746812588692,0.000171641221645608,0.0454849237360861,NS,NA
8,GSN,997.004540414557,-0.434536456136999,0.116090211049551,-3.7430929981816,0.000181768916486343,0.0473382669573485,NS,NA
9,BACH2,734.467988934103,0.550509474570642,0.15023187947277,3.66439850518161,0.000247920525531372,0.0550711696786967,NS,NA
10,ADGRA2,362.962675623626,-0.572946699714591,0.159436200395455,-3.5935797409465,0.000326165767572647,0.0648254463050636,NS,NA
11,C2CD4A,52.9457109712272,-1.38699982930996,0.389189074106107,-3.56382005968599,0.000365496553939652,0.0698838664209929,Downregulated,C2CD4A
12,PIM1,292.188540125792,0.679164148291589,0.191622822262157,3.54427588673353,0.000393693050076035,0.0705269997811613,Upregulated,PIM1
13,PDE10A,653.979772738399,0.407202837211494,0.116542414367897,3.49403124536316,0.000475785330495733,0.0787912055365202,NS,NA
14,SUCO,1828.89938747569,0.395745851369515,0.11481228448141,3.44689466947758,0.000567069622250972,0.0841868414031955,NS,NA
15,EBF3,491.141177570438,0.48628499572032,0.149484309653333,3.25308386444073,0.00114159799142194,0.127732130817988,NS,NA
16,DYRK3,344.734701381308,-0.456249327187614,0.141411829201251,-3.22638728149326,0.00125363600015978,0.135258369874382,NS,NA
17,NDUFA4L2,43.3228330652095,-3.24995303001639,1.02173133584694,-3.18082935894535,0.00146854102599786,0.147882081317984,NS,NA
18,MIA3,1365.95079140899,0.35652817302702,0.112964035736453,3.15612106722892,0.00159882482498186,0.154809288341993,NS,NA
19,WNT5B,18.0211109098474,-1.95826063537458,0.620016511932421,-3.15840078076505,0.00158637299759368,0.154809288341993,NS,NA
20,VPS37D,46.8269421397627,-1.28169599699863,0.417651611912993,-3.06881611477089,0.0021490882783682,0.185508402712665,NS,NA
