,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,LOC151760,883.687688731478,-5.41230117801626,0.198210809428207,-27.3057821297916,3.62139689964334e-164,4.55245804254164e-160,Downregulated,Non-PcB,NA
2,WWTR1,594.696609855573,5.04816256978101,0.215068559799028,23.4723409804682,7.81906366582704e-122,4.91467246715559e-118,Upregulated,Non-PcB,NA
3,LOC105371692,926.056816580386,3.66514629375912,0.158856265584171,23.0720914927785,8.8291005455794e-118,3.69968743194929e-114,Upregulated,Non-PcB,NA
4,PRSS12,591.356820159928,-3.66014024695513,0.165522703982321,-22.1126175376283,2.38998803874693e-108,7.51113490877192e-105,Downregulated,Non-PcB,NA
5,EYA4,800.994906584477,4.47934495858485,0.209559453016783,21.3750555944909,2.28051374111536e-101,5.73366764791223e-98,Upregulated,PcB target,EYA4
6,KLHDC8A,2541.52438895207,3.16704430194525,0.151921890732633,20.8465303233945,1.63884019821111e-96,3.43364335528532e-93,Upregulated,Non-PcB,NA
7,GSN,998.927562272758,2.74424234477365,0.131775864411755,20.8250756466208,2.56520712613718e-96,4.60674554038149e-93,Upregulated,PcB target,GSN
8,ARHGEF6,1534.88136495305,3.53979835310297,0.170698119125149,20.7371842832534,1.60022781514278e-95,2.51455798301999e-92,Upregulated,Non-PcB,NA
9,LRRN2,975.639956130488,3.76531361884921,0.189032467759339,19.9188724745577,2.79207245441376e-88,3.89990475827059e-85,Upregulated,Non-PcB,NA
10,SFRP1,671.963696465279,7.17361162001756,0.375113173872329,19.1238594634352,1.59831216538757e-81,2.00923822310872e-78,Upregulated,PcB target,SFRP1
11,DAB1,442.016710500266,-3.86050320628486,0.202801754755013,-19.035847155013,8.60891209218239e-81,9.83842126462044e-78,Downregulated,Non-PcB,NA
12,TARID,493.886787495417,4.26968277435983,0.226815676815811,18.8244606118081,4.76031033004064e-79,4.98682176324507e-76,Upregulated,Non-PcB,NA
13,EPB41L3,557.628730275766,-2.8440193490828,0.158310367654175,-17.9648332021785,3.67380659483888e-72,3.5525709772092e-69,Downregulated,Non-PcB,NA
14,S100A4,542.967029443274,-4.11628494723895,0.229406315576523,-17.943206737331,5.4233164131215e-72,4.86975075923931e-69,Downregulated,Non-PcB,NA
15,SEMA3C,905.944991242487,-7.92644556808628,0.441881743771619,-17.9379340283019,5.96312707353221e-72,4.99749802942489e-69,Downregulated,Non-PcB,NA
16,TENM4,408.139782015451,3.8975206712407,0.220795262644187,17.6521933693912,9.78798724141972e-70,7.69029922574296e-67,Upregulated,Non-PcB,NA
17,COL23A1,408.440862074685,6.40118401000725,0.366477383990715,17.4667913755066,2.56521360249401e-68,1.89690001158543e-65,Upregulated,Non-PcB,NA
18,ITPKB,1897.00053047159,2.05470585679024,0.119922581855948,17.1336025708516,8.33311001966644e-66,5.81975144762371e-63,Upregulated,PcB target,ITPKB
19,ISLR2,508.794478946576,7.42092772139448,0.438336285826292,16.9297590944486,2.71488902017901e-64,1.79625630908792e-61,Upregulated,Non-PcB,NA
20,C1orf226,577.607915336474,2.32468325776123,0.138833296001616,16.7444217252767,6.21918886526831e-63,3.9090711612644e-60,Upregulated,Non-PcB,NA
21,DMRTA2,524.163455548573,7.55781479822887,0.454076696831967,16.6443573320515,3.32516735756248e-62,1.990508516758e-59,Upregulated,PcB target,DMRTA2
22,SORL1,384.995737529054,6.36135674892664,0.385381895351464,16.5066310214836,3.2872989397283e-61,1.87839249869657e-58,Upregulated,Non-PcB,NA
