,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,PCDH1,290.054928749601,3.26680297387664,0.301818177320159,10.823744954272,2.65694114202713e-27,1.67002035482115e-23,Upregulated,PcB target,PCDH1
2,EFHD1,281.274649936933,1.99299068075407,0.215899661148216,9.23109684450074,2.67874593164202e-20,7.7542206842106e-17,Upregulated,PcB target,EFHD1
3,CDKN2A,382.938793130168,1.31889787393306,0.158528212361232,8.31964137038105,8.82298640177408e-17,1.58448231509574e-13,Upregulated,PcB target,CDKN2A
4,PDLIM3,306.845875619076,3.51898067754571,0.448684027018383,7.84289269428691,4.40284212574225e-15,4.25754833559276e-12,Upregulated,PcB target,PDLIM3
5,RTN1,418.172954342653,1.58185397377352,0.202103306569663,7.82695741411967,4.99818297479678e-15,4.48801129829788e-12,Upregulated,PcB target,RTN1
6,RAB29,194.875300146779,2.12102654756334,0.272484948943576,7.78401359703188,7.0259202084535e-15,5.88818952936459e-12,Upregulated,PcB target,RAB29
7,SP8,113.620198666822,-2.02175159512256,0.262638263004885,-7.69785625289853,1.38367898974357e-14,1.08713928625415e-11,Downregulated,PcB target,SP8
8,DLX5,87.3454416098407,-2.09323521145992,0.273379266488468,-7.65689087671988,1.90488357162172e-14,1.36609588483484e-11,Downregulated,PcB target,DLX5
9,MAML3,142.198757537565,2.55149345458602,0.33937378169134,7.51823974695427,5.55186271837629e-14,3.32345077298611e-11,Upregulated,PcB target,MAML3
10,CPNE5,228.162522828269,2.30926191292781,0.310082896840594,7.44724051683166,9.53127649183374e-14,5.44625803540191e-11,Upregulated,PcB target,CPNE5
11,ITGA5,301.47651666796,1.87511283844004,0.258508479952992,7.2535834754087,4.05887033583873e-13,1.96246380737802e-10,Upregulated,PcB target,ITGA5
12,ABHD4,898.227835171181,1.32689383587082,0.191158339537985,6.94133376068142,3.88415119709378e-12,1.57508595802148e-09,Upregulated,PcB target,ABHD4
13,EYA4,800.994906584477,1.52063194600383,0.220611794311987,6.89279533193662,5.47065579488263e-12,2.08398830295362e-09,Upregulated,PcB target,EYA4
14,IGSF9B,305.638615009458,1.6435414764478,0.242563156147976,6.77572596987959,1.23783103658743e-11,3.9899420412668e-09,Upregulated,PcB target,IGSF9B
15,RIMS4,1159.3341581593,1.24753578395584,0.18492499240943,6.7461718813742,1.51796786153106e-11,4.54342237793023e-09,Upregulated,PcB target,RIMS4
16,RRAGD,103.320519850599,1.71626780189292,0.262211148873457,6.54536547841901,5.93500605811417e-11,1.73509211991984e-08,Upregulated,PcB target,RRAGD
17,LIMCH1,133.848987056983,1.9278962455382,0.318291782527405,6.057009170107,1.38675686364218e-09,2.88536657194478e-07,Upregulated,PcB target,LIMCH1
18,GSN,998.927562272758,0.825735045485129,0.139196828272782,5.9321398032644,2.99011844959613e-09,5.9664728618846e-07,Upregulated,PcB target,GSN
19,CDCA7L,683.537745366708,-0.90637072948322,0.155473629294984,-5.82973931716447,5.55140294984247e-09,9.96952664035281e-07,Downregulated,PcB target,CDCA7L
20,SESN2,446.624157480636,1.05816444042969,0.184062636080927,5.74893668242615,8.98064390360171e-09,1.50527566016236e-06,Upregulated,PcB target,SESN2
21,TTBK1,47.4484397012329,2.7486828735519,0.478751897832476,5.74135138888517,9.39239644100163e-09,1.53340020337444e-06,Upregulated,PcB target,TTBK1
22,CCDC184,151.728679114527,1.25088213529493,0.218262720010604,5.73108470028301,9.97904175910783e-09,1.60828889684288e-06,Upregulated,PcB target,CCDC184
23,CACNA1H,728.327187885195,1.2422899893512,0.217387097115029,5.71464454807933,1.09933568917275e-08,1.72746861857383e-06,Upregulated,PcB target,CACNA1H
24,ANKS1B,396.207977784709,1.23768693873449,0.218627180089113,5.66117597194462,1.5033916239996e-08,2.27700435003602e-06,Upregulated,PcB target,ANKS1B
25,OSR2,82.5171110783552,-2.2783618966566,0.411217021312861,-5.54053402114206,3.01550646005366e-08,4.21199241214829e-06,Downregulated,PcB target,OSR2
26,NT5E,285.683928710892,2.44896587245776,0.443397202249189,5.52318747171851,3.32904191176468e-08,4.54884629052107e-06,Upregulated,PcB target,NT5E
27,WLS,2418.74463821404,0.630287513142779,0.115403312041299,5.46160679441525,4.71844261740652e-08,6.1150043446822e-06,Upregulated,PcB target,WLS
28,LBR,2949.60647731682,-0.58587668794435,0.107435824844004,-5.45327118579896,4.94515656693841e-08,6.3434248166309e-06,Downregulated,PcB target,LBR
29,NPTXR,543.327808382416,0.972847675208855,0.179160116742951,5.43004599960517,5.63395283198489e-08,7.0824421050882e-06,Upregulated,PcB target,NPTXR
30,DMRTA2,524.163455548573,2.63179449004524,0.486949038611779,5.40466102479245,6.4931069326408e-08,8.00243600492427e-06,Upregulated,PcB target,DMRTA2
31,KIF5A,505.630757176761,0.848154240997697,0.158210124190387,5.36093530889997,8.27921646456552e-08,9.9121933501003e-06,Upregulated,PcB target,KIF5A
32,VCAN,878.163811715014,-0.929772800865564,0.174583306394409,-5.32566841622916,1.00582470969307e-07,1.17076133569922e-05,Downregulated,PcB target,VCAN
33,PDZD4,50.7402833541199,2.87912131904271,0.543467857211187,5.29768463919276,1.17280290657068e-07,1.30471728659292e-05,Upregulated,PcB target,PDZD4
34,UNC5B,181.563374919394,1.57621257350626,0.300078349940327,5.25267009039372,1.49909915385434e-07,1.64172259718165e-05,Upregulated,PcB target,UNC5B
35,SALL2,1218.31078386561,0.632909105701781,0.120500589972305,5.25233200806108,1.50185425722608e-07,1.64172259718165e-05,Upregulated,PcB target,SALL2
36,CHST2,258.973351906038,1.29665347708355,0.251019699856449,5.16554468762836,2.39739739624542e-07,2.45021810310578e-05,Upregulated,PcB target,CHST2
37,NTRK2,147.133259463735,1.39137314162515,0.270733928877157,5.13926402721569,2.75816621317392e-07,2.79620221498463e-05,Upregulated,PcB target,NTRK2
38,CHRNB2,289.139793056044,1.38017135913212,0.271189368632106,5.08932693819739,3.59336626680683e-07,3.5568667196873e-05,Upregulated,PcB target,CHRNB2
39,MAP6,426.731413117092,1.03351719837266,0.203399526729232,5.08121732135834,3.75023772371771e-07,3.68314362694183e-05,Upregulated,PcB target,MAP6
40,GPR161,532.072390461973,0.606766279658799,0.121027243512148,5.01346855510176,5.34575069807234e-07,4.83463539751564e-05,Upregulated,PcB target,GPR161
41,ZNF618,461.209055460947,0.660548443346775,0.133450757362542,4.94975417451008,7.43072768671077e-07,6.22744518330941e-05,Upregulated,PcB target,ZNF618
42,DNAH11,201.099764653776,-0.934734929456536,0.188907406348274,-4.94811160412228,7.49369406413714e-07,6.23862437617669e-05,Downregulated,PcB target,DNAH11
43,C1QL1,90.0624603719179,2.3757876616086,0.481796475202459,4.9311022057815,8.17669361952515e-07,6.67462438253576e-05,Upregulated,PcB target,C1QL1
44,MCTP1,225.748815337009,1.09560934700965,0.224176750222269,4.88725680037455,1.02250684696544e-06,7.93961558880594e-05,Upregulated,PcB target,MCTP1
45,MCF2L,371.226460101828,0.858149068138917,0.177919828596788,4.82323457091286,1.41248692713164e-06,0.00010632558779025,Upregulated,PcB target,MCF2L
46,SH3PXD2B,4331.10179961951,0.480916479426741,0.099752936587608,4.821075908922,1.42786006247914e-06,0.000106843028841817,NS,PcB target,NA
47,SEMA7A,67.7399680021345,1.67439150409725,0.35144271348765,4.7643369455036,1.89475661220253e-06,0.000133066957385464,Upregulated,PcB target,SEMA7A
48,KCNA2,337.026232340806,0.986840169397925,0.207328991082192,4.75977895926147,1.93805090893998e-06,0.000134720706105716,Upregulated,PcB target,KCNA2
49,APOL4,222.507818315607,1.23102403508988,0.258816043922486,4.75636678635952,1.97108203313796e-06,0.000136145451860315,Upregulated,PcB target,APOL4
50,RPS6KA2,1053.99229118526,0.605343078887444,0.128314016132803,4.71766917700498,2.38562002191557e-06,0.000159519304763301,Upregulated,PcB target,RPS6KA2
51,CAVIN1,930.751382296716,1.60363965748448,0.342028255606104,4.6886174788182,2.75056993726231e-06,0.000176415381027166,Upregulated,PcB target,CAVIN1
52,GSDME,130.007319028315,1.24526660149826,0.267085967416774,4.66241867194426,3.12514601868923e-06,0.000196431053004711,Upregulated,PcB target,GSDME
53,GNAO1,2016.05470362276,0.706473023053692,0.152682016296987,4.62708732952221,3.70844170639168e-06,0.000226304954810921,Upregulated,PcB target,GNAO1
54,FAM131B,569.198657705333,0.762154432397215,0.166635543644587,4.57378069364839,4.79001218455135e-06,0.000277489599870945,Upregulated,PcB target,FAM131B
55,FN1,519.715216240904,1.32719014699749,0.290281552011847,4.5720788586087,4.82909118866204e-06,0.00027847020794803,Upregulated,PcB target,FN1
56,ATP2B4,1680.16515190266,0.679367954895942,0.149983619586682,4.52961434567397,5.90914472699644e-06,0.000325806396329264,Upregulated,PcB target,ATP2B4
57,DEK,2928.37149948366,-0.653407014141677,0.145574502154852,-4.48847156933175,7.17359955371083e-06,0.000377319330500832,Downregulated,PcB target,DEK
58,ELN,76.7808997110088,1.79225822930722,0.404682127144871,4.42880500295882,9.47566452110425e-06,0.000463751077521433,Upregulated,PcB target,ELN
59,IRS2,756.606969051965,0.622403002201794,0.140945792013661,4.41590340023397,1.00589000548051e-05,0.000488225608451561,Upregulated,PcB target,IRS2
60,SEZ6,268.71615204056,2.40371732440859,0.544565123130835,4.41401261724042,1.01472040962468e-05,0.000490617318053533,Upregulated,PcB target,SEZ6
61,ANLN,567.974246539339,-0.822116758622966,0.186561253015965,-4.40668544691118,1.04964445237518e-05,0.000501714084061156,Downregulated,PcB target,ANLN
62,CCND2,2312.90840045911,0.432998047053658,0.0983669707746939,4.40186419937059,1.07324727463649e-05,0.000509124207149256,NS,PcB target,NA
63,MAPRE3,231.113845357344,0.860036300821861,0.196756372530817,4.37107215262955,1.23637924632789e-05,0.000569323205332889,Upregulated,PcB target,MAPRE3
64,SLC47A1,40.5548089787865,4.77757989334651,1.09494651204737,4.36329979663868,1.28115184283486e-05,0.000579329489794136,Upregulated,PcB target,SLC47A1
65,TMEM108,309.642178710207,0.897674990536213,0.205810909443472,4.36164920977023,1.29085717232072e-05,0.00058078632669047,Upregulated,PcB target,TMEM108
66,KIAA0513,241.02997734994,0.957706834314302,0.219606579210573,4.36101157696187,1.29462515711328e-05,0.00058078632669047,Upregulated,PcB target,KIAA0513
67,SH3BP5,235.468900529002,0.856379578210633,0.19937140444563,4.29539823221828,1.74380019205152e-05,0.00075590731773378,Upregulated,PcB target,SH3BP5
68,OTULINL,324.686506442772,-1.48825024043949,0.346447660522302,-4.2957433691306,1.74108908826365e-05,0.00075590731773378,Downregulated,PcB target,OTULINL
69,SLC44A2,733.548478353376,0.58402622492082,0.136038642039644,4.29309067015402,1.76203006943054e-05,0.000761184879821695,NS,PcB target,NA
70,KCNK15,121.646736291901,1.2936892441198,0.303905984406567,4.25687321243762,2.07305840234819e-05,0.000877455123768318,Upregulated,PcB target,KCNK15
71,SLC1A4,288.412884300701,0.834980522815905,0.197358372291052,4.23078338721058,2.32878849518463e-05,0.000963000005689669,Upregulated,PcB target,SLC1A4
72,ZIC4,88.4639220814007,6.32548027642813,1.49873073287992,4.22055819478209,2.43698134146385e-05,0.000991433412412364,Upregulated,PcB target,ZIC4
73,STUM,74.8002941537681,1.64526857171486,0.389998008303215,4.2186589077032,2.45759733313722e-05,0.000996595357253808,Upregulated,PcB target,STUM
74,ARMH4,158.004582545538,0.923585561199024,0.220463023196805,4.18929917501199,2.79817291471368e-05,0.00109924474096455,Upregulated,PcB target,ARMH4
75,EPB41L1,184.140756222854,0.847837160414689,0.202470927678501,4.1874513547987,2.82104459478802e-05,0.00110134632301491,Upregulated,PcB target,EPB41L1
76,ABT1,455.117833201854,-0.537638659994849,0.129040646770823,-4.16642874512011,3.09408543124525e-05,0.00120048604803037,NS,PcB target,NA
77,BHLHE41,72.4231923598743,1.88671761068181,0.453777167524343,4.15780639862317,3.21318151551112e-05,0.00122402741913607,Upregulated,PcB target,BHLHE41
78,CDCA4,339.250980792372,-0.711334604230293,0.172047831742185,-4.13451652966039,3.55702652789288e-05,0.00133478747707885,Downregulated,PcB target,CDCA4
79,NRG2,206.842000556083,0.809883922977935,0.196834712206171,4.11453810103189,3.87955477321623e-05,0.00143440832512063,Upregulated,PcB target,NRG2
80,GPR137B,322.919579187733,0.838416917668383,0.204013878144047,4.10960727424831,3.96332570014484e-05,0.00145491879662694,Upregulated,PcB target,GPR137B
81,BTN3A2,470.064086195983,0.84438077703513,0.206799661450263,4.08308587699602,4.44415905120404e-05,0.00158714555206494,Upregulated,PcB target,BTN3A2
82,ANK2,1190.07958918909,0.570438217076855,0.139807735518312,4.08016205227885,4.50043150779771e-05,0.00160037254615686,NS,PcB target,NA
83,MMP15,460.854442883365,0.745225613729299,0.182660468219349,4.07984070660757,4.50665723760662e-05,0.00160037254615686,Upregulated,PcB target,MMP15
84,RUNX1,246.066106814814,1.05754844275987,0.260306927665155,4.06269803207177,4.85087642185413e-05,0.00168993698718845,Upregulated,PcB target,RUNX1
85,ASIC1,219.234446284211,0.817966375766941,0.201567964113296,4.05801774783609,4.94910075652706e-05,0.00171545890624177,Upregulated,PcB target,ASIC1
86,MSRB3,37.0214093685584,2.18071660176786,0.543861596362088,4.00969036305332,6.07984212125688e-05,0.00200602874819738,Upregulated,PcB target,MSRB3
87,CAMK2N1,122.012184160805,0.954110826730139,0.238114924782803,4.00693416257059,6.15120004396296e-05,0.00201371707689214,Upregulated,PcB target,CAMK2N1
88,SMPD1,164.806311793571,0.866110865119773,0.216873997659271,3.99361322458082,6.50739823779428e-05,0.00211381145341891,Upregulated,PcB target,SMPD1
89,NRXN2,236.300934887544,0.830303347647846,0.209277643875095,3.96747274230305,7.26388168706392e-05,0.00231175333387546,Upregulated,PcB target,NRXN2
90,GAB2,516.888316953854,0.64336369436436,0.162860184458412,3.95040504530836,7.80190464552161e-05,0.0024519435824713,Upregulated,PcB target,GAB2
91,GSN-AS1,75.9415291466658,4.22767136425058,1.07233660079559,3.94248537363546,8.0641569551807e-05,0.00252175415630788,Upregulated,PcB target,GSN-AS1
92,ANK1,387.440615080076,1.12080098693139,0.284977035641599,3.93295194613844,8.39090168635269e-05,0.0025980794359394,Upregulated,PcB target,ANK1
93,C2CD4A,53.0708789706998,2.14177780487741,0.546079536760918,3.9220986334361,8.77810418677321e-05,0.00269145238370551,Upregulated,PcB target,C2CD4A
94,TMOD1,283.56561220427,0.880807978330104,0.224881546175684,3.91676415121226,8.97454707598313e-05,0.00274498859591688,Upregulated,PcB target,TMOD1
