,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
244,C1orf53,11.9401982549939,7.38498451222852e-07,0.0063036270232404,0.987971389691947,1,NS,PcB target,NA
245,LHX9,0.139864810698143,0,0.00630381604816111,1,1,NS,PcB target,NA
246,NR5A2,1.11200294633967,1.03592094909291e-05,0.0063038006910791,0.474815280715306,1,NS,PcB target,NA
247,LINC00862,1.7995696324348,6.4073462119771e-06,0.00630378833402875,0.737653021241829,1,NS,PcB target,NA
248,ASCL5,4.61115147993145,-2.17252291348162e-05,0.00630372568530135,0.522786392811967,1,NS,PcB target,NA
249,TMEM9,993.676258391616,5.48594079715146e-06,0.00629672098262282,0.985346440230406,1,NS,PcB target,NA
250,PHLDA3,9.38401302107103,5.94637879004921e-05,0.00630367638942073,0.158376779727922,1,NS,PcB target,NA
251,NAV1,1154.45005810131,5.71798691384031e-05,0.00630195041316829,0.709268117663754,1,NS,PcB target,NA
252,LMOD1,15.5260985863665,-6.33028692374309e-05,0.00630348987183371,0.324509228992725,1,NS,PcB target,NA
253,SNORA70H,0.0202434051467628,0,0.00630381604816111,1,1,NS,PcB target,NA
254,RNPEP,796.799348093011,-0.000211737838530664,0.00629447045467611,0.536608337651383,1,NS,PcB target,NA
255,PTPRVP,3.22525941567372,-2.53571514192396e-06,0.00630373147054108,0.938575672637837,1,NS,PcB target,NA
256,SYT2,26.8916559069633,2.94892430255872e-05,0.00630322659132356,0.732549859670909,1,NS,PcB target,NA
257,PCAT6,17.314664158177,-3.12109141525007e-05,0.00630344829244654,0.647251515842322,1,NS,PcB target,NA
258,CYB5R1,285.641306892374,3.06979175824742e-05,0.0063002270210215,0.885193367216068,1,NS,PcB target,NA
259,PPFIA4,42.803895060277,-9.84231576702106e-05,0.00630348737893126,0.126999215185404,1,NS,PcB target,NA
260,ADORA1,357.25339154604,5.4469281122358e-05,0.00629998227174754,0.804211257070621,1,NS,PcB target,NA
261,PRELP,5.96351573176388,-5.66784585152684e-05,0.0063036779225635,0.176422804873121,1,NS,PcB target,NA
262,ATP2B4,1673.12097667366,4.64493614512842e-05,0.00629781215065702,0.865787562542507,1,NS,PcB target,NA
263,ETNK2,274.981839991156,7.14729704656796e-05,0.00630013248750527,0.740008533184765,1,NS,PcB target,NA
264,PIK3C2B,727.228735382521,-0.000309802780859158,0.00629769809010264,0.26411215595927,1,NS,PcB target,NA
265,CNTN2,284.921995510654,4.92160735130888e-05,0.00630369524342649,0.209713893588476,1,NS,PcB target,NA
266,TMCC2,158.906152937255,0.000106379743756129,0.00630103419098473,0.569889300676454,1,NS,PcB target,NA
267,RAB29,194.42488404359,8.10575866334992e-06,0.00629982101230412,0.971170626709589,1,NS,PcB target,NA
268,CTSE,0.43407181393925,1.51885427204501e-06,0.00630381488808891,0.785418152550542,1,NS,PcB target,NA
269,RHEX,1.35766868868345,1.3972062475662e-05,0.00630379572037961,0.397568324984016,1,NS,PcB target,NA
270,RASSF5,151.884218815911,-0.00016621603837587,0.00630056892503597,0.4111552530261,1,NS,PcB target,NA
271,EIF2D,594.910821084383,-7.36006094959943e-06,0.00629706035813166,0.979855161749791,1,NS,PcB target,NA
272,DYRK3,344.726450627635,-0.000286781921736144,0.00629764386333277,0.303383944942289,1,NS,PcB target,NA
273,MAPKAPK2,1620.94835509146,0.000178630465828725,0.00628522838577304,0.711120667050513,1,NS,PcB target,NA
274,PLXNA2,1242.3971621422,0.000244209489481216,0.00629966927334868,0.285178784241407,1,NS,PcB target,NA
275,G0S2,1.62789987182292,-9.09438933060472e-06,0.00630380137250167,0.521755124387135,1,NS,PcB target,NA
276,SERTAD4-AS1,0.627038300987573,-3.14046119987284e-06,0.00630381164242971,0.711380486378507,1,NS,PcB target,NA
277,NENF,362.348139461738,-0.000117359234468671,0.00629943363645378,0.617329002758112,1,NS,PcB target,NA
278,LINC01740,0.131375285988195,0,0.00630381604816111,1,1,NS,PcB target,NA
279,ATF3,765.870418211545,-0.000187590359441813,0.0063027733293683,0.101962272377651,1,NS,PcB target,NA
280,BATF3,5.99469172213236,1.85421386469017e-05,0.0063036807837148,0.654975228381668,1,NS,PcB target,NA
281,ANGEL2,558.355582245197,0.000615496436940124,0.00629797433610464,0.0231861604722264,1,NS,PcB target,NA
282,RPS6KC1,563.250850061521,0.0002775166132715,0.00629679627277301,0.350272645657321,1,NS,PcB target,NA
283,SMYD2,765.691230489224,-0.000104145861262096,0.00629655300045672,0.73037286039135,1,NS,PcB target,NA
284,ESRRG,7.54678950787795,1.48044754560857e-05,0.00630371953902801,0.673334119179079,1,NS,PcB target,NA
285,LINC00210,0.491309098103359,0,0.00630381292840342,1,1,NS,PcB target,NA
286,MARK1,823.589535641636,0.000387955527249867,0.00629683141117878,0.190519230921592,1,NS,PcB target,NA
287,C1orf115,107.826044424094,-7.4180763470503e-05,0.00630241676682151,0.57657632085198,1,NS,PcB target,NA
288,HLX-AS1,28.0473358356231,2.26446550452763e-06,0.00630329910789181,0.977648446495557,1,NS,PcB target,NA
289,TAF1A-AS1,13.579708373896,-1.85461987310202e-05,0.00630350770358393,0.76658617740678,1,NS,PcB target,NA
290,MIA3,1365.92718205502,0.000360300648114583,0.00629388647444043,0.30760595825155,1,NS,PcB target,NA
291,CNIH3,702.636879450541,8.00426778770415e-05,0.00629853614146955,0.756163772542883,1,NS,PcB target,NA
292,LBR,2938.66958982616,-5.90942849872459e-05,0.0062932071352918,0.871374614334341,1,NS,PcB target,NA
293,LEFTY2,11.2699750609437,-4.63649091334693e-06,0.0063035350740276,0.938047627373631,1,NS,PcB target,NA
294,SDE2,660.164001314661,-0.000150807121310796,0.0062981798672854,0.571188708793588,1,NS,PcB target,NA
295,LINC01703,9.31930580863355,-3.78188108457542e-05,0.00630361313889922,0.456058271888504,1,NS,PcB target,NA
296,MIXL1,3.18084052800884,-2.81466378415845e-05,0.00630376226172035,0.285533778038148,1,NS,PcB target,NA
297,PARP1,9836.32302173779,-0.000303599282421373,0.00628657977203692,0.513447156960718,1,NS,PcB target,NA
298,STUM,74.1883150466249,-4.42943888321419e-05,0.00630307346215226,0.647350120507896,1,NS,PcB target,NA
299,ITPKB,1892.84488715906,0.000299632138868261,0.00629418608931645,0.388957720643612,1,NS,PcB target,NA
300,PSEN2,413.906571140395,0.000179997360319329,0.00629982601325847,0.421955427044604,1,NS,PcB target,NA
301,MIR4666A,0.0730971923132638,0,0.00630381604816111,1,1,NS,PcB target,NA
302,RNF187,2122.64928490679,0.000133014387279326,0.00629401243454132,0.704645417624385,1,NS,PcB target,NA
303,RHOU,53.4544951026471,-7.52407629556033e-05,0.00630314754388455,0.412857951900292,1,NS,PcB target,NA
304,CCSAP,488.024693250643,-0.000287324958358071,0.00629913300811326,0.236646421078723,1,NS,PcB target,NA
305,FAM89A,282.973086409048,-1.31871135690732e-05,0.00629865193756523,0.958745476405217,1,NS,PcB target,NA
306,TRIM67,18.8255259163325,1.79617907392672e-05,0.00630369346568915,0.649476459756501,1,NS,PcB target,NA
307,MAP3K21,98.6080084919947,-0.000106299371092416,0.00630144373830361,0.538706404803513,1,NS,PcB target,NA
308,TARBP1,341.817648378437,0.000231492042190324,0.00629877483704208,0.358079677883469,1,NS,PcB target,NA
309,LINC00184,0.297719298761703,0,0.00630381604667269,1,1,NS,PcB target,NA
310,LOC101927787,0.400753118802514,-8.82733995927983e-07,0.0063038157404272,0.844952929969701,1,NS,PcB target,NA
311,LINC01348,2.4724845060203,-2.01630304566514e-05,0.00630378757680005,0.298063803176017,1,NS,PcB target,NA
312,GPR137B,321.20981151438,7.10362041676644e-05,0.00630073175808526,0.718564011543228,1,NS,PcB target,NA
313,ERO1B,97.7887195938538,0.000290270083710061,0.00630159809993835,0.0825474799301937,1,NS,PcB target,NA
314,EDARADD,5.57900515718483,-5.17622345616986e-05,0.00630378168286578,0.0146562514094241,1,NS,PcB target,NA
315,ACTN2,138.582934276998,-0.000176370253781543,0.00630226906772549,0.206680582896515,1,NS,PcB target,NA
316,RYR2,231.072103152328,0.000267424268003714,0.0063011650559097,0.14341505964045,1,NS,PcB target,NA
317,RPS7P5,0.299596177646077,0,0.00630381548731715,1,1,NS,PcB target,NA
318,FMN2,318.633547369524,-0.000129642643553036,0.00629802817679641,0.630928594323533,1,NS,PcB target,NA
319,GREM2,2.43248846640351,-1.29322961845542e-05,0.0063037934205496,0.456604118518172,1,NS,PcB target,NA
320,FH,1107.63998672291,-0.000149373978261717,0.00629316754649787,0.682897668788372,1,NS,PcB target,NA
321,ZBTB18,415.090749830813,-9.26515500306416e-05,0.00629632598709975,0.762708345926363,1,NS,PcB target,NA
322,KIF26B,86.3754903531711,-6.1033478933158e-05,0.00630254017153023,0.630446167445508,1,NS,PcB target,NA
323,MYT1L-AS1,0.106384169299648,0,0.00630381604816111,1,1,NS,PcB target,NA
324,ID2-AS1,4.66291783232677,-3.44673321649828e-05,0.00630374843609591,0.242286052701663,1,NS,PcB target,NA
325,YWHAQ,5052.05981733424,-0.000319005444553569,0.00629037728627277,0.43713973394007,1,NS,PcB target,NA
326,TAF1B,162.948440402414,-4.09790710306974e-05,0.00630141689963271,0.813688412648901,1,NS,PcB target,NA
327,GRHL1,21.0082134793022,1.23730882544664e-05,0.00630351567751046,0.840981075155766,1,NS,PcB target,NA
328,KLF11,312.428606707503,0.000390359790400187,0.0062992578858848,0.103183827323773,1,NS,PcB target,NA
329,CYS1,3.76558347249891,-9.01508028234174e-06,0.00630374300998318,0.768405070296705,1,NS,PcB target,NA
330,HPCAL1,293.203783133098,0.000249203717167524,0.00629929331559593,0.296303357759217,1,NS,PcB target,NA
331,RN7SL832P,7.04295274960025,-3.22008585665049e-05,0.00630365918210273,0.470847281304903,1,NS,PcB target,NA
332,ATP6V1C2,1576.35638639141,4.12349982473009e-06,0.00629053786421912,0.991938130040631,1,NS,PcB target,NA
333,PDIA6,4504.63128346121,-0.000407433546624627,0.00629020118068501,0.324122845119194,1,NS,PcB target,NA
334,GREB1,2.63452949220672,1.52271864600512e-05,0.00630376372894776,0.558133037895533,1,NS,PcB target,NA
335,LPIN1,467.743997059492,-0.000120129550029413,0.00629886178946104,0.63046281175355,1,NS,PcB target,NA
336,MATN3,3.32170573336447,-1.92360532269056e-05,0.00630377609000088,0.39903692914736,1,NS,PcB target,NA
