,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,PCDH1,289.425689217522,3.23953394337489,0.302273597937634,10.7172242811735,8.45012568340875e-27,7.59412795167944e-23,Upregulated,PcB target,PCDH1
2,EFHD1,280.360428941105,1.96540988266537,0.216627378640669,9.07276769445425,1.16031482912871e-19,4.97887909153222e-16,Upregulated,PcB target,EFHD1
3,CDKN2A,379.977106262073,1.29170384931069,0.159720287475826,8.08728728030992,6.1008252438292e-16,1.09656232932586e-12,Upregulated,PcB target,CDKN2A
4,PDLIM3,306.644767021359,3.49219795360783,0.449280566497888,7.77286669848481,7.67294772521854e-15,1.06087355702368e-11,Upregulated,PcB target,PDLIM3
5,RTN1,416.439090520945,1.55426327136568,0.201929967299193,7.69704116805396,1.39253042984543e-14,1.66862279640278e-11,Upregulated,PcB target,RTN1
6,RAB29,194.42488404359,2.09559127861061,0.275398122352106,7.6093157815046,2.75550756046013e-14,3.0954683057319e-11,Upregulated,PcB target,RAB29
7,SP8,112.877101959828,-2.04583861817445,0.270950710704089,-7.55059329004218,4.33279909924457e-14,4.58104300057776e-11,Downregulated,PcB target,SP8
8,DLX5,86.7776791109418,-2.11891187302929,0.282443720381704,-7.50206756293156,6.28189765068429e-14,6.27282379852219e-11,Downregulated,PcB target,DLX5
9,MAML3,141.85463475103,2.52499381304339,0.343314600847044,7.35475219176111,1.91281644165883e-13,1.63718870106552e-10,Upregulated,PcB target,MAML3
10,CPNE5,227.236273109773,2.28407699621299,0.312433991903424,7.31059057402119,2.65970795597019e-13,2.07850394785253e-10,Upregulated,PcB target,CPNE5
11,ITGA5,300.480394222498,1.8486999122177,0.260783931287257,7.08901005937108,1.35074709038038e-12,8.99197340833218e-10,Upregulated,PcB target,ITGA5
12,ABHD4,892.948755833062,1.30164542667589,0.190585267933596,6.82972740122501,8.5076138584686e-12,5.09719504973715e-09,Upregulated,PcB target,ABHD4
13,EYA4,799.790347207316,1.49312436774476,0.219675386856106,6.79695795288529,1.06851265730819e-11,5.8810325412564e-09,Upregulated,PcB target,EYA4
14,IGSF9B,304.547564036742,1.61610409955288,0.242530315115292,6.66351379119197,2.67356945199666e-11,1.29877668459968e-08,Upregulated,PcB target,IGSF9B
15,RIMS4,1156.42645197058,1.22105974847488,0.185588169187191,6.57940510875601,4.72334235859747e-11,2.07066720862027e-08,Upregulated,PcB target,RIMS4
16,RRAGD,102.628771052282,1.68948909114428,0.266213088524207,6.34637876187916,2.20442117639856e-10,8.80494804990839e-08,Upregulated,PcB target,RRAGD
17,CDCA7L,680.876417074644,-0.930778847862106,0.157900304058976,-5.89472486078595,3.75306202401362e-09,1.0378082587634e-06,Downregulated,PcB target,CDCA7L
18,LIMCH1,132.804607656427,1.90098604354826,0.324448790408109,5.85912507535348,4.65312149123355e-09,1.21210443019466e-06,Upregulated,PcB target,LIMCH1
19,GSN,996.987558813967,0.799612142970758,0.13885184165533,5.75874351710525,8.47423484857616e-09,2.11549857178205e-06,Upregulated,PcB target,GSN
20,NRIP3,26.6153753563752,3.144005394538,0.553417876139568,5.68106945960869,1.33855098745706e-08,3.12456044786406e-06,Upregulated,PcB target,NRIP3
21,SESN2,444.293757880889,1.03037224255618,0.182934316092076,5.63247106703354,1.77645655431446e-08,3.99125376340601e-06,Upregulated,PcB target,SESN2
22,CACNA1H,725.119142458668,1.21371019740159,0.215819427044363,5.62373005073403,1.86877607031649e-08,4.14683717134181e-06,Upregulated,PcB target,CACNA1H
23,LBR,2938.66958982616,-0.610502548962596,0.109292190340113,-5.58596682034401,2.3240360770652e-08,4.97288386299641e-06,Downregulated,PcB target,LBR
24,TTBK1,47.1202800682673,2.71749577275769,0.487679392145288,5.57229978655342,2.51398330402468e-08,5.31603951841641e-06,Upregulated,PcB target,TTBK1
25,CCDC184,150.660529064046,1.22561061315035,0.222603393528664,5.50580381422863,3.67487598623085e-08,7.43312471640414e-06,Upregulated,PcB target,CCDC184
26,ANKS1B,394.744794598237,1.21190111183673,0.220480961250852,5.49662476506484,3.87129229154034e-08,7.73140084979401e-06,Upregulated,PcB target,ANKS1B
27,OSR2,81.9987502877867,-2.30198667334936,0.419158453698589,-5.49192471972589,3.97576866334388e-08,7.84865887886846e-06,Downregulated,PcB target,OSR2
28,VCAN,872.190900896411,-0.95572831350412,0.174389960495412,-5.48040902577799,4.24343668394359e-08,8.1139926550215e-06,Downregulated,PcB target,VCAN
29,NT5E,285.760101132116,2.42134789189892,0.445214124366176,5.43861427430239,5.36965647374083e-08,1.01593900483176e-05,Upregulated,PcB target,NT5E
30,DMRTA2,523.923170832472,2.60666848345375,0.487283663529908,5.34938615542928,8.82530554643661e-08,1.57055487021437e-05,Upregulated,PcB target,DMRTA2
31,WLS,2402.79526408905,0.603960289662365,0.113120700307917,5.33907841817076,9.34202332201125e-08,1.63022841931874e-05,Upregulated,PcB target,WLS
32,NPTXR,540.288680821232,0.945317874973181,0.177523157705468,5.32503977053842,1.00930953936404e-07,1.71144619438956e-05,Upregulated,PcB target,NPTXR
33,KIF5A,502.985654751251,0.821208576912697,0.156048652936711,5.26251628231459,1.42097075337576e-07,2.30094849740324e-05,Upregulated,PcB target,KIF5A
34,PDZD4,50.4563525757194,2.84663606279086,0.551241412814232,5.16404609054685,2.41668148592022e-07,3.61978608566084e-05,Upregulated,PcB target,PDZD4
35,UNC5B,180.705636016865,1.54772232549124,0.301937746695185,5.12596501242922,2.96017579025652e-07,4.32215230045086e-05,Upregulated,PcB target,UNC5B
36,SALL2,1211.72487132042,0.607349824845146,0.119954244151479,5.06317912418489,4.12322103427098e-07,5.72162251958339e-05,Upregulated,PcB target,SALL2
37,CHST2,258.381846032204,1.27061183618422,0.254054504761676,5.0013355888972,5.69345083345796e-07,7.81176223515828e-05,Upregulated,PcB target,CHST2
38,NTRK2,145.717224770238,1.36434138786997,0.274033967870027,4.9787309160048,6.40025511949213e-07,8.71501405437512e-05,Upregulated,PcB target,NTRK2
39,CHRNB2,288.102335972408,1.35264632037819,0.273311344714746,4.9491041866189,7.45558317438238e-07,9.64076632923373e-05,Upregulated,PcB target,CHRNB2
40,MAP6,424.386216043318,1.0062800062699,0.203276816738522,4.95029400014803,7.41014549407358e-07,9.64076632923373e-05,Upregulated,PcB target,MAP6
41,DNAH11,200.227070692292,-0.959161180402764,0.19392950263289,-4.94592708886829,7.57823219712592e-07,9.72936753651009e-05,Downregulated,PcB target,DNAH11
42,GPR161,529.511448576584,0.581191941498362,0.120430953141513,4.82593491405345,1.39348014520674e-06,0.000157524604590855,NS,PcB target,NA
43,C1QL1,89.9982666418182,2.34943911460727,0.488769206922396,4.80684765188225,1.53328741849284e-06,0.000170119185555495,Upregulated,PcB target,C1QL1
44,LMTK3,45.6221451237505,1.79518356066364,0.373913756212352,4.8010631618595,1.5782547568443e-06,0.000174034055211776,Upregulated,PcB target,LMTK3
45,MCTP1,225.001756503115,1.07098659716747,0.226875083545897,4.72060034283495,2.35149569201339e-06,0.000240146497546867,Upregulated,PcB target,MCTP1
46,ZNF618,458.903025899988,0.63568984564498,0.134851869016463,4.71398617076173,2.42917156856819e-06,0.000246677569341496,Upregulated,PcB target,ZNF618
47,MCF2L,369.071198213841,0.831280102732754,0.17767779003101,4.67858195775437,2.88865705900106e-06,0.000276174053077048,Upregulated,PcB target,MCF2L
48,CAVIN1,930.208149203013,1.57530560259232,0.338130230866041,4.65887240711233,3.17946189308752e-06,0.00030077709508608,Upregulated,PcB target,CAVIN1
49,APOL4,221.939530706198,1.20336696289864,0.260528012526582,4.61895422004134,3.85678930094583e-06,0.000352239607437555,Upregulated,PcB target,APOL4
50,KCNA2,335.424342457029,0.959638604490523,0.207846235707931,4.61706030528752,3.8921419274418e-06,0.000353319994968883,Upregulated,PcB target,KCNA2
51,SH3PXD2B,4312.1012325694,0.45519146179709,0.0988199800009904,4.6062695195094,4.09956976404541e-06,0.000368164398234211,NS,PcB target,NA
52,SCUBE3,50.468872724026,1.91598297600452,0.416816006458101,4.59671160972347,4.29211042293499e-06,0.000378168591871733,Upregulated,PcB target,SCUBE3
53,SEMA7A,67.3856558780246,1.64639648769514,0.358474493013153,4.59278559502623,4.37368352708083e-06,0.000381614503474519,Upregulated,PcB target,SEMA7A
54,DEK,2917.1227538518,-0.677932838154982,0.147881832133303,-4.58428752454109,4.55537041430294e-06,0.000391761855630053,Downregulated,PcB target,DEK
55,RPS6KA2,1046.16865006708,0.579491368208744,0.126515500811797,4.58039816852789,4.64091540314729e-06,0.000397218159315093,NS,PcB target,NA
56,FN1,515.274087567928,1.29904557681637,0.285286489538238,4.55347737959478,5.27663477463731e-06,0.000435056116694179,Upregulated,PcB target,FN1
57,GNAO1,2006.63227214518,0.680423280856167,0.149521166253079,4.55068200648252,5.34723098397375e-06,0.000438863605963215,Upregulated,PcB target,GNAO1
58,GSDME,129.225432580457,1.21763602605197,0.270351033891885,4.5039074144577,6.67152812349517e-06,0.000516870890050441,Upregulated,PcB target,GSDME
59,SEZ6,268.453434835007,2.37356635631326,0.528127407785547,4.49430633843771,6.97970902229855e-06,0.000538426137196541,Upregulated,PcB target,SEZ6
60,ANLN,565.413775694101,-0.846701690753384,0.189609090881211,-4.4655121060827,7.98774551725496e-06,0.00059821557469642,Downregulated,PcB target,ANLN
61,FNDC4,24.656138358915,2.69269686971855,0.603692692683178,4.46037678168766,8.18156872679531e-06,0.000606663261328691,Upregulated,PcB target,FNDC4
62,ATP2B4,1673.12097667366,0.651798780239308,0.146441213481268,4.45092446821798,8.55014131157982e-06,0.000629837048911212,Upregulated,PcB target,ATP2B4
63,GDPD5,22.5102382864696,2.50054259614046,0.562420205988566,4.44603975731145,8.74677674746762e-06,0.000639083598613752,Upregulated,PcB target,GDPD5
64,OTULINL,322.325809307162,-1.51520838869488,0.341928499995683,-4.43136032449477,9.36404609658669e-06,0.000670967510169465,Downregulated,PcB target,OTULINL
65,FOXD1,26.6625875102069,2.68063626928102,0.608441642739848,4.40574096343892,1.05422885725883e-05,0.000740183964076964,Upregulated,PcB target,FOXD1
66,FAM131B,566.005495769696,0.736382238032914,0.168202778846528,4.37794335553044,1.19804475949164e-05,0.000825044310616963,Upregulated,PcB target,FAM131B
67,SLC47A1,40.4630293089364,4.75232857771804,1.09947846330491,4.32234803711667,1.54377409455494e-05,0.00102013954321803,Upregulated,PcB target,SLC47A1
68,CCND2,2303.18435034278,0.406762468903056,0.094359096386145,4.31079232932101,1.62670623101425e-05,0.00104422920700893,NS,PcB target,NA
69,ELN,76.5743604152646,1.76473203322203,0.410057628149718,4.3036195697296,1.68030095622487e-05,0.00106990259503321,Upregulated,PcB target,ELN
70,IRS2,753.976818596645,0.596065578782306,0.138533475272074,4.30268263761994,1.68742471559954e-05,0.00106990259503321,Upregulated,PcB target,IRS2
71,ABT1,453.020090214097,-0.562729098598884,0.131377594216003,-4.28329580821581,1.84145092110557e-05,0.00114924440472054,NS,PcB target,NA
72,NKX6-1,12.3122635982526,3.42391284787289,0.808073145173337,4.23713232932451,2.26392719343998e-05,0.00132116322645748,Upregulated,PcB target,NKX6-1
73,MAPRE3,229.82723858844,0.833229807995091,0.196728704250627,4.23542569026215,2.28119134556778e-05,0.00132692987848658,Upregulated,PcB target,MAPRE3
74,KIAA0513,239.644231638313,0.931145152265817,0.219986098515276,4.23274542596226,2.30855770035674e-05,0.00132993641366064,Upregulated,PcB target,KIAA0513
75,TMEM108,308.103963440634,0.870675006082876,0.205846022894344,4.22973926744153,2.33962319181149e-05,0.00134352674918913,Upregulated,PcB target,TMEM108
76,ZIC4,88.3415472223246,6.29582120204781,1.50104614803372,4.19428890330584,2.73728929746795e-05,0.00153619693086449,Upregulated,PcB target,ZIC4
77,CDCA4,337.603041569516,-0.73612732033105,0.175755401666664,-4.18836242499779,2.80974556008481e-05,0.00156839648127218,Downregulated,PcB target,CDCA4
78,CAV2,12.6313275114543,3.69127024788824,0.881498613074572,4.18749410735144,2.82051341577775e-05,0.00156953275960338,Upregulated,PcB target,CAV2
79,TRIM67,18.8255259163325,2.8775687417403,0.690797069469537,4.1655775175045,3.10565372250656e-05,0.00168251800180685,Upregulated,PcB target,TRIM67
80,SH3BP5,234.493731888362,0.829376567134547,0.199941061343866,4.14810525441872,3.35238274921335e-05,0.00177745508950916,Upregulated,PcB target,SH3BP5
81,SLC44A2,729.700066503557,0.557951162508843,0.135027371205657,4.13213378537186,3.59411114959159e-05,0.00187247982036984,NS,PcB target,NA
82,KCNK15,121.31418523094,1.26800320640095,0.308796107614822,4.1062797591432,4.02082468419069e-05,0.00204731736185959,Upregulated,PcB target,KCNK15
83,STUM,74.1883150466249,1.61790503042735,0.396225007660833,4.0832986286728,4.44009054858472e-05,0.00222922311509111,Upregulated,PcB target,STUM
84,TESC,5.79398209573893,6.87891444308638,1.69983800287932,4.04680589058152,5.19212616819353e-05,0.00257088913903886,Upregulated,PcB target,TESC
85,SLC1A4,287.103295192586,0.809247441949676,0.200114154858564,4.04392903901092,5.25628340784548e-05,0.00259550653770919,Upregulated,PcB target,SLC1A4
86,BHLHE41,72.0974630641665,1.86215230526566,0.460784926552117,4.04126133031186,5.31644719849555e-05,0.00261594402571596,Upregulated,PcB target,BHLHE41
87,HOXC4,5.92513522427012,6.77426123779491,1.67883457748234,4.03509751863337,5.45796240480275e-05,0.00266579935499795,Upregulated,PcB target,HOXC4
88,EPB41L1,182.858041025238,0.820311267286944,0.203270285759179,4.0355690170023,5.44701242812376e-05,0.00266579935499795,Upregulated,PcB target,EPB41L1
89,SPON2,147.280748623228,1.4732764704218,0.368315727589123,4.0000368164167,6.33326300930875e-05,0.00298035629766407,Upregulated,PcB target,SPON2
90,ARMH4,157.044606497748,0.89711412803311,0.22424950503307,4.00051776212756,6.3204042636109e-05,0.00298035629766407,Upregulated,PcB target,ARMH4
91,GPR137B,321.20981151438,0.811467985768534,0.204360012582723,3.97077674596472,7.1638686878343e-05,0.00326810598464806,Upregulated,PcB target,GPR137B
92,BTN3A2,467.383614757619,0.815698680757826,0.205567035124943,3.96804225085041,7.24654884567554e-05,0.00328912800384273,Upregulated,PcB target,BTN3A2
93,ANK2,1182.75772140033,0.542916476450702,0.137175947056465,3.95781103102005,7.56397597557664e-05,0.00339039661309263,NS,PcB target,NA
94,NRG2,205.631312615172,0.784497650889493,0.199432683195075,3.93364637290738,8.36668493260376e-05,0.00369490896753366,Upregulated,PcB target,NRG2
95,RUNX1,245.637679130731,1.02993490036353,0.262302450610547,3.92651650019359,8.6184982584799e-05,0.00378750336669726,Upregulated,PcB target,RUNX1
96,GSN-AS1,75.8584980949654,4.19893805999757,1.07454488052033,3.90764326006029,9.32007805173277e-05,0.00402690103129434,Upregulated,PcB target,GSN-AS1
97,MMP15,458.580555431744,0.720198314326018,0.184364377416841,3.90638541141643,9.36870400367821e-05,0.0040382034954943,Upregulated,PcB target,MMP15
98,PCOLCE-AS1,125.268157255656,-1.32168331238418,0.34018235702052,-3.8852200448022,0.000102237245214107,0.00424390818817172,Downregulated,PcB target,PCOLCE-AS1
99,ASIC1,218.140631592797,0.7921636905763,0.204010018716115,3.88296464831277,0.000103190575384046,0.00427361152523696,Upregulated,PcB target,ASIC1
100,MSRB3,36.8751428182963,2.1521444196649,0.554397740476538,3.88195020025696,0.000103622100907927,0.00428161756717029,Upregulated,PcB target,MSRB3
101,SOCS2,96.8214895234503,3.57668782262648,0.927514449003074,3.85620712051529,0.000115159924312409,0.00465142579683424,Upregulated,PcB target,SOCS2
102,ANK1,387.022508081908,1.09495452183333,0.286358245016976,3.82372270010392,0.000131451750552699,0.00509205552679788,Upregulated,PcB target,ANK1
103,SMPD1,163.784827034181,0.838917609489384,0.219375189224899,3.82412255667319,0.000131238625778384,0.00509205552679788,Upregulated,PcB target,SMPD1
104,C2CD4A,52.9447319282275,2.11519135753826,0.553642829284768,3.82049806419564,0.000133182450608043,0.00512595581847744,Upregulated,PcB target,C2CD4A
105,NRXN2,234.771017840727,0.802087189294969,0.210032027142112,3.81888038795274,0.000134058741843941,0.00513767979936674,Upregulated,PcB target,NRXN2
106,GAB2,514.187796087428,0.614923768260999,0.161135662641802,3.8161866726421,0.000135529985841446,0.00516156276678887,Upregulated,PcB target,GAB2
107,CAMK2N1,121.132682439765,0.926881120421086,0.243758316198941,3.80245948066289,0.000143266703593606,0.00540192641039277,Upregulated,PcB target,CAMK2N1
108,CITED4,16.8915159991373,2.63357489670902,0.692626532645927,3.80230148944542,0.000143358122719336,0.00540192641039277,Upregulated,PcB target,CITED4
109,TMOD1,282.262136356163,0.852075663307363,0.225551459768535,3.77774395333898,0.00015825545825053,0.00580506858488779,Upregulated,PcB target,TMOD1
110,CAV1,19.1421766347492,2.40017310309005,0.63890362911906,3.75670600963636,0.00017216455137871,0.00620137404104394,Upregulated,PcB target,CAV1
111,ACTC1,46.7250491077079,3.75324779486309,1.00275428088855,3.74293869036123,0.000181880617923809,0.00644468576410991,Upregulated,PcB target,ACTC1
112,SAMD14,223.206391360685,0.679371763513443,0.182069613217255,3.73138466935052,0.000190430186758036,0.00662048776941769,Upregulated,PcB target,SAMD14
113,SPOCD1,15.7009976278305,3.12128838666415,0.836890513412703,3.72962572360396,0.000191764405225658,0.00665400274039763,Upregulated,PcB target,SPOCD1
