,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,WLS,2402.81983706314,1.1638221487846,0.119007959892073,9.7793639168343,1.38075551435996e-22,9.88759023833168e-19,Upregulated,WLS
2,CDKN2A,379.979865281705,1.47266397855463,0.171004206663958,8.61185819509443,7.1885730924754e-18,3.43182479434775e-14,Upregulated,CDKN2A
3,MAN1A1,469.071829219533,1.51692166006904,0.197661276486225,7.67434920503894,1.66260579991618e-14,3.96864004439991e-11,Upregulated,MAN1A1
4,BACH2,734.467988934103,1.08621872082318,0.148954304774301,7.29229492540712,3.04719191939326e-13,5.45523533369378e-10,Upregulated,BACH2
5,EGFR,629.678112278187,0.703472742859228,0.110590467857215,6.36106127851354,2.00364483181212e-10,1.79351258007582e-07,Upregulated,EGFR
6,VGLL2,1677.766467945,0.883939567228858,0.164293069160686,5.38026084572274,7.43779881396477e-08,3.32887983167511e-05,Upregulated,VGLL2
7,NT5E,285.765728648728,0.954828909346589,0.184103743847558,5.18636334814142,2.14440239695002e-07,7.49076369002884e-05,Upregulated,NT5E
8,EPB41L4A,301.035107722748,0.845574781417744,0.165072165417698,5.12245525633049,3.01582673527192e-07,0.000100448070936196,Upregulated,EPB41L4A
9,GPC4,1386.18530534827,0.825916259970029,0.166581323273866,4.95803637369474,7.12092335130311e-07,0.000212470550494506,Upregulated,GPC4
10,FN1,515.279042490332,1.4259866184943,0.29114037392081,4.89793496961767,9.68490737236359e-07,0.000271974987033316,Upregulated,FN1
11,CKAP4,1027.1789854084,0.530711468792671,0.117101695968811,4.53205621320822,5.84122999196321e-06,0.00105742403906884,NS,NA
12,FAM131B,566.011815000558,0.765487079345375,0.172524317443608,4.43698077284431,9.12294387987916e-06,0.00146174203331567,Upregulated,FAM131B
13,TMEM97,866.101052210483,-0.644600123371986,0.148580647557239,-4.33838547596624,1.43533245552567e-05,0.00214133660708736,Downregulated,TMEM97
14,EBF3,491.141177570438,0.635549677272241,0.14930761488383,4.25664610453215,2.07516442829517e-05,0.00280382122094749,Upregulated,EBF3
15,ADORA1,357.259785797016,-0.774258286421512,0.181999019688837,-4.25418932335603,2.09807733774273e-05,0.00280828632066836,Downregulated,ADORA1
16,TEX15,164.459202605166,-1.04879302827345,0.250554876453145,-4.18588152471891,2.84061493674212e-05,0.00353767714121918,Downregulated,TEX15
17,BAHD1,893.788348464586,0.539516876301824,0.129379353569232,4.17003842899186,3.04548280428055e-05,0.00369639023075475,NS,NA
18,ANKS1B,394.754611245589,0.828181503549545,0.20088077068271,4.1227515243739,3.74373466938547e-05,0.00414005360486297,Upregulated,ANKS1B
19,CTSB,1467.0795531713,0.614453367139491,0.149365622447723,4.11375360052844,3.89276945430057e-05,0.00425589649805288,Upregulated,CTSB
20,CD276,1944.75260195123,0.512933983919472,0.125381037570656,4.09100126987241,4.29514779451128e-05,0.00451842493429342,NS,NA
21,MED13L,986.285086475023,0.47479214001997,0.116796312109456,4.06512955284937,4.80057883131253e-05,0.00477457569597626,NS,NA
22,ANK3,412.940067796738,0.724555106368615,0.17960624057881,4.0341310192431,5.48047340182186e-05,0.00516390395137452,Upregulated,ANK3
23,SMPD1,163.786745041312,0.923317394583272,0.230414028185697,4.00720998566609,6.14402344722065e-05,0.00561134754136298,Upregulated,SMPD1
24,COL12A1,280.37991272862,1.97514128185294,0.494691552387676,3.99267234768763,6.53328151351023e-05,0.00581177998984432,Upregulated,COL12A1
25,PRPS2,289.112050911366,-0.607024255917936,0.152434381768757,-3.982200399112,6.82801688060272e-05,0.00602307889228899,Downregulated,PRPS2
26,ETS1,283.680245032264,0.903270511641861,0.227641097155104,3.96795887443125,7.2490839381885e-05,0.00625430000980335,Upregulated,ETS1
27,MEIS3,585.888927371584,0.680565673499769,0.171672383499571,3.96432821416189,7.36029272756752e-05,0.00625707456124811,Upregulated,MEIS3
28,DYRK3,344.734701381308,-0.565358473818141,0.142713177750547,-3.96150154267008,7.44799007992513e-05,0.00627471258380516,NS,NA
29,TPBG,382.420633151685,0.660974581989597,0.169638242080598,3.89637721944535,9.76422715890589e-05,0.00753987498645138,Upregulated,TPBG
30,LOC100130027,37.5058118481198,2.03361511393949,0.522191173946643,3.89438813867674,9.84469084252484e-05,0.00753987498645138,Upregulated,LOC100130027
31,ETNK2,274.98570746172,0.686127795004518,0.178069074009496,3.85315529280468,0.000116605382509105,0.00852052187905817,Upregulated,ETNK2
32,BRPF3,826.410407550195,0.459946559449276,0.119365490725679,3.8532624182504,0.000116554355492569,0.00852052187905817,NS,NA
33,SLCO4A1-AS1,54.2524857814656,-1.4285776131569,0.370519624527038,-3.85560579950508,0.000115443388485001,0.00852052187905817,Downregulated,SLCO4A1-AS1
34,LMO2,167.885110693426,-0.642475741547136,0.167882097028609,-3.82694613016212,0.000129742894514897,0.00918959941658052,Downregulated,LMO2
35,RAB15,126.339005363658,0.935245506916674,0.246890050247188,3.78810529618468,0.000151800516794627,0.00995273326578145,Upregulated,RAB15
36,SCPEP1,206.453785553297,0.765361468387635,0.203564666740182,3.75979525643563,0.00017005247286176,0.0107765111341864,Upregulated,SCPEP1
37,PFKP,2182.90036584513,-0.415498381243892,0.111137767779122,-3.73858850638124,0.000185056343583917,0.0115419082636674,NS,NA
38,THBS4,353.327257521288,0.76812689954309,0.207046851242698,3.70991828628536,0.000207326153261915,0.0125287981730682,Upregulated,THBS4
39,PDE8B,233.134918334072,0.887672768034372,0.24210365478508,3.66649883423848,0.000245894039522163,0.0138242885588573,Upregulated,PDE8B
