,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
1,A1BG,69.9371817339152,-0.474573540739881,0.296399928559197,-1.60112569205663,0.109349082802926,0.839412336579093,Non-PcB,2.93037495378175
2,A2M,2587.74952662486,0.309963903105127,0.329718430126887,0.940086676337269,0.34717310250363,0.927196318583628,Non-PcB,5.82912058849268
3,A2ML1-AS1,112.690024666431,-0.0107606978732442,0.328197031499839,-0.0327873101839723,0.973844197779398,0.99981381828181,Non-PcB,3.03364848507948
4,AAAS,700.039279100862,0.0838250330472427,0.124436318967694,0.673638000084244,0.500541487923808,0.957828135036534,Non-PcB,6.0882216382328
5,AACS,343.969032104256,-0.0670606047794016,0.159670800819182,-0.41999291313973,0.674490630835249,0.982462468858464,PcB target,5.06418755516474
6,AADAT,253.155607114976,0.0319245980128281,0.18128555842761,0.176101164867891,0.860214465795366,0.995749048126624,Non-PcB,4.91077456906361
7,AAGAB,521.255212311421,-0.0553237341119065,0.149285559597518,-0.370589990492465,0.710942938469676,0.984745554891603,PcB target,5.5310682741977
8,AAK1,377.989587636457,0.00597394273819836,0.150951514410651,0.0395752421664797,0.968431765860637,0.99981381828181,Non-PcB,5.34518111473952
9,AAMDC,401.794267214454,0.0221720867023817,0.122846339613724,0.180486343932585,0.856770774314648,0.995749048126624,Non-PcB,5.79007303186086
10,AAMP,957.606125803784,-0.127627497257065,0.091461637878342,-1.3954210772699,0.162888899023064,0.864063434365032,Non-PcB,6.63132492355052
11,AAR2,484.430434673382,-0.0341418507004019,0.135854439422414,-0.251311998677085,0.801572899188415,0.993896124409424,Non-PcB,5.66030431166722
12,AARS1,2944.37884072252,-0.117932214731223,0.105371063810424,-1.1192087321373,0.26305110104321,0.910255672446073,Non-PcB,8.12228907036937
13,AARS2,421.559749159999,0.101639398079327,0.145471773466414,0.69868810737221,0.484746967778445,0.956230460923939,PcB target,5.41843530499592
14,AASDH,99.3939047281389,0.0699048168613008,0.290477460575358,0.240654874642728,0.809822615949968,0.9948204780514,Non-PcB,3.52300756189112
15,AASDHPPT,707.308042767516,0.172207708540883,0.135964690487518,1.26656198696449,0.205311951838395,0.88575359517685,Non-PcB,5.91541141403278
16,AASS,433.306453755428,0.0304230358564778,0.171673550799626,0.177214461486772,0.859339936821745,0.995749048126624,Non-PcB,5.4262832299154
17,AATF_1,72.9183454937874,0.327536656581904,1.21325338134725,0.269965583131688,0.787186731495256,0.992383679575061,Non-PcB,2.87934682788262
18,ABALON,449.883200690767,-0.0752391181188553,0.124622152070372,-0.603737913917337,0.546017902931288,0.969073488823498,Non-PcB,5.39326034463981
19,ABAT,1266.17466228023,-0.131933350206313,0.129117862880209,-1.02180556015488,0.306872937240873,0.919805067791095,Non-PcB,7.2042146283416
20,ABCA2,625.282225325304,-0.14730901573877,0.209367681502637,-0.703590041603026,0.481688114788947,0.956230460923939,Non-PcB,6.20060794975557
21,ABCA3,2342.08229696431,-0.1629493976706,0.150098302364067,-1.08561785912383,0.277648095154521,0.910255672446073,Non-PcB,8.24984166573587
22,ABCA5,90.8987030051448,0.0263389939420439,0.317453853977555,0.0829695201744381,0.933875775404036,0.99981381828181,PcB target,3.2615903423978
23,ABCA7,55.3698427437754,-0.282471243631969,0.372329613355166,-0.758659084585139,0.448056518421019,0.951055129183676,Non-PcB,3.15645245617565
24,ABCB1,64.8269237269323,0.0133885476844952,0.351848157733376,0.0380520613515357,0.96964617310229,0.99981381828181,PcB target,3.71925040317447
25,ABCB10,489.787786360601,0.439395671208348,0.136921616321541,3.20910374134416,0.0013314944062742,0.333298527481456,Non-PcB,5.43900547457691
26,ABCB4,81.7792350024347,-0.308714443859666,0.28137759256603,-1.09715361853919,0.272574244553089,0.910255672446073,Non-PcB,3.80967961572356
27,ABCB6,596.055516739684,-0.0912804876928476,0.15896193037846,-0.574228606028656,0.565813114052302,0.972844567385649,Non-PcB,6.26842649083214
28,ABCB7,332.233628338401,0.00629465617714235,0.156378192264649,0.0402527749297004,0.967891603385168,0.99981381828181,Non-PcB,5.06164070730754
29,ABCB8,189.983705327149,0.164552574168608,0.193103241450691,0.852148171788338,0.394131858300017,0.942247562974882,Non-PcB,4.37231730474163
30,ABCB9,149.880034471866,-0.142784884598426,0.221316742640464,-0.645160790344656,0.518822992641905,0.96139797177202,Non-PcB,4.08831656037478
31,ABCC1,91.6788564147781,-0.0689055225870072,0.391953304573353,-0.175800335864018,0.860450805765609,0.995749048126624,Non-PcB,3.75341461313766
32,ABCC1_1,178.518800116612,-0.0469998299199506,0.243108414116076,-0.193328684615209,0.84670156299476,0.995749048126624,Non-PcB,4.43463744682248
33,ABCC10,342.764197034862,-0.338084315098363,0.205684663974287,-1.64370210479391,0.100237750986993,0.837824978495667,Non-PcB,5.275140525581
34,ABCC11,86.77339023604,0.0246916774368813,0.29766867040683,0.082950205687198,0.933891133195407,0.99981381828181,Non-PcB,3.12289008606764
35,ABCC4,292.866616086874,0.0790993212146637,0.171901304790364,0.460143809327839,0.64541300037217,0.980574371303477,Non-PcB,4.75018745347654
36,ABCC5,372.259137785347,-0.252055783105473,0.16246735781033,-1.5514241537659,0.120800070577546,0.840464986153171,Non-PcB,5.50465435016262
37,ABCD1,158.464079255291,-0.270086248167578,0.261773014700057,-1.03175741195878,0.302185774659417,0.919055337204663,Non-PcB,4.66906425466624
38,ABCD3,1119.38665901264,-0.0582238298942677,0.120371840453328,-0.483699756313378,0.628598966177719,0.978350867369812,Non-PcB,6.61185699677361
39,ABCD4,186.56567264027,-0.25250288366496,0.209173627778716,-1.20714492714197,0.227376335380707,0.892527660657613,Non-PcB,4.61014205508483
40,ABCE1,1366.54412621372,0.108023436144634,0.132669957633158,0.814226808177075,0.415515030434971,0.943689588574642,Non-PcB,7.21503175302027
41,ABCF3,460.740937470336,-0.129802992783218,0.156661001534842,-0.828559702232912,0.407353598774214,0.943634329803489,PcB target,5.52710726545701
42,ABHD10,450.104795738974,0.0193125573189483,0.163289371690584,0.118271980098886,0.905852158190088,0.998310624844905,Non-PcB,5.71845504753954
43,ABHD11,123.768618928722,-0.135264457156162,0.228806173035549,-0.591174859321415,0.554403265909631,0.970704684015557,PcB target,3.85894159992096
44,ABHD12,1716.490200669,0.0127607164076666,0.0909438757608587,0.140314191592422,0.888411751980837,0.997375362778661,Non-PcB,7.43589140777866
45,ABHD13,123.293371260834,0.670872357508782,0.255813238997631,2.62250835858809,0.00872851267103374,0.506472741634247,Non-PcB,3.78022418957166
46,ABHD14B,67.2058697714414,-0.0529754802957943,0.273231260062969,-0.193885137021238,0.846265821807332,0.995749048126624,Non-PcB,2.9782755909511
47,ABHD15,159.097794064137,0.157601122257845,0.201254346558978,0.78309425337882,0.433571765520029,0.947398779855692,Non-PcB,4.30380254125763
48,ABHD17A,1077.58691600394,-0.14262183119782,0.143658565414567,-0.992783345610092,0.320815547795704,0.920718318511118,Non-PcB,7.13742496147996
49,ABHD17B,213.071369928736,0.0282365185438748,0.20995929376979,0.134485680709303,0.893018533365527,0.997375362778661,Non-PcB,4.34601470193502
50,ABHD17C,261.51274108654,0.0280527976454153,0.16373963874134,0.171325635387106,0.86396772433629,0.995749048126624,Non-PcB,5.00376499474385
51,ABHD18,91.1723908759635,0.0360785341285577,0.242866936753512,0.148552679137112,0.881906615150575,0.997180794904926,Non-PcB,3.44230494556518
52,ABHD2,1040.38343266685,-0.259587508218028,0.133712122696561,-1.94139097475195,0.0522108721827161,0.790308878724271,Non-PcB,6.78471753810106
