,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,EYA4,799.790347207316,4.41755265334105,0.208098200386643,1.70949246467147e-100,6.41093864101096e-97,Upregulated,PcB target,EYA4
2,GSN,996.987558813967,2.56971436674815,0.131736623327251,1.889069018105e-85,3.93577035094297e-82,Upregulated,PcB target,GSN
3,SFRP1,671.658757173415,7.20986037663926,0.373162603475986,2.31512533144634e-84,4.34109150899503e-81,Upregulated,PcB target,SFRP1
4,MAGEA6,347.412354860506,-6.27630883088043,0.365977364295729,8.03330725741595e-67,1.07594674559862e-63,Downregulated,PcB target,MAGEA6
5,ITPKB,1892.84488715906,1.96139808898951,0.119611712669313,3.07720414476895e-62,3.03687657466119e-59,Upregulated,PcB target,ITPKB
6,DMRTA2,523.923170832472,7.34923449060379,0.449761691085123,2.89332361805103e-61,2.58346243628928e-58,Upregulated,PcB target,DMRTA2
7,ANK1,387.022508081908,4.16914012985748,0.264444624038108,1.78036216866735e-56,1.15115762154074e-53,Upregulated,PcB target,ANK1
8,SLIT2,479.803631262113,-3.88728301907277,0.248624069021774,1.38270796370769e-55,7.85671425075238e-53,Downregulated,PcB target,SLIT2
9,PDLIM3,306.644767021359,6.58068134813193,0.430318841330745,8.69312396781804e-54,4.65727907201589e-51,Upregulated,PcB target,PDLIM3
10,PCDH1,289.425689217522,4.49613325323825,0.295149244587211,6.65522356605088e-53,3.46644714130611e-50,Upregulated,PcB target,PCDH1
11,NT5E,285.760101132116,6.09603470710485,0.412462201359154,2.79493708447699e-50,1.37915434923758e-47,Upregulated,PcB target,NT5E
12,ABLIM1,1572.91711703577,-1.97003386042211,0.13833685618729,7.94386827809098e-48,3.238162480054e-45,Downregulated,PcB target,ABLIM1
13,HSPA12A,351.116945842277,-2.81068973603202,0.195328592222419,1.3382485808241e-47,5.33904237000695e-45,Downregulated,PcB target,HSPA12A
14,S1PR3,195.331212884121,5.42635241200759,0.381363999490522,1.27838252500661e-46,4.52282089177338e-44,Upregulated,PcB target,S1PR3
