,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,GSN,997.004540414557,-2.90942647538188,0.130603222053971,-22.2768353615318,6.19857618036231e-110,2.50360491924834e-106,Downregulated,GSN
2,EYA4,799.808935688509,-4.01488710622005,0.20159697094712,-19.9154138445521,2.99170347870946e-88,7.5521814690672e-85,Downregulated,EYA4
3,SFRP1,671.672643877303,-6.87087269764593,0.360331454301278,-19.0682012786514,4.63992146718024e-81,8.51847400270044e-78,Downregulated,SFRP1
4,ABLIM1,1572.92802580693,2.44444652765785,0.140228697073864,17.4318565219947,4.72855879984203e-68,6.36621633085399e-65,Upregulated,ABLIM1
5,MAGEA6,347.413501605683,6.13790690091501,0.376334636835032,16.3097049810102,8.41984147399847e-60,7.7290317530636e-57,Upregulated,MAGEA6
6,ITPKB,1892.88011847662,-1.81095118257618,0.119604709076605,-15.1411361355036,8.67027977095887e-52,5.30594848407619e-49,Downregulated,ITPKB
7,PCDH1,289.431154026496,-3.83985983612496,0.253869559874306,-15.1253259273232,1.10253415012166e-51,6.54872857697265e-49,Downregulated,PCDH1
8,PDLIM3,306.651453292998,-6.49105397084524,0.432916332989904,-14.9937839628624,8.06258477584313e-51,4.65211141566149e-48,Downregulated,PDLIM3
9,DMRTA2,523.936408717557,-8.38172357146389,0.56089404161516,-14.9435061697709,1.71698369630784e-50,9.63180159637135e-48,Downregulated,DMRTA2
10,NT5E,285.765728648728,-5.40780007585088,0.362216434244696,-14.9297479754815,2.11062292748123e-50,1.15200081136442e-47,Downregulated,NT5E
11,RAB29,194.429221899749,-3.88996252380906,0.264183002233434,-14.7244996495719,4.48778915312103e-49,2.32386928069947e-46,Downregulated,RAB29
12,ARHGAP29,510.936321547192,-3.17413641493237,0.216780244656631,-14.642184853883,1.51132475400252e-48,7.26695319216213e-46,Downregulated,ARHGAP29
13,HSPA12A,351.118855249779,2.67493004116611,0.188116472084802,14.2195418164139,6.93052095959302e-46,2.79923741557962e-43,Upregulated,HSPA12A
14,ANK1,387.031114382409,-3.51351171223327,0.248827003319794,-14.120299104827,2.84780043918958e-45,1.10598711287372e-42,Downregulated,ANK1
15,CDH8,376.694766636911,2.76154327057386,0.197169094792738,14.0059641369088,1.43321400905913e-44,5.26250125689984e-42,Upregulated,CDH8
16,LINC01694,235.093558546334,4.2700684528368,0.311424776032052,13.7113960785102,8.67720071990812e-43,2.77332371694464e-40,Upregulated,LINC01694
17,RIMS4,1156.44796431947,-2.49725091917474,0.184061110861691,-13.5675097660975,6.24064383684982e-42,1.85337944537033e-39,Downregulated,RIMS4
18,LIMS2,165.074455726464,4.81160830868105,0.356326323158547,13.5033759673717,1.49371377363924e-41,4.30936423694921e-39,Upregulated,LIMS2
19,STOM,467.781230913486,-2.51689692804233,0.186930167160644,-13.464369963781,2.53471015425975e-41,7.20964388243318e-39,Downregulated,STOM
20,CCND2,2303.22744504617,-1.27284889544801,0.0945614293850177,-13.4605504985067,2.6692014806629e-41,7.48673943083155e-39,Downregulated,CCND2
21,SLIT2,479.807136231711,3.24815205594786,0.243400092579842,13.3449088762461,1.26825562961688e-40,3.3262886285861e-38,Upregulated,SLIT2
22,OTULINL,322.327415955249,6.06029853921326,0.458034842734198,13.2310863143879,5.80423512554069e-40,1.46520660450368e-37,Upregulated,OTULINL
23,S1PR3,195.335278294379,-4.43220271293792,0.340180125980415,-13.028987805105,8.37107600343858e-39,2.01254618916003e-36,Downregulated,S1PR3
24,EFHD1,280.366552483032,-2.69551824898371,0.209550624962932,-12.863327176717,7.23922298942679e-38,1.64265290192667e-35,Downregulated,EFHD1
25,CAVIN1,930.227101754107,-4.18613330129905,0.328823164495496,-12.7306520747153,3.99488798262195e-37,8.96408475656115e-35,Downregulated,CAVIN1
26,CDH11,225.328322120498,2.94357259415434,0.231576412645444,12.7110207837147,5.13595965362089e-37,1.1273989696182e-34,Upregulated,CDH11
27,ADARB2,321.129816544504,7.19133708794837,0.56860654521369,12.647299171074,1.15787124002611e-36,2.46139049392919e-34,Upregulated,ADARB2
28,VCAN,872.199371334306,2.30216382432292,0.18279454242845,12.5942700134171,2.27050737776177e-36,4.7271027313298e-34,Upregulated,VCAN
29,HEY2,169.874080117948,-3.20490901233477,0.25778642796321,-12.4324194941409,1.74278395689516e-35,3.4170409717959e-33,Downregulated,HEY2
30,TNFRSF19,322.501485221999,-2.09273682814085,0.169035545539237,-12.3804541906547,3.33450388985011e-35,6.41336248147838e-33,Downregulated,TNFRSF19
31,RPS6KA2,1046.17847720412,1.66463883898394,0.135150301336583,12.316945079081,7.3423319770996e-35,1.38577938577128e-32,Upregulated,RPS6KA2
32,CHST2,258.386662350014,-2.81877492416104,0.230977667438677,-12.2036686724677,2.9712870895404e-34,5.50505897002461e-32,Downregulated,CHST2
33,ADIPOR2,954.215099039818,-1.24841510265528,0.103313392387342,-12.0837683654286,1.28684005896989e-33,2.28497364596739e-31,Downregulated,ADIPOR2
34,ADAMTS18,135.986053343535,-4.5182727564004,0.379259573851501,-11.9134046123501,1.00776692905229e-32,1.69598776101759e-30,Downregulated,ADAMTS18
35,RUNX1,245.64295023153,-2.67775091605552,0.226251665951137,-11.8352760179623,2.5649831157881e-32,4.24588803470005e-30,Downregulated,RUNX1
36,TFAP2A,178.537899552174,-6.3624699801759,0.540540099198014,-11.7705790738111,5.5343309040027e-32,9.01337198438181e-30,Downregulated,TFAP2A
37,MAML3,141.857864698744,-3.82373475824923,0.328041247495827,-11.6562620933755,2.13197903356053e-31,3.33762144052363e-29,Downregulated,MAML3
38,COL2A1,747.008548776449,-8.54579612466256,0.735139043651979,-11.6247343933867,3.08551531517959e-31,4.79322936846553e-29,Downregulated,COL2A1
39,B4GALNT3,129.360914998528,-5.88340355394611,0.509570762189697,-11.5458028413253,7.75142812529158e-31,1.17699316534033e-28,Downregulated,B4GALNT3
40,IGSF9B,304.554298864788,-2.60985060136918,0.228603805596856,-11.4164792425707,3.45967216730434e-30,4.95518293749725e-28,Downregulated,IGSF9B
41,SEZ6,268.459243154996,-5.33473727973403,0.47830209208332,-11.1534893282564,6.8852316152475e-29,8.6904532793702e-27,Downregulated,SEZ6
42,TRIO,2950.34035307847,1.31166319978201,0.120026216489293,10.9281391861504,8.45647243387314e-28,9.87158732959931e-26,Upregulated,TRIO
43,DYRK3,344.734701381308,-1.64365080141024,0.151011957501342,-10.8842427355174,1.3703278488812e-27,1.57237334705431e-25,Downregulated,DYRK3
44,FZD8,93.2945755241446,-4.81880452785171,0.445717346390229,-10.8113461746064,3.04173248729026e-27,3.39380041883021e-25,Downregulated,FZD8
45,WLS,2402.81983706314,1.2731982748979,0.11874247975003,10.722348712762,7.9946970013804e-27,8.68026376036974e-25,Upregulated,WLS
46,ADORA1,357.259785797016,-2.04593430602832,0.19223206629552,-10.6430438243487,1.87889221036932e-26,1.95588805094888e-24,Downregulated,ADORA1
47,RTN1,416.446219861853,-2.06157372319613,0.194110264367094,-10.620632195407,2.38937395555153e-26,2.46553172294039e-24,Downregulated,RTN1
48,PDIA6,4504.7051308663,-1.04916134935561,0.0988190259486454,-10.6169974788138,2.4842337025546e-26,2.54169282882665e-24,Downregulated,PDIA6
49,APOL4,221.943246874162,-2.5569952366753,0.244280272059582,-10.4674651584293,1.21862518697137e-25,1.1719112214708e-23,Downregulated,APOL4
50,EBF3,491.141177570438,1.50778098494555,0.144469748111132,10.4366554566545,1.68648124847019e-25,1.58411575873747e-23,Upregulated,EBF3
51,PERP,119.260959501642,4.09174233060699,0.392404724890174,10.4273523509488,1.85998866536356e-25,1.7230491328907e-23,Upregulated,PERP
52,CPNE5,227.239070244209,-3.15560588954979,0.304194064601539,-10.3736602937447,3.26763380244147e-25,2.98596672580568e-23,Downregulated,CPNE5
53,EYA2,123.036258359121,3.76408000324083,0.373859691885116,10.068162160679,7.63921780516649e-24,6.34872442696861e-22,Upregulated,EYA2
54,UCHL1,2791.51655780321,1.08523955649149,0.107999287569856,10.0485806981786,9.3200026416e-24,7.65111598972e-22,Upregulated,UCHL1
55,RGS12,1304.7400474423,0.9393102273707,0.0941690556546052,9.97472280932621,1.9664977154553e-23,1.56352052612676e-21,Upregulated,RGS12
56,ERRFI1,775.100698169767,-1.65594682256991,0.166284182926245,-9.95853480125889,2.31448470172334e-23,1.83298111965894e-21,Downregulated,ERRFI1
57,NAB1,362.673664940507,1.5790420663067,0.159022764187387,9.92966053870134,3.09306731619641e-23,2.40248055579179e-21,Upregulated,NAB1
