,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,LOC151760,875.61883346323,5.52520111636086,0.206243477790737,26.7897010637444,4.25972979842889e-158,8.60252432792715e-154,Upregulated,NA
2,LOC105371692,924.275766933459,-3.71319894177545,0.159889829174788,-23.2234843262999,2.6371872935015e-119,2.66289986961314e-115,Downregulated,NA
3,KLHDC8A,2536.58406993876,-3.48716306388096,0.151819480362794,-22.9691410848456,9.48683714104665e-117,6.3862225354479e-113,Downregulated,NA
4,WWTR1,594.428245999385,-5.40511858713827,0.239935197030642,-22.5274101258599,2.23656652199908e-112,1.12918652279429e-108,Downregulated,NA
5,GSN,997.004540414557,-2.90942647538188,0.130603222053971,-22.2768353615318,6.19857618036231e-110,2.50360491924834e-106,Downregulated,GSN
6,ARHGEF6,1532.86918573465,-3.44033325938705,0.168864491080858,-20.373337445702,2.88341666298623e-92,9.70509991816783e-89,Downregulated,NA
7,LRRN2,973.817999575366,-3.77648364490492,0.189041378630681,-19.9770212863439,8.72785173188723e-89,2.51798522464947e-85,Downregulated,NA
8,EYA4,799.808935688509,-4.01488710622005,0.20159697094712,-19.9154138445521,2.99170347870946e-88,7.5521814690672e-85,Downregulated,EYA4
9,PRSS12,586.454283777832,3.42187266069844,0.172265057410028,19.8639974475708,8.34007427391887e-88,1.87141999957546e-84,Upregulated,NA
10,DAB1,437.913451091098,4.56458135049263,0.231759388120898,19.6953460548123,2.36376251525642e-86,4.77361839956034e-83,Upregulated,NA
11,SFRP1,671.672643877303,-6.87087269764593,0.360331454301278,-19.0682012786514,4.63992146718024e-81,8.51847400270044e-78,Downregulated,SFRP1
12,TARID,493.207934154539,-4.40513313766237,0.23170035918098,-19.0121981391559,1.35168047352463e-80,2.2747655969025e-77,Downregulated,NA
13,ISLR2,508.375491154336,-6.68516579090691,0.359893060772909,-18.5754228674201,5.08033214895616e-77,7.89210059601305e-74,Downregulated,NA
14,KITLG,459.457849043419,4.42247206853734,0.246318676219434,17.9542702015724,4.44384353361156e-72,6.41024429723467e-69,Upregulated,NA
15,ABLIM1,1572.92802580693,2.44444652765785,0.140228697073864,17.4318565219947,4.72855879984203e-68,6.36621633085399e-65,Upregulated,ABLIM1
16,SORL1,384.367521700975,-6.23324356923932,0.361476632674195,-17.2438354400005,1.24496137512881e-66,1.57137468567039e-63,Downregulated,NA
