,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,GSN,997.004540414557,2.93131774258252,0.131710220450874,22.2558107681237,9.9085742506315e-110,5.00259142478758e-106,Upregulated,GSN
2,EYA4,799.808935688509,4.47362076583472,0.208675181990361,21.4382022968182,5.88431700684917e-102,1.98056303255532e-98,Upregulated,EYA4
3,SFRP1,671.672643877303,7.26660118864142,0.375674404880143,19.3428167962621,2.34319245789995e-83,4.30188833520814e-80,Upregulated,SFRP1
4,ITPKB,1892.88011847662,2.16200260942271,0.119930812045617,18.0270822197083,1.19429928048532e-72,1.72277671210008e-69,Upregulated,ITPKB
5,MAGEA6,347.413501605683,-5.83046711942689,0.331615941834837,-17.5819868223669,3.3850398561724e-69,3.79782666085565e-66,Downregulated,MAGEA6
6,DMRTA2,523.936408717557,7.59336100019335,0.454024322291703,16.7245687672978,8.68021888881954e-63,7.62160958520481e-60,Upregulated,DMRTA2
7,ANK1,387.031114382409,4.31607185866347,0.262274317050681,16.4563267467376,7.55481555176706e-61,5.65072222473836e-58,Upregulated,ANK1
8,PCDH1,289.431154026496,4.73733020399794,0.293332095436782,16.1500574866991,1.13455907398131e-58,7.39110338679112e-56,Upregulated,PCDH1
9,SLIT2,479.807136231711,-3.82938264057635,0.249866973375994,-15.3256854590942,5.15082970936877e-53,3.15215169638492e-50,Downregulated,SLIT2
10,NT5E,285.765728648728,6.32858902819854,0.413900093474996,15.2901367454773,8.89631542382962e-53,5.2841497054188e-50,Upregulated,NT5E
11,PDLIM3,306.651453292998,6.56985227730017,0.432808840874493,15.1795704173365,4.82934177171086e-52,2.63590694810002e-49,Upregulated,PDLIM3
12,ABLIM1,1572.92802580693,-2.07893622664941,0.139315439714403,-14.9225113233051,2.35250075202825e-50,1.15875006554172e-47,Downregulated,ABLIM1
13,CDH8,376.694766636911,-2.98964848403127,0.202144917645707,-14.7896297312363,1.70891300678777e-49,8.02592980746025e-47,Downregulated,CDH8
14,CDH11,225.328322120498,-3.68289345503233,0.251384865487112,-14.650418384957,1.33888713497345e-48,6.14518765699745e-46,Downregulated,CDH11
15,RIMS4,1156.44796431947,2.66079940986,0.184187640552621,14.4461343979257,2.65155416619772e-47,1.1155861747159e-44,Upregulated,RIMS4
16,RAB29,194.429221899749,3.72453340969304,0.259565492454313,14.3491084830878,1.07915549659006e-46,4.27324416737968e-44,Upregulated,RAB29
17,RUNX1,245.64295023153,3.3456305687024,0.239446154406054,13.9723712706986,2.29844574755053e-44,7.86730709691237e-42,Upregulated,RUNX1
18,S1PR3,195.335278294379,5.27234141580233,0.37986692861213,13.8794430856753,8.43971355698076e-44,2.70539706798772e-41,Upregulated,S1PR3
19,ARHGAP29,510.936321547192,2.97109380717492,0.215496281214234,13.7872161432857,3.04276936557168e-43,9.45365035964923e-41,Upregulated,ARHGAP29
20,CHST2,258.386662350014,3.23519523959958,0.235760287375848,13.7223926710016,7.45635360980561e-43,2.2144273698533e-40,Upregulated,CHST2
21,IGSF9B,304.554298864788,3.14978864543652,0.230979202839634,13.6366764051194,2.42356797128577e-42,6.89351481410086e-40,Upregulated,IGSF9B
22,VCAN,872.199371334306,-2.47404261396983,0.182048305712758,-13.5900337236506,4.5886893473258e-42,1.25227812661141e-39,Downregulated,VCAN
23,CCND2,2303.22744504617,1.28016585415331,0.0945898601826232,13.5338592496248,9.87027639994494e-42,2.62276620916958e-39,Upregulated,CCND2
24,CAVIN1,930.227101754107,4.47179033928517,0.332443050985391,13.451297375687,3.025174999915e-41,7.83248834913891e-39,Upregulated,CAVIN1
25,LINC01694,235.093558546334,-4.49499070584928,0.336095148656303,-13.3741612273194,8.56140208722073e-41,2.10850628233442e-38,Downregulated,LINC01694
26,STOM,467.781230913486,2.49024598142085,0.188464372701314,13.2133513922416,7.34786093212045e-40,1.72546571539735e-37,Upregulated,STOM
27,NAB1,362.673664940507,-1.98867021137247,0.157151765302822,-12.6544567128497,1.05704267370995e-36,2.32032356473613e-34,Downregulated,NAB1
28,SEZ6,268.459243154996,6.18085339921247,0.506433138611584,12.2046780275036,2.93467069568894e-34,5.2924700049724e-32,Upregulated,SEZ6
29,OTULINL,322.327415955249,-7.71151969287287,0.641069107489664,-12.0291550517386,2.49703116097842e-33,4.13340527016059e-31,Downregulated,OTULINL
30,LIMS2,165.074455726464,-4.85107011508706,0.408137442886614,-11.8858737409073,1.40161671623483e-32,2.19423640188856e-30,Downregulated,LIMS2
31,EFHD1,280.366552483032,2.47134425375399,0.211215472884867,11.7005833900299,1.26580261784312e-31,1.81297048704551e-29,Upregulated,EFHD1
32,MAML3,141.857864698744,3.82873244484294,0.327519998249147,11.6900722560776,1.43264676766289e-31,2.02323786524141e-29,Upregulated,MAML3
33,HSPA12A,351.118855249779,-2.07024616498519,0.179712522892191,-11.5197657440218,1.04895785895189e-30,1.4028943020883e-28,Downregulated,HSPA12A
34,TNFRSF19,322.501485221999,1.95794942847047,0.170898053824843,11.4568269482882,2.1733183230842e-30,2.88751075886088e-28,Upregulated,TNFRSF19
35,APOL4,221.943246874162,2.80179851569473,0.245951332082058,11.3916785567966,4.60040943870151e-30,5.88008029206184e-28,Upregulated,APOL4
36,TFAP2A,178.537899552174,6.77984091832934,0.597994453782692,11.3376317714028,8.54249518518204e-30,1.0782230641547e-27,Upregulated,TFAP2A
37,ADIPOR2,954.215099039818,1.15757022781224,0.102449159005305,11.2989724762142,1.32762273004548e-29,1.63483786788222e-27,Upregulated,ADIPOR2
38,B4GALNT3,129.360914998528,5.73410124871981,0.509424521242548,11.2560369782233,2.16267254174966e-29,2.64698012003845e-27,Upregulated,B4GALNT3
39,RTN1,416.446219861853,2.21053100951093,0.197330982971439,11.2021486754104,3.97962356257762e-29,4.72755869683853e-27,Upregulated,RTN1
40,UACA,213.54548040926,-3.0608954989915,0.27333074694724,-11.1985041316348,4.14676169962865e-29,4.89730131719302e-27,Downregulated,UACA
41,PERP,119.260959501642,-4.47354759365844,0.400366109721324,-11.1736420367155,5.48833723452044e-29,6.36994083052531e-27,Downregulated,PERP
42,ADAMTS18,135.986053343535,5.75455567470314,0.519097237587568,11.0856988980458,1.47196376352107e-28,1.66068760917922e-26,Upregulated,ADAMTS18
43,CPNE5,227.239070244209,3.25297749032829,0.303029873760395,10.7348409249592,6.98391455865723e-27,7.12324012687287e-25,Upregulated,CPNE5
