,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,FAM41C,0.333851606623279,-1.47630825941971e-05,0.0255703480554919,0.858139434945625,1,NS,PcB target,NA
2,SAMD11,220.364239828292,-0.00153358311046806,0.0253511855092211,0.643440503925215,1,NS,PcB target,NA
3,KLHL17,143.178068955403,-0.000486573914478757,0.025448887376385,0.844384245350953,1,NS,PcB target,NA
4,PLEKHN1,3.58383385891865,0.000118148022214927,0.0255659307046843,0.806486411792206,1,NS,PcB target,NA
5,PERM1,1.30166532806867,0.000243604938715867,0.0255692257203637,0.336377335890131,1,NS,PcB target,NA
6,ISG15,333.044441017627,-0.00509245586362484,0.025310943390672,0.156857193211937,1,NS,PcB target,NA
7,LOC100288175,7.01654206495136,-0.000254908794481337,0.0255647224727409,0.638469302359263,1,NS,PcB target,NA
8,RNF223,0.69742677017827,4.53079385595297e-05,0.0255700895407378,0.74893683506538,1,NS,PcB target,NA
9,C1orf159,251.55151644887,0.00206258966744911,0.025380645508947,0.504029018486662,1,NS,PcB target,NA
10,TTLL10,1.7392998072335,-0.000466076206195357,0.0255688876817082,0.10254194115597,1,NS,PcB target,NA
11,TNFRSF18,1.10661894956092,0.000152285624531563,0.0255692538263096,0.54331316714022,1,NS,PcB target,NA
12,SDF4,2238.90482123054,-0.000671421895579017,0.0249577935376057,0.901604303298966,1,NS,PcB target,NA
13,C1QTNF12,5.50784954289656,-0.000138073972428974,0.0255674691999995,0.724957815538747,1,NS,PcB target,NA
14,ATAD3C,3.07156791395054,0.000249346006068295,0.0255671154602043,0.547785904836007,1,NS,PcB target,NA
15,ATAD3B,479.693478662751,-0.0005746112057285,0.0252093064271641,0.891744784363797,1,NS,PcB target,NA
16,SSU72,1382.73618079939,0.00524627391180457,0.0248818282281903,0.360362325065884,1,NS,PcB target,NA
17,CFAP74,3.05871444114949,-0.000265604014172086,0.0255681863943858,0.438127941017215,1,NS,PcB target,NA
18,GABRD,0.623626824868811,4.99010623081684e-05,0.0255702479716883,0.647903613864815,1,NS,PcB target,NA
19,MEGF6,136.135748727977,-0.000326795850130148,0.025509540295159,0.852706842218635,1,NS,PcB target,NA
20,TP73,83.2730767526953,0.00455446702901147,0.0254795084881934,0.0339256002467661,1,NS,PcB target,NA
21,HES3,2.89081224459832,0,0.0255690166000099,1,1,NS,PcB target,NA
22,LINC01672,0.0865049811293523,0,0.0255703940310933,1,1,NS,PcB target,NA
23,CAMTA1,545.811423009138,0.00667583671353351,0.0250712976582964,0.175672306646097,1,NS,PcB target,NA
24,VAMP3,532.668075669498,0.000614636782830765,0.0250972933935162,0.898233420657512,1,NS,PcB target,NA
25,TNFRSF9,2.29990965130406,0,0.025569319328003,1,1,NS,PcB target,NA
26,PARK7,3437.56866646589,0.00310414546406836,0.0246945059928609,0.628103811236284,1,NS,PcB target,NA
27,ERRFI1,775.086956183499,0.000880839995742357,0.0252904625504178,0.813440565127991,1,NS,PcB target,NA
28,SLC45A1,9.77412592895216,-0.000265100420526984,0.0255620598125399,0.686127067959761,1,NS,PcB target,NA
29,MIR34AHG,1.82496053232603,0.000253316054167833,0.0255691613168367,0.329567957123256,1,NS,PcB target,NA
30,H6PD,486.763757611383,-0.00491060020990884,0.0252401187765154,0.224650853784126,1,NS,PcB target,NA
