,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,CDKN2A,382.938793130168,2.15414721723734,0.168972460592483,12.7485106725916,3.17757848498764e-37,3.99453391347796e-33,Upregulated,PcB target,CDKN2A
2,FN1,519.715216240904,2.78563462083004,0.294022241946864,9.4742309370373,2.68732929983981e-21,1.12608055427621e-17,Upregulated,PcB target,FN1
3,ACTC1,47.0806072073745,4.09133166584927,0.531694480808159,7.69489211103071,1.41613614966649e-14,1.78022475374575e-11,Upregulated,PcB target,ACTC1
4,IGF2BP1,173.310145150788,1.61257080546069,0.223975778644294,7.19975532721191,6.03207018594413e-13,4.21273079486132e-10,Upregulated,PcB target,IGF2BP1
5,RPS6KA2,1053.99229118526,0.958621735439023,0.137967220212204,6.94818474971513,3.70016245030623e-12,1.86058968651199e-09,Upregulated,PcB target,RPS6KA2
6,NEURL1B,553.438085363532,-0.911530415513554,0.142600680665035,-6.39218839112496,1.63528243456664e-10,5.13928387123431e-08,Downregulated,PcB target,NEURL1B
7,WLS,2418.74463821404,0.763331748265437,0.119926384149371,6.36500261122433,1.95286413553047e-10,5.70917559250083e-08,Upregulated,PcB target,WLS
8,LIMCH1,133.848987056983,1.99565211635027,0.318829626121521,6.25930576347893,3.86695033965909e-10,9.72228654397087e-08,Upregulated,PcB target,LIMCH1
9,SLC39A8,200.059544949806,-1.25462746832822,0.20399060539201,-6.15041788771204,7.7279059631993e-10,1.76631828842506e-07,Downregulated,PcB target,SLC39A8
10,PPP2R2B,61.2839375210832,2.12862802196183,0.371192674722682,5.73456365633326,9.77637029039253e-09,1.41400655772905e-06,Upregulated,PcB target,PPP2R2B
11,RTN1,418.172954342653,0.972686570312233,0.177383324183205,5.48352881980958,4.16924318566243e-08,4.72176180963625e-06,Upregulated,PcB target,RTN1
12,WIPI1,193.06585350913,1.18215110610054,0.22582164229814,5.2348884458993,1.65084538068651e-07,1.42142310141165e-05,Upregulated,PcB target,WIPI1
13,ANLN,567.974246539339,-0.987435172495854,0.190087489302761,-5.19463524989338,2.05121605084759e-07,1.719055798347e-05,Downregulated,PcB target,ANLN
14,SMPD1,164.806311793571,1.19777693744058,0.231056705051507,5.18390901996794,2.17282956300163e-07,1.76628639938468e-05,Upregulated,PcB target,SMPD1
15,CCDC184,151.728679114527,1.18587530028485,0.228779717138049,5.18348092706694,2.17782508873299e-07,1.76628639938468e-05,Upregulated,PcB target,CCDC184
16,BMP7,89.033293879594,1.46429248266311,0.288329338201698,5.07854140614291,3.80343546734171e-07,2.8977568036335e-05,Upregulated,PcB target,BMP7
17,DEK,2928.37149948366,-0.736734564929123,0.146455589796451,-5.03042981120122,4.89381518963434e-07,3.65769498859471e-05,Downregulated,PcB target,DEK
18,C14orf39,58.9947860801678,3.74286808587203,0.750891019624477,4.98456898278509,6.21000878627774e-07,4.48655289955732e-05,Upregulated,PcB target,C14orf39
19,CEP55,389.022064286644,-1.22492758777577,0.24761678687193,-4.94686811524338,7.54170356355791e-07,5.23794229267881e-05,Downregulated,PcB target,CEP55
20,CRMP1,2853.58135501105,0.618206796355639,0.126714872381492,4.87872326852404,1.06774749631066e-06,6.83340531318234e-05,Upregulated,PcB target,CRMP1
21,THBS4,356.299739017899,1.01123018178604,0.208394314188061,4.85248451103842,1.21924308999847e-06,7.58767568533209e-05,Upregulated,PcB target,THBS4
22,NEO1,1135.61392512871,0.610315033262291,0.126224404429074,4.83515874780957,1.33039421336419e-06,8.04169325342347e-05,Upregulated,PcB target,NEO1
23,LBR,2949.60647731682,-0.517156828811721,0.107323197371801,-4.81868637420604,1.44506499388649e-06,8.56882643308824e-05,NS,PcB target,NA
