,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,GSN,998.927562272758,-2.89729230153817,0.130511488276994,-22.1995192897428,3.4714273480456e-109,8.72786263845624e-106,Downregulated,PcB target,GSN
2,EYA4,800.994906584477,-4.00284665981431,0.202652017067949,-19.75231590452,7.66222434032381e-87,1.07024246869123e-83,Downregulated,PcB target,EYA4
3,SFRP1,671.963696465279,-6.85884742443822,0.35974030580781,-19.0661077274519,4.8294119368184e-81,5.51913976888582e-78,Downregulated,PcB target,SFRP1
4,ABLIM1,1584.49388415234,2.45608197898632,0.137818150280049,17.821179387443,4.84051444785732e-71,4.05667380826763e-68,Upregulated,PcB target,ABLIM1
5,MAGEA6,350.268419182366,6.14930965227441,0.376673687016496,16.3252965742869,6.52229754342567e-60,3.90437154373353e-57,Upregulated,PcB target,MAGEA6
6,ITPKB,1897.00053047159,-1.79848069581601,0.119593565001949,-15.0382731360729,4.12162060214911e-51,1.5700876542308e-48,Downregulated,PcB target,ITPKB
7,DMRTA2,524.163455548573,-8.36931056694814,0.560975474252155,-14.919209396998,2.47184749491592e-50,9.13929260546706e-48,Downregulated,PcB target,DMRTA2
8,PDLIM3,306.845875619076,-6.47932578110233,0.434411310663295,-14.9151866492821,2.62542101469571e-50,9.42976216449709e-48,Downregulated,PcB target,PDLIM3
9,PCDH1,290.054928749601,-3.82727947072939,0.256781839959037,-14.9047902738758,3.06774341243824e-50,1.07123895660447e-47,Downregulated,PcB target,PCDH1
10,NT5E,285.683928710892,-5.39616125126908,0.362615479829038,-14.8812214354809,4.3645787598985e-50,1.48289512407254e-47,Downregulated,PcB target,NT5E
11,RAB29,194.875300146779,-3.87783366433165,0.265169636654429,-14.6239732167574,1.97528383701266e-48,5.77471932908981e-46,Downregulated,PcB target,RAB29
12,ARHGAP29,511.884944383011,-3.16157629459093,0.218946485724822,-14.4399499454149,2.90052698650148e-47,8.10278327718002e-45,Downregulated,PcB target,ARHGAP29
13,HSPA12A,353.951599107879,2.68746260254192,0.189394715800683,14.1897443715915,1.06044580592001e-45,2.61389494631774e-43,Upregulated,PcB target,HSPA12A
14,ANK1,387.440615080076,-3.50161869178194,0.250526190891746,-13.9770563681105,2.152066041633e-44,4.83100396595865e-42,Downregulated,PcB target,ANK1
15,CDH8,379.598642087865,2.77379388965938,0.198724214800001,13.9580065391174,2.81189222076286e-44,6.17207367726256e-42,Upregulated,PcB target,CDH8
16,LINC01694,237.239077924703,4.2814995860855,0.314112361053089,13.630471503036,2.63869944955022e-42,5.18298293442122e-40,Upregulated,PcB target,LINC01694
17,RIMS4,1159.3341581593,-2.48524721242557,0.182467154203754,-13.6202442750348,3.03550720947587e-42,5.87067094312634e-40,Downregulated,PcB target,RIMS4
18,LIMS2,166.649580686844,4.82289416885705,0.3576256070212,13.4858748203988,1.89405481760334e-41,3.35354410029459e-39,Upregulated,PcB target,LIMS2
19,STOM,468.523918909637,-2.50482095411434,0.18691136731325,-13.4011162088202,5.9560580404181e-41,1.01180548143373e-38,Downregulated,PcB target,STOM
20,SLIT2,483.848039740238,3.26127196101936,0.245499613666515,13.2842244120573,2.85804409992891e-40,4.60621440771876e-38,Upregulated,PcB target,SLIT2
21,OTULINL,324.686506442772,6.07268937446374,0.461421035993614,13.1608420526102,1.4743352862243e-39,2.28813196087971e-37,Upregulated,PcB target,OTULINL
22,CCND2,2312.90840045911,-1.26076691595319,0.0969971152865727,-12.9979836227946,1.25611666281033e-38,1.87983840097484e-36,Downregulated,PcB target,CCND2
23,S1PR3,195.405295049565,-4.4199774226538,0.341828340319547,-12.9304007342455,3.03234210092799e-38,4.38156006330641e-36,Downregulated,PcB target,S1PR3
24,VCAN,878.163811715014,2.31411931443921,0.182745669712277,12.6630596395672,9.47338633516661e-37,1.30868065515802e-34,Upregulated,PcB target,VCAN
25,EFHD1,281.274649936933,-2.68310766796639,0.212436738533513,-12.6301490339587,1.44005240194991e-36,1.94654825214112e-34,Downregulated,PcB target,EFHD1
26,ADARB2,324.155308292044,7.20355317578719,0.570428530918834,12.6283185102678,1.4739425171383e-36,1.97116291307931e-34,Upregulated,PcB target,ADARB2
27,CDH11,227.170807351541,2.95613743415566,0.234696543847016,12.5955729287713,2.23332391744798e-36,2.92449114231652e-34,Upregulated,PcB target,CDH11
28,CAVIN1,930.751382296716,-4.1736286946787,0.332843757430279,-12.5393029056672,4.54980108358579e-36,5.7773282244199e-34,Downregulated,PcB target,CAVIN1
29,HEY2,170.14986830761,-3.19361586469142,0.258944489931377,-12.333206493553,6.00102797135425e-35,7.32416724542663e-33,Downregulated,PcB target,HEY2
30,RPS6KA2,1053.99229118526,1.67691149618689,0.136243943698438,12.3081544079388,8.18740430971293e-35,9.89652495936551e-33,Upregulated,PcB target,RPS6KA2
