,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,GSN,996.987558813967,3.01189495007528,0.130829518044898,5.61754970992395e-118,2.74248776838487e-114,Upregulated,PcB target,GSN
2,EYA4,799.790347207316,4.50690906925699,0.207977491581878,1.28891560675441e-104,3.48367677777081e-101,Upregulated,PcB target,EYA4
3,SFRP1,671.658757173415,7.16170711076228,0.373261661868478,3.6321068909187e-83,6.4479803059873e-80,Upregulated,PcB target,SFRP1
4,ITPKB,1892.84488715906,2.14692356001243,0.119097111880359,2.07948293175144e-74,3.1237032839417e-71,Upregulated,PcB target,ITPKB
5,DMRTA2,523.923170832472,7.49647965189426,0.449778756868782,1.33291612674367e-63,1.04116744492202e-60,Upregulated,PcB target,DMRTA2
6,ANK1,387.022508081908,4.33922343031503,0.264063047240209,3.75540061606551e-61,2.61912368680454e-58,Upregulated,PcB target,ANK1
7,ABLIM1,1572.91711703577,-2.17368904224663,0.138645694628826,4.01197443050268e-57,2.44830739621426e-54,Downregulated,PcB target,ABLIM1
8,PCDH1,289.425689217522,4.66725955350271,0.294651573354807,5.09644430316002e-57,3.01585952582148e-54,Upregulated,PcB target,PCDH1
9,CCND2,2303.18435034278,1.43786786218727,0.0932765650311958,8.25460023486993e-56,4.35664414558216e-53,Upregulated,PcB target,CCND2
10,SLIT2,479.803631262113,-3.67464801833356,0.243149201285889,4.26072700140439e-52,1.98103516389107e-49,Downregulated,PcB target,SLIT2
11,NT5E,285.760101132116,6.1717475218753,0.412445247617905,1.83513706905131e-51,8.33408294986839e-49,Upregulated,PcB target,NT5E
12,IGSF9B,304.547564036742,3.45762902659598,0.232647847890711,1.66737435510035e-50,7.07836661008686e-48,Upregulated,PcB target,IGSF9B
13,PDLIM3,306.644767021359,6.37553673394572,0.430705399741352,1.79502070686477e-50,7.30410309636137e-48,Upregulated,PcB target,PDLIM3
14,CDH11,225.326643648136,-3.46140487450425,0.237246071216744,9.33412746059565e-49,3.37549705649096e-46,Downregulated,PcB target,CDH11
15,STOM,467.772332509094,2.75522919177219,0.189824164477026,1.15389250800585e-48,4.09694779933422e-46,Upregulated,PcB target,STOM
16,NAB1,362.670122078312,-2.33053136733815,0.163038681531789,8.1668802830012e-48,2.70309895197369e-45,Downregulated,PcB target,NAB1
17,RIMS4,1156.42645197058,2.6211525847923,0.184134733128444,4.76750510686583e-47,1.47777523375994e-44,Upregulated,PcB target,RIMS4
18,MAGEA6,347.412354860506,-7.36999106733568,0.522559113912055,2.2659579798384e-46,6.80763498927451e-44,Downregulated,PcB target,MAGEA6
19,ADARB2,321.128403819339,-6.5062895438094,0.462389225106848,6.65122820736495e-46,1.96795733990034e-43,Downregulated,PcB target,ADARB2
20,S1PR3,195.331212884121,5.35773979821953,0.381574646003676,2.00000056898052e-45,5.6602914653698e-43,Upregulated,PcB target,S1PR3
21,RAB29,194.42488404359,3.68715038101757,0.262284030281546,2.1869632400247e-45,6.10100259302891e-43,Upregulated,PcB target,RAB29
22,RUNX1,245.637679130731,3.40748851248632,0.242846557023236,2.75103974482582e-45,7.5665217094308e-43,Upregulated,PcB target,RUNX1
23,ARHGAP29,510.923699849386,2.99128736238699,0.21721367322334,6.70613773704323e-44,1.76969537471595e-41,Upregulated,PcB target,ARHGAP29
24,CHST2,258.381846032204,3.21457732227926,0.239643082680119,1.15603300598834e-41,2.85759652416965e-39,Upregulated,PcB target,CHST2
25,RTN1,416.439090520945,2.64384867266602,0.198549994995101,1.66039093629064e-41,4.05301427548546e-39,Upregulated,PcB target,RTN1
26,TNFRSF19,322.494908848589,2.28647195058554,0.17322213139158,2.47622329964713e-41,5.89703519457428e-39,Upregulated,PcB target,TNFRSF19
27,CAVIN1,930.208149203013,4.40129594136278,0.330748947695289,6.85623048312924e-41,1.59391034374462e-38,Upregulated,PcB target,CAVIN1
28,CDH8,376.692191224155,-2.48981251425231,0.192211908743386,1.27872000123131e-39,2.83759593000512e-37,Downregulated,PcB target,CDH8
29,LINC01694,235.092491066917,-3.55912307914593,0.275661624375278,1.15140785754984e-38,2.47084534530036e-36,Downregulated,PcB target,LINC01694
30,LIMS2,165.073826839643,-4.28070310278918,0.340655585863999,1.06831316199391e-36,2.02543877936088e-34,Downregulated,PcB target,LIMS2
31,SEZ6,268.453434835007,6.01333974704448,0.499850668994599,3.84958327556612e-34,6.01397297642041e-32,Upregulated,PcB target,SEZ6
32,HEY2,169.870931782184,3.11164632091309,0.259059152771661,6.16554632780472e-34,9.55561814995005e-32,Upregulated,PcB target,HEY2
33,SVIL,2068.66232610493,1.46910167467706,0.129928491846769,7.02945611909136e-32,9.80508707811543e-30,Upregulated,PcB target,SVIL
34,OTULINL,322.325809307162,-8.01460773204814,0.710061712242619,5.31735359508281e-31,6.92248540031848e-29,Downregulated,PcB target,OTULINL
35,MAML3,141.85463475103,3.80799677258674,0.332457462319423,7.08924138604018e-31,9.0482814239603e-29,Upregulated,PcB target,MAML3
36,ADIPOR2,954.196467440826,1.13942969315109,0.102066963556798,1.67426683751706e-30,2.06966017394209e-28,Upregulated,PcB target,ADIPOR2
37,PERP,119.26005849147,-4.73269071959006,0.416225554121698,1.7162569428291e-30,2.10786575972117e-28,Downregulated,PcB target,PERP
38,VCAN,872.190900896411,-1.99824467566595,0.182011642547053,3.88144879987564e-30,4.67882297308466e-28,Downregulated,PcB target,VCAN
39,B4GALNT3,129.357889866741,5.70939326585045,0.50746299301325,4.25297801596645e-30,5.06415577413371e-28,Upregulated,PcB target,B4GALNT3
