,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,KLHL8,258.636436738158,-0.0130625014054835,0.0241489716869969,9.22738943979765e-05,0.761794817370815,NS,PcB target,NA
2,FAM41C,0.333851606623279,1.17311559894936e-05,0.0243833040362811,0.875862600464288,1,NS,PcB target,NA
3,SAMD11,220.364239828292,-0.00131295676131843,0.0241956819270847,0.661289389500431,1,NS,PcB target,NA
4,KLHL17,143.178068955403,-0.00044764411771535,0.0242801694419265,0.841048463131262,1,NS,PcB target,NA
5,PLEKHN1,3.58383385891865,0.000119317220657776,0.0243789316220091,0.79864531049131,1,NS,PcB target,NA
6,PERM1,1.30166532806867,0.000267935519953633,0.0243817217018382,0.351753239238128,1,NS,PcB target,NA
7,ISG15,333.044441017627,0.00234596759522446,0.0241505516238795,0.481090447033565,1,NS,PcB target,NA
8,LOC100288175,7.01654206495136,-0.000168728871462289,0.0243780637853427,0.741218169337264,1,NS,PcB target,NA
9,RNF223,0.69742677017827,3.50891476526484e-05,0.0243830802634568,0.785050772026503,1,NS,PcB target,NA
10,C1orf159,251.55151644887,0.00171681110665532,0.0242105194017397,0.550828706587655,1,NS,PcB target,NA
11,TTLL10,1.7392998072335,-0.000136113246880239,0.0243812391217415,0.676350240674572,1,NS,PcB target,NA
12,TNFRSF18,1.10661894956092,-1.28918505630474e-05,0.0243825376722799,0.950432431234787,1,NS,PcB target,NA
13,SDF4,2238.90482123054,0.00289495883901117,0.0238439619949887,0.561639815078499,1,NS,PcB target,NA
14,C1QTNF12,5.50784954289656,-0.000365902336385707,0.0243786338259149,0.448701039295848,1,NS,PcB target,NA
15,ATAD3C,3.07156791395054,-0.000371317001019328,0.0243808972663889,0.28967212297886,1,NS,PcB target,NA
16,ATAD3B,479.693478662751,0.00204495997466336,0.0240637625685089,0.598506264607261,1,NS,PcB target,NA
17,SSU72,1382.73618079939,0.00876101561873067,0.0237820319735102,0.0951183832696631,1,NS,PcB target,NA
18,CFAP74,3.05871444114949,-2.26529383261866e-06,0.0243808947162122,0.994848565292249,1,NS,PcB target,NA
19,GABRD,0.623626824868811,3.74272900536054e-05,0.0243832138344679,0.708729800347549,1,NS,PcB target,NA
20,MEGF6,136.135748727977,-0.00198061850623483,0.0243415288027306,0.164920342299689,1,NS,PcB target,NA
21,TP73,83.2730767526953,0.000904151183104144,0.0243007758471692,0.651060583484985,1,NS,PcB target,NA
22,HES3,2.89081224459832,-0.000455562279015047,0.0243795436797319,0.294617759393556,1,NS,PcB target,NA
23,LINC01672,0.0865049811293523,0,0.0243833439609874,1,1,NS,PcB target,NA
24,CAMTA1,545.811423009138,-0.00179818790523258,0.0239593642704891,0.68607868643061,1,NS,PcB target,NA
25,VAMP3,532.668075669498,0.000307672990288792,0.0239712662988752,0.944110690864009,1,NS,PcB target,NA
26,TNFRSF9,2.29990965130406,-0.000199619622631275,0.024381804608238,0.476869334305202,1,NS,PcB target,NA
27,PARK7,3437.56866646589,-0.00263401043652622,0.023619971540026,0.653311814576929,1,NS,PcB target,NA
28,ERRFI1,775.086956183499,-0.0001967374462336,0.0241088622943944,0.956511251456812,1,NS,PcB target,NA
29,SLC45A1,9.77412592895216,0.000289718961424217,0.0243723148894422,0.693640943415449,1,NS,PcB target,NA
30,MIR34AHG,1.82496053232603,-0.000196041358678818,0.0243816946986723,0.499055157768234,1,NS,PcB target,NA
31,H6PD,486.763757611383,-0.00123664397982462,0.024099739431447,0.735831854017412,1,NS,PcB target,NA
32,PIK3CD,84.4246731214277,-0.00146658582601948,0.0243024852724679,0.458522739156556,1,NS,PcB target,NA
