,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,CDKN2A,379.977106262073,0.184163209395357,0.071270281688664,1.53726177208027e-10,3.25598340537436e-06,NS,PcB target,NA
2,IGF2BP1,172.434210051343,0.149693196457253,0.0741427145414614,1.57754955564542e-10,3.25598340537436e-06,NS,PcB target,NA
3,SLC39A8,198.910221445255,-0.112157639744082,0.0728803158002925,1.40184071565196e-05,0.0477748782473924,NS,PcB target,NA
4,RIPOR2,1115.79711733139,0.155715897955108,0.0608711729609645,3.73410632600491e-05,0.0770700875155783,NS,PcB target,NA
5,BACH2,734.457420744197,0.127097624877636,0.0695783618760962,4.95321003634283e-05,0.0888971987348677,NS,PcB target,NA
6,CCDC38,50.5604634694427,0.0497892954147685,0.0755771598213209,0.000123578279614218,0.159412118881104,NS,PcB target,NA
7,DYRK3,344.726450627635,-0.117108243398277,0.0689656850340422,0.000246970833459348,0.261402795753037,NS,PcB target,NA
8,NEURL1B,550.171515068894,-0.115333356317192,0.0683966415979046,0.000397252545435759,0.297226098276534,NS,PcB target,NA
9,IGSF9B,304.547564036742,0.0910641074277539,0.0724806636977161,0.000434016794869964,0.303278256717182,NS,PcB target,NA
10,LONRF2,1103.4877365966,0.106907960388789,0.0690549365530489,0.000736692817294806,0.380124285063904,NS,PcB target,NA
11,C14orf39,58.5007051884262,0.0250129812551728,0.0758426180591277,0.0007276216248518,0.380124285063904,NS,PcB target,NA
12,TMEM97,866.087301536212,-0.107016439056783,0.0692199851649685,0.000673713004568943,0.380124285063904,NS,PcB target,NA
13,SFPQ,6696.80672729238,0.127272515504052,0.0581970417975542,0.000894832293734754,0.43973550301282,NS,PcB target,NA
14,NCOR2,3055.23420197651,0.103567241548075,0.06928097025402,0.000945556412523904,0.459195566500873,NS,PcB target,NA
15,IRS2,753.976818596645,0.106374744383764,0.0676458584812222,0.00135101277598734,0.546431697067181,NS,PcB target,NA
16,CDCA7L,680.876417074644,-0.0955400767079572,0.0699292753925024,0.00159707188650882,0.583279600293826,NS,PcB target,NA
17,PRPS2,289.107483428252,-0.0967254757467259,0.0696034097268101,0.00165117281478526,0.583279600293826,NS,PcB target,NA
18,ATP8B3,6.06015574051827,-0.0154098296438293,0.0759211306455391,0.00199594329683149,0.616860465281385,NS,PcB target,NA
19,OTULINL,322.325809307162,-0.0221197433495201,0.0758131821690529,0.00226639948806689,0.665056042031217,NS,PcB target,NA
20,CRYBG1,30.3257773193419,0.0336141898645098,0.0755180501440106,0.00243140644232107,0.67704444566817,NS,PcB target,NA
21,MAPKAPK2,1620.94835509146,0.114418499967224,0.056783966279722,0.00287269259199458,0.711690998031457,NS,PcB target,NA
22,SHOX2,6.85097909135705,0.0148449745882287,0.0759159065342871,0.00284733097718449,0.711690998031457,NS,PcB target,NA
23,BRPF3,826.399227354098,0.104664168903184,0.0655704210238333,0.00274645144596236,0.711690998031457,NS,PcB target,NA
24,MED11,101.703359126833,-0.0605223087483262,0.0739504843665867,0.00296102724503361,0.720259677918205,NS,PcB target,NA
25,HILPDA,108.317631298724,-0.0613896657456603,0.0737426756535588,0.00351882554208393,0.758593567049292,NS,PcB target,NA
26,CDON,161.571876096711,0.0695946877296605,0.0727246382787849,0.00399854919543926,0.774216766560533,NS,PcB target,NA
27,FANCE,250.438056146238,-0.0723075325926154,0.0720545053092778,0.00499708029534295,0.80891951965279,NS,PcB target,NA
28,ADAM11,61.2510110922861,-0.0439346307809802,0.0748605058399757,0.00488204121703471,0.80891951965279,NS,PcB target,NA
29,NXPH4,42.3196570009533,-0.0169164680100733,0.0758500421637695,0.00567485027596199,0.850389482953748,NS,PcB target,NA
30,NDUFA4L2,43.3212190797552,-0.0154013467792046,0.0758694131708131,0.00666631791684223,0.888765138343882,NS,PcB target,NA
31,CNTN2,284.921995510654,0.0154471520660994,0.0758656349943497,0.00702175018144509,0.891174436916324,NS,PcB target,NA
32,AMOTL2,192.757592881041,0.0540977922579998,0.0738638485024796,0.00705220905596895,0.891174436916324,NS,PcB target,NA
33,MCF2L2,270.173610701478,-0.0721069639155269,0.0715495833419865,0.00694373913169879,0.891174436916324,NS,PcB target,NA
34,GATM,207.636106925947,-0.0531633547978607,0.0739067276035983,0.00745710768859816,0.905358671404833,NS,PcB target,NA
35,ACSL1,130.225027759137,-0.0471355982660974,0.0744046113348545,0.00770142481335391,0.912481555009504,NS,PcB target,NA
36,EBF3,491.135937789852,0.0819454998532909,0.0691825008981617,0.00778035403738555,0.912481555009504,NS,PcB target,NA
37,NEUROD1,11.0720674135968,0.00850872829899441,0.075965268412868,0.00780371603301582,0.912548425288556,NS,PcB target,NA
38,ITGA1,22.0217019504496,-0.0195270770826476,0.0757654467005177,0.00790307602452437,0.913800313474717,NS,PcB target,NA
39,DLX1,214.762149217026,0.0335012825376382,0.0752348802898265,0.00833509642117062,0.934957731438864,NS,PcB target,NA
40,MMP15,458.580555431744,0.0698432918563278,0.0714709263873461,0.00897983493145169,0.96782925883915,NS,PcB target,NA
41,ZNF697,168.263748458541,0.062533514012527,0.0725801061137101,0.00927922583357667,0.979634688450668,NS,PcB target,NA
42,FAM41C,0.333851606623279,0.000253821655637624,0.0760068417922342,0.730710349386325,1,NS,PcB target,NA
43,SAMD11,220.364239828292,-0.00842196965078035,0.0705481863147834,0.742433357240293,1,NS,PcB target,NA
44,KLHL17,143.178068955403,-0.0110062251852467,0.0729286918569247,0.585025157623724,1,NS,PcB target,NA
45,PLEKHN1,3.58383385891865,0.00139303455733843,0.0758649793158905,0.761113481629962,1,NS,PcB target,NA
46,PERM1,1.30166532806867,-0.00040643342635304,0.0759617142660217,0.878298545923646,1,NS,PcB target,NA
47,ISG15,333.044441017627,0.0298782414686671,0.0696915032455029,0.28105936248256,1,NS,PcB target,NA
48,LOC100288175,7.01654206495136,0.0051141576570236,0.0758078425263682,0.353449382266303,1,NS,PcB target,NA
49,RNF223,0.69742677017827,0,0.0759997644331252,1,1,NS,PcB target,NA
50,C1orf159,251.55151644887,0.0270310338363165,0.0711847994565781,0.278038843833175,1,NS,PcB target,NA
51,TTLL10,1.7392998072335,-0.00113004692055471,0.0759402946290345,0.723185904033151,1,NS,PcB target,NA
52,TNFRSF18,1.10661894956092,0.00100169349919467,0.0759790035711189,0.640528734302581,1,NS,PcB target,NA
53,SDF4,2238.90482123054,0.014582241877144,0.0627728505389712,0.672927769033308,1,NS,PcB target,NA
54,C1QTNF12,5.50784954289656,0.000782671582280166,0.0758391200588866,0.874656282689487,1,NS,PcB target,NA
55,ATAD3C,3.07156791395054,0.00169766351437494,0.0758940133982708,0.679575114786739,1,NS,PcB target,NA
56,ATAD3B,479.693478662751,0.0146820283491413,0.0673707580216469,0.630246237056434,1,NS,PcB target,NA
57,SSU72,1382.73618079939,0.025947175346897,0.0618186198604708,0.461962462414354,1,NS,PcB target,NA
58,CFAP74,3.05871444114949,0.000200818506869546,0.0759287232669679,0.953332815750238,1,NS,PcB target,NA
59,GABRD,0.623626824868811,-0.000258784424501311,0.0760043353982622,0.785632772470036,1,NS,PcB target,NA
60,MEGF6,136.135748727977,-0.000920779244834169,0.0746260193199966,0.946838579161091,1,NS,PcB target,NA
61,TP73,83.2730767526953,0.000870214957021717,0.0734854576408225,0.962056906492727,1,NS,PcB target,NA
62,HES3,2.89081224459832,-0.00380092307805099,0.0758887373563154,0.373485256955469,1,NS,PcB target,NA
63,LINC01672,0.0865049811293523,0,0.0760081728993683,1,1,NS,PcB target,NA
64,CAMTA1,545.811423009138,0.00232116350494927,0.0648981910671121,0.943733419149005,1,NS,PcB target,NA
65,VAMP3,532.668075669498,0.00564262172249524,0.0652044721214575,0.862726668479125,1,NS,PcB target,NA
66,TNFRSF9,2.29990965130406,-0.0010474996271674,0.0759531883280358,0.716455412180809,1,NS,PcB target,NA
67,PARK7,3437.56866646589,-0.0370108975491742,0.0593007537865722,0.311006046732909,1,NS,PcB target,NA
68,ERRFI1,775.086956183499,-0.00168197844049472,0.0683827286403867,0.953857534729694,1,NS,PcB target,NA
69,SLC45A1,9.77412592895216,0.000986731198302571,0.075660648743117,0.888941558051665,1,NS,PcB target,NA
70,MIR34AHG,1.82496053232603,-0.0011560183307129,0.075952167325857,0.691329673673278,1,NS,PcB target,NA
71,H6PD,486.763757611383,0.015331534427992,0.0681678500805007,0.603403342387323,1,NS,PcB target,NA
72,PIK3CD,84.4246731214277,-0.0112319747014557,0.0735480266638136,0.53817498345057,1,NS,PcB target,NA
73,CASZ1,31.9043975399408,-0.00138925794582662,0.0750091795507516,0.906457011357483,1,NS,PcB target,NA
74,C1orf127,1.92997407659036,-0.0014713556475391,0.0759627115540075,0.578247357644418,1,NS,PcB target,NA
75,DRAXIN,367.41153129123,0.0532505939009698,0.0730174090452266,0.0171358359489091,1,NS,PcB target,NA
76,C1orf167,105.654022763756,0.0218259023910687,0.0727057789730013,0.302271932470873,1,NS,PcB target,NA
77,TNFRSF8,4.1014586515077,-0.00118167569872916,0.0758893322291681,0.777497733333193,1,NS,PcB target,NA
78,DHRS3,1.2449355071449,-0.00116333917585084,0.07597250291234,0.621591688227773,1,NS,PcB target,NA
79,TMEM51,197.869054642941,-0.00389202788028299,0.071299984126147,0.871560866252715,1,NS,PcB target,NA
80,FHAD1,108.681890436955,-0.00161919419513179,0.0733495200062968,0.931135676359468,1,NS,PcB target,NA
81,EFHD2,541.989677061856,0.00597400116710408,0.0680702218262162,0.839579313815686,1,NS,PcB target,NA
82,CLCNKA,0.209252241490355,0.000101934519860555,0.0760081619613498,0.863346088228292,1,NS,PcB target,NA
83,CLCNKB,0.543400593910495,0,0.0760018035231884,1,1,NS,PcB target,NA
84,LINC01783,3.73200376495436,-0.000350669910309054,0.0759670354180966,0.888694250337221,1,NS,PcB target,NA
85,NBPF1,222.692584371358,0.00872071914988211,0.0715689323806398,0.711079099060071,1,NS,PcB target,NA
86,ESPNP,0.413449357547256,-0.000490277219417111,0.0760047398565542,0.596151849954725,1,NS,PcB target,NA
87,LOC105376805,0.0915223218543122,0,0.0760081728993683,1,1,NS,PcB target,NA
88,RNU1-2,1.64785530233918,0.000647728122241189,0.0759748972370892,0.77558285532988,1,NS,PcB target,NA
89,RCC2,2559.1180069179,0.0482238856930723,0.0638754271391127,0.163617630976156,1,NS,PcB target,NA
90,PAX7,0.724424439589608,-0.000589738281149714,0.0759963286887264,0.6821346386284,1,NS,PcB target,NA
91,IFFO2,547.64713555271,0.0106882031752879,0.0660528513724513,0.737414550123234,1,NS,PcB target,NA
92,CAMK2N1,121.132682439765,0.00423354152456983,0.0736943466363867,0.809963892393665,1,NS,PcB target,NA
93,NBPF3,137.752271556953,-0.0348456564233795,0.0726254911389592,0.11428875338017,1,NS,PcB target,NA
94,ALPL,80.6220534893764,0.00304832000792992,0.074612401842109,0.826278370553926,1,NS,PcB target,NA
95,RAP1GAP,315.245472680716,-0.0667734060958732,0.0704271627137005,0.0184963618253775,1,NS,PcB target,NA
96,WNT4,2.79770507855709,-0.00145598840561247,0.0759208049473451,0.686543263982057,1,NS,PcB target,NA
97,HTR1D,5.5304563379358,0.000821480319374252,0.0758398675682002,0.868221881162916,1,NS,PcB target,NA
98,HMGCL,138.433986450786,0.0210999178782645,0.0724921671584566,0.330624345691032,1,NS,PcB target,NA
99,SRSF10,2148.24597755652,-0.0286915825509246,0.0605843103916699,0.424195632384598,1,NS,PcB target,NA
100,IFNLR1,0.147446992112666,6.84434864148825e-05,0.0760081743911185,0.907722372083492,1,NS,PcB target,NA
101,GRHL3,85.8222839586849,-0.000936359083606261,0.0728937643754082,0.962878153138693,1,NS,PcB target,NA
102,RCAN3,15.6978712322223,0.00452243418231402,0.0755935186047527,0.56047924861939,1,NS,PcB target,NA
103,NCMAP,1.24981547363831,-9.67810813380431e-06,0.0759770670606984,0.996485890668813,1,NS,PcB target,NA
104,RUNX3,6.05095553250565,0.00315929731911863,0.0758219613602607,0.547171053245091,1,NS,PcB target,NA
105,RSRP1,165.269528421937,0.0110026856683839,0.073807139760097,0.525904290066826,1,NS,PcB target,NA
106,RHCE,27.6431122748788,0.00480849171815908,0.075038094029696,0.681127782054674,1,NS,PcB target,NA
107,LDLRAP1,79.2431264062841,0.0249282748954407,0.073742384292089,0.171050241253235,1,NS,PcB target,NA
108,MAN1C1,194.144018118553,-0.0341269518856163,0.0718469379064,0.152716617281766,1,NS,PcB target,NA
109,PAQR7,201.084591979238,-0.0131488366020878,0.0719259503452918,0.564449045019191,1,NS,PcB target,NA
110,SLC30A2,0.113495243494666,0,0.0760081728993683,1,1,NS,PcB target,NA
