,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
1,A1BG,69.9371817339152,-0.114317315708231,0.290641123249316,-0.393328082516967,0.694077179402489,0.978514271558503,Non-PcB,3.02149239385414
2,A2M,2587.74952662486,0.436832049563334,0.33400657443055,1.30785464420301,0.190922615800477,0.88637477893812,Non-PcB,5.2460436547699
3,A2ML1-AS1,112.690024666431,0.0758054462752304,0.328386781743865,0.230841953725035,0.817437586956983,0.991299087245098,Non-PcB,2.92592342188818
4,AAAS,700.039279100862,-0.135046159947539,0.124164269366217,-1.08764107932876,0.276753588306681,0.915833784808111,Non-PcB,6.0748141056601
5,AACS,343.969032104256,0.183072189279791,0.159538029349528,1.14751442039379,0.251169076732918,0.903328965947679,PcB target,5.03954332197004
6,AADAT,253.155607114976,0.0840373871745181,0.178929347715307,0.469667990453022,0.638592240505733,0.970839791005528,Non-PcB,5.05637395118379
7,AAGAB,521.255212311421,-0.0724890506761593,0.148852732836304,-0.486985017304835,0.626268948660664,0.969962029192896,PcB target,5.52732387463084
8,AAK1,377.989587636457,0.168166408511003,0.152914552543826,1.09974103650341,0.271444969486622,0.914764085281507,Non-PcB,5.15344959871185
9,AAMDC,401.794267214454,0.0585927597258194,0.123900902024898,0.472900186909417,0.636284391588095,0.970839791005528,Non-PcB,5.65405425613073
10,AAMP,957.606125803784,0.0486899299445346,0.0906283336554063,0.537248429720302,0.591096022421183,0.967829666717979,Non-PcB,6.69642297679598
11,AAR2,484.430434673382,-0.181112822581826,0.136005442718725,-1.33165863778252,0.182972386847316,0.88637477893812,Non-PcB,5.60211137523559
12,AARS1,2944.37884072252,-0.0743849882228927,0.105150682446372,-0.707413271053471,0.479309692130895,0.9557758204401,Non-PcB,8.16657677080401
13,AARS2,421.559749159999,-0.128971207821584,0.144694541682205,-0.891334298600188,0.372749853481793,0.940463363925178,PcB target,5.44263306484277
14,AASDH,99.3939047281389,-0.10960075784454,0.286967378795202,-0.381927584607997,0.702515078939313,0.978514271558503,Non-PcB,3.63364986079503
15,AASDHPPT,707.308042767516,-0.138536300981547,0.134782233558174,-1.02785283582463,0.304019058160908,0.924739871787895,Non-PcB,6.00987851760033
16,AASS,433.306453755428,-0.0313441340461131,0.169958333728805,-0.184422460249155,0.853682051275337,0.99358099900362,Non-PcB,5.55897312815336
17,AATF_1,72.9183454937874,-1.19401174415717,1.20575067375447,-0.990264214772739,0.32204499282979,0.926837821626211,Non-PcB,3.98766027011982
18,ABALON,449.883200690767,0.226224512492396,0.123408630515944,1.83313364346238,0.0667826989760205,0.777978417315536,Non-PcB,5.46025440574188
19,ABAT,1266.17466228023,0.194872729598031,0.130243788456578,1.49621515088991,0.134597597599956,0.854138357232937,Non-PcB,6.89587418626992
20,ABCA2,625.282225325304,0.137604169694485,0.210718110176869,0.653024885136758,0.51374023561147,0.958063835544551,Non-PcB,5.89152457283575
21,ABCA3,2342.08229696431,0.0267399088232131,0.150185574611616,0.178045786969642,0.858687017361728,0.995103337202619,Non-PcB,8.15196019236314
22,ABCA5,90.8987030051448,0.447237660784242,0.321769386676601,1.38993229096013,0.164549438958332,0.884507362598491,PcB target,3.10045554925648
23,ABCA7,55.3698427437754,0.103163014939212,0.373994916074492,0.275840687948453,0.782670431124722,0.989358614880186,Non-PcB,3.02572574518509
24,ABCB1,64.8269237269323,-0.33661331805148,0.351942608334191,-0.956443778276046,0.338848075951057,0.933023500911522,PcB target,3.68104360144108
25,ABCB10,489.787786360601,-0.150410365878381,0.13433683438352,-1.11965096221467,0.262862529525028,0.910916945291685,Non-PcB,5.5824602626987
26,ABCB4,81.7792350024347,0.346179251240095,0.286029676939779,1.21029137585951,0.226167105761828,0.896139229968993,Non-PcB,3.53869881146766
27,ABCB6,596.055516739684,0.0963489710794758,0.159183504913559,0.605269818200044,0.544999732100777,0.963057581141253,Non-PcB,6.19023824993263
28,ABCB7,332.233628338401,0.216783103626805,0.154433712020781,1.40372915207551,0.160399518075584,0.878886500996012,Non-PcB,5.17933108393313
