,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,LOC151760,875.61883346323,-5.31275631578233,0.186118066466079,-28.5450865499433,3.23247753148189e-179,6.52798837482768e-175,Downregulated,NA
2,WWTR1,594.428245999385,5.08739615760061,0.213981925721096,23.7748872502041,6.0758514713791e-125,6.13509102322505e-121,Upregulated,NA
3,LOC105371692,924.275766933459,3.64134527308869,0.158324607210566,22.9992376879598,4.7438768904011e-117,3.19341979338834e-113,Upregulated,NA
4,PRSS12,586.454283777832,-3.61725693957365,0.163375221271492,-22.1407929025087,1.27965710152851e-108,6.46066879134206e-105,Downregulated,NA
5,GSN,997.004540414557,2.86963407799151,0.131367560875016,21.8443126969655,8.80398535548189e-106,3.55592968507913e-102,Upregulated,GSN
6,ARHGEF6,1532.86918573465,3.6951476209492,0.170788042567926,21.6358684448272,8.25797308563338e-104,2.77949610773943e-100,Upregulated,NA
7,KLHDC8A,2536.58406993876,3.22574384267093,0.150912681451419,21.374902437933,2.28800805726965e-101,6.60090324522295e-98,Upregulated,NA
8,EYA4,799.808935688509,4.44883264116063,0.208398856223941,21.3476826205803,4.09759743420646e-101,1.03438725229749e-97,Upregulated,EYA4
9,DAB1,437.913451091098,-4.73667605780235,0.233218635392709,-20.3100238959311,1.04853346851433e-91,2.35279259962743e-88,Downregulated,NA
10,LRRN2,973.817999575366,3.69913936777959,0.187603017115381,19.7179097898224,1.51355372375898e-86,3.05662174513126e-83,Upregulated,NA
11,TARID,493.207934154539,4.38054566904507,0.225384434904788,19.4358837197236,3.83748616736288e-84,7.04527574089939e-81,Upregulated,NA
12,SFRP1,671.672643877303,7.00940778564184,0.375669995855803,18.6584179278782,1.078780805065e-77,1.81549819652397e-74,Upregulated,SFRP1
13,TENM4,407.405710938626,3.95537331640021,0.218697525493559,18.0860451323063,4.10510539065606e-73,6.37712333571532e-70,Upregulated,NA
14,COL23A1,407.974023105228,6.58828899894763,0.365654768615415,18.0177849830724,1.41288146141782e-72,2.0380815080952e-69,Upregulated,NA
15,S100A4,538.812949152839,-3.9163449542032,0.220894539191584,-17.7294783679849,2.4832754783761e-70,3.34331655238703e-67,Downregulated,NA
16,ITPKB,1892.88011847662,2.07913120562468,0.119750631056588,17.3621732702367,1.59567265317076e-67,2.01403807692396e-64,Upregulated,ITPKB
17,MAGEA6,347.413501605683,-6.51935373033874,0.37592525583189,-17.3421541362311,2.26102176991896e-67,2.68596086138314e-64,Downregulated,MAGEA6
18,CDH6,1083.86744259346,-2.8805202975967,0.169488919395922,-16.9953310686221,8.89268758680128e-65,9.97710143419177e-62,Downregulated,NA
19,KAZN,334.423949758702,3.67587558640968,0.216734527038374,16.9602676446603,1.61606659342027e-64,1.71770867653276e-61,Upregulated,NA
20,LOC101928034,263.686128990708,-3.9782358302029,0.234615118696331,-16.9564342328341,1.72500166261663e-64,1.74182042882714e-61,Downregulated,NA
21,ISLR2,508.375491154336,7.38927365135246,0.438758162158197,16.8413360449081,1.21462830793961e-63,1.16806755613526e-60,Upregulated,NA
22,SORL1,384.367521700975,6.46438446364204,0.384037735691871,16.8326803927119,1.40590878839357e-63,1.29056036280037e-60,Upregulated,NA
23,C1orf226,576.214976835202,2.29917670132591,0.137413370944804,16.7318266447989,7.68449538320872e-63,6.74732105495218e-60,Upregulated,NA
24,DMRTA2,523.936408717557,7.59136399924027,0.453822109582165,16.7276204463234,8.24678069407909e-63,6.9393223382053e-60,Upregulated,DMRTA2
25,ANK1,387.031114382409,4.37274719865351,0.261687834201651,16.709784052414,1.1123762841328e-62,8.64016886848535e-60,Upregulated,ANK1
26,EPB41L3,553.614247632543,-2.56269456410838,0.153346908732545,-16.7117458401332,1.07637507061536e-62,8.64016886848535e-60,Downregulated,NA
27,GASK1B,312.140483249856,-3.65493466912748,0.223676350705283,-16.3402820977853,5.10163226882246e-60,3.81583198773591e-57,Downregulated,NA
28,KITLG,459.457849043419,-3.53714731839775,0.216913610136594,-16.3067099209236,8.84292195313745e-60,6.37795745870038e-57,Downregulated,NA
29,STK32B,334.029667275133,6.09929604384254,0.385631146130353,15.8163989217324,2.39822969561149e-56,1.67007754147842e-53,Upregulated,NA
30,PCDH1,289.431154026496,4.62424277595393,0.292948524465453,15.7851717614617,3.93576501480143e-56,2.64942581579716e-53,Upregulated,PCDH1
31,AMPH,299.492259407277,-4.02464564090125,0.255453234424979,-15.7549214436868,6.35382685730002e-56,4.13921075429593e-53,Downregulated,NA
32,NDUFS2,2742.51159043455,1.13195639510235,0.0719274985751996,15.7374636616745,8.37332295841393e-56,5.28435178578654e-53,Upregulated,NA
33,ABLIM1,1572.92802580693,-2.16560177878705,0.138446023002485,-15.6422100961916,3.7546734912954e-55,2.2977463986882e-52,Downregulated,ABLIM1
34,SFRP2,1474.74560965154,-3.95419453126952,0.256361910262081,-15.4242669171372,1.12424482344958e-53,6.67768359104831e-51,Downregulated,NA
35,SEMA3C,898.977459482895,-9.22182074574627,0.6001442002853,-15.366008271616,2.7670018089837e-53,1.59656004378359e-50,Downregulated,NA
36,DSG2,203.425289981218,-5.57536335050067,0.365569669218917,-15.2511650170899,1.61721639187184e-52,9.0721347316255e-50,Downregulated,NA
37,ADCYAP1R1,468.622505173065,3.29951530436176,0.216731005633879,15.2240114178014,2.45034478784765e-52,1.33742467542117e-49,Upregulated,NA
38,PDLIM3,306.651453292998,6.57456817085217,0.432434397659695,15.2036198009069,3.34608846219809e-52,1.68935641235226e-49,Upregulated,PDLIM3
39,KIF26A,263.403687255879,-4.99444399372629,0.328453758508352,-15.2059273622204,3.23023733525294e-52,1.68935641235226e-49,Downregulated,NA
40,SLFN11,595.002395648243,-8.66542514564308,0.569948543340428,-15.2038727827176,3.33318822424997e-52,1.68935641235226e-49,Downregulated,NA
41,NT5E,285.765728648728,6.25801551014534,0.413595748852891,15.1307539487578,1.01525543596497e-51,5.00075208032015e-49,Upregulated,NT5E
