,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,EYA4,799.808935688509,4.48625206157681,0.208536610586964,21.513018979974,1.17596356373545e-102,4.74971683392749e-99,Upregulated,EYA4
2,GSN,997.004540414557,2.75098041309565,0.131863160668778,20.862387941737,1.1764833823094e-96,3.39415455796261e-93,Upregulated,GSN
3,SFRP1,671.672643877303,7.18038365334964,0.375664443827644,19.113822911183,1.93742068904219e-81,3.55692825592791e-78,Upregulated,SFRP1
4,ITPKB,1892.88011847662,2.06167588070385,0.119931194101991,17.1904890645096,3.12881891884562e-66,3.51036100367151e-63,Upregulated,ITPKB
5,DMRTA2,523.936408717557,7.56475793103884,0.453964288068845,16.6637731862547,2.4037007507329e-62,2.31155888862147e-59,Upregulated,DMRTA2
6,PCDH1,289.431154026496,4.8239738872401,0.292862516595852,16.4718037095104,5.84997988632861e-61,4.72561375217625e-58,Upregulated,PCDH1
7,ANK1,387.031114382409,4.29102991608133,0.262123293024173,16.3702731892874,3.11811186670955e-60,2.4219334287769e-57,Upregulated,ANK1
8,ABLIM1,1572.92802580693,-2.22173673444198,0.139536637918167,-15.9222464263826,4.44140028512359e-57,3.20335995564539e-54,Downregulated,ABLIM1
9,PDLIM3,306.651453292998,6.67487635728608,0.432516400949237,15.4326549065812,9.87240679146151e-54,5.8639192692225e-51,Upregulated,PDLIM3
10,CDH11,225.328322120498,-3.333960397704,0.232147662885242,-14.3613782549777,9.04110766278517e-47,4.56462923124866e-44,Downregulated,CDH11
11,NT5E,285.765728648728,5.94451031147294,0.414433576266594,14.3436986091325,1.16668282933236e-46,5.47933947403886e-44,Upregulated,NT5E
12,ARHGAP29,510.936321547192,3.05136945607557,0.215130334590728,14.1838177395141,1.15394087109637e-45,4.66076717835822e-43,Upregulated,ARHGAP29
13,CCND2,2303.22744504617,1.32900770024423,0.0943848950829382,14.080724453594,4.98956545033892e-45,1.90121272206782e-42,Upregulated,CCND2
14,RUNX1,245.64295023153,3.35301460015946,0.239050650872912,14.0263772046454,1.07504713652411e-44,4.0204772077971e-42,Upregulated,RUNX1
15,RAB29,194.429221899749,3.63058812040748,0.259532414913486,13.9889582641063,1.82059132988738e-44,6.56550748340637e-42,Upregulated,RAB29
16,SLIT2,479.807136231711,-3.30215837461143,0.236266856720769,-13.9763927130671,2.17222299051256e-44,7.69614794621074e-42,Downregulated,SLIT2
17,S1PR3,195.335278294379,5.18090035962194,0.37984393234251,13.6395501375292,2.32993420353352e-42,7.23892634467069e-40,Upregulated,S1PR3
18,CDH8,376.694766636911,-2.59630340281906,0.191409404757799,-13.5641370710301,6.53441436251977e-42,1.94062497133951e-39,Downregulated,CDH8
19,LINC01694,235.093558546334,-4.0948950186679,0.303092753430194,-13.5103692593264,1.35838398827346e-41,3.97573400625835e-39,Downregulated,LINC01694
20,RIMS4,1156.44796431947,2.48167552401587,0.18427634406227,13.4671410844643,2.44137273823096e-41,6.9441580913485e-39,Upregulated,RIMS4
21,CAVIN1,930.227101754107,4.43358550657323,0.332402436931714,13.3380054234802,1.39132473775134e-40,3.79700041606599e-38,Upregulated,CAVIN1
22,HSPA12A,351.118855249779,-2.45269149745183,0.18545086675809,-13.2255596338152,6.24705222265193e-40,1.65998973205863e-37,Downregulated,HSPA12A
23,OTULINL,322.327415955249,-7.03412209138048,0.535425757883526,-13.1374368674109,2.00917710862754e-39,5.26952359853677e-37,Downregulated,OTULINL
24,CHST2,258.386662350014,3.07808842852565,0.235989890304343,13.0433063236565,6.93817178832613e-39,1.75145474081558e-36,Upregulated,CHST2
25,MAGEA6,347.413501605683,-7.87304661946636,0.605622764267044,-12.999918569763,1.2247362625422e-38,3.01628644171216e-36,Downregulated,MAGEA6
26,IGSF9B,304.554298864788,2.99365711893068,0.231170745997851,12.9499825162069,2.35007580384217e-38,5.71804588657741e-36,Upregulated,IGSF9B
27,NAB1,362.673664940507,-2.0071088205099,0.156008785602462,-12.8653576320014,7.05147928937324e-38,1.65586772382433e-35,Downregulated,NAB1
28,STOM,467.781230913486,2.40884017649923,0.188411500139744,12.7849954738039,1.98874386098461e-37,4.5639411673391e-35,Upregulated,STOM
29,LIMS2,165.074455726464,-4.19412445298616,0.336838997157809,-12.45142186141,1.37375752060137e-35,2.77430331285446e-33,Downregulated,LIMS2
30,TNFRSF19,322.501485221999,2.06484998128025,0.169884499515561,12.154434260738,5.43366279426704e-34,9.97571092092935e-32,Upregulated,TNFRSF19
31,VCAN,872.199371334306,-2.17049826378944,0.179385909275302,-12.0996028760452,1.06123307970977e-33,1.91353589685169e-31,Downregulated,VCAN
32,SEZ6,268.459243154996,5.99348181973803,0.506554261384059,11.8318653629762,2.67138313080966e-32,4.53349431316815e-30,Upregulated,SEZ6
33,UACA,213.54548040926,-3.24863189750866,0.276008164481656,-11.7700572503339,5.5686709587883e-32,9.21797623055161e-30,Downregulated,UACA
34,MAML3,141.857864698744,3.77799984303934,0.327268963739057,11.5440211619079,7.91372445772155e-31,1.22936665710528e-28,Upregulated,MAML3
35,RTN1,416.446219861853,2.26915120221827,0.19671812464655,11.535038808932,8.7847545399257e-31,1.35426044224275e-28,Upregulated,RTN1
36,TFAP2A,178.537899552174,6.87726220772568,0.597663551465052,11.5069125277381,1.21759880752155e-30,1.84222376287379e-28,Upregulated,TFAP2A
37,B4GALNT3,129.360914998528,5.78716354906646,0.508983048888301,11.3700516386676,5.89527017205441e-30,8.4436156825985e-28,Upregulated,B4GALNT3
38,RPS6KA2,1046.17847720412,-1.51002959929304,0.134249404794551,-11.2479426005941,2.37057142270335e-29,3.25671359738056e-27,Downregulated,RPS6KA2
39,JAZF1,111.303438966988,-3.17950290778049,0.283186112051763,-11.2276088849983,2.98445930726954e-29,4.04504400740325e-27,Downregulated,JAZF1
40,PERP,119.260959501642,-3.886174885177,0.346620679848227,-11.2116071288032,3.5763990702091e-29,4.81502528152485e-27,Downregulated,PERP
41,HEY2,169.874080117948,2.81172584538726,0.253461230638168,11.093317263188,1.35180026835417e-28,1.70622540121328e-26,Upregulated,HEY2
