,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,NAXE,716.538032124579,-0.126596120965543,0.0738317636112251,2.45835024193388e-05,0.302304547429424,NS,PcB target,NA
2,ACTC1,46.7250491077079,0.0162232232633618,0.0683773837330901,0.000349861400278354,0.656451306458645,NS,PcB target,NA
3,TACC1,470.10860393755,0.103222046376813,0.0714381206477119,0.000708715933922092,0.778272238728572,NS,PcB target,NA
4,SOCS2,96.8214895234503,0.0161591526131301,0.0683421238111845,0.000836231649351646,0.78451832394515,NS,PcB target,NA
5,DTNB,233.539874537403,0.0772026994881508,0.0728789180596971,0.0011167393272863,0.81101703077124,NS,PcB target,NA
6,NPTN,605.127250267547,-0.0942544713122839,0.0709438914367394,0.00157616816062639,0.81101703077124,NS,PcB target,NA
7,CTXND1,5.19559556634118,0.00800493340883868,0.0679238022745565,0.0016019504275754,0.81101703077124,NS,PcB target,NA
8,LIMCH1,132.804607656427,0.0424249207813603,0.0705420067700316,0.00197253819786968,0.866217066700664,NS,PcB target,NA
9,RBM17,819.43600172818,0.0953010926246152,0.0690644478702861,0.00260354454194128,0.930085159366858,NS,PcB target,NA
10,ANP32A,3799.56587693678,0.100650048376334,0.0670064211741663,0.00272633310601976,0.930085159366858,NS,PcB target,NA
11,FAM41C,0.333851606623279,-7.27822186195785e-05,0.067788357786911,0.900219880984672,1,NS,PcB target,NA
12,SAMD11,220.364239828292,-0.022294592292407,0.0644134931880632,0.267273576626992,1,NS,PcB target,NA
13,KLHL17,143.178068955403,-0.00307571936640963,0.0648803460906398,0.845837810680477,1,NS,PcB target,NA
14,PLEKHN1,3.58383385891865,0.00102274359351522,0.0676810250352412,0.7557891602408,1,NS,PcB target,NA
15,PERM1,1.30166532806867,0,0.0677630505157805,1,1,NS,PcB target,NA
16,ISG15,333.044441017627,-0.0581928327488834,0.0697954984625102,0.0110269002646393,1,NS,PcB target,NA
17,LOC100288175,7.01654206495136,0.00151407036503032,0.0676265451702007,0.707748105440153,1,NS,PcB target,NA
18,RNF223,0.69742677017827,0,0.0677814983838979,1,1,NS,PcB target,NA
19,C1orf159,251.55151644887,0.00482537321574352,0.0634504319371795,0.79784480139681,1,NS,PcB target,NA
20,TTLL10,1.7392998072335,-0.00172323117403702,0.0677577368229077,0.396402756466701,1,NS,PcB target,NA
21,TNFRSF18,1.10661894956092,0.00103243952307656,0.0677637109015571,0.550792202724012,1,NS,PcB target,NA
22,SDF4,2238.90482123054,0.018268785628566,0.0566731165540772,0.498958144706025,1,NS,PcB target,NA
23,C1QTNF12,5.50784954289656,0.000858924098445453,0.0677023489415971,0.771008559664836,1,NS,PcB target,NA
24,ATAD3C,3.07156791395054,0.00152247797958136,0.0677150020277785,0.589978949553653,1,NS,PcB target,NA
25,ATAD3B,479.693478662751,0.016587811952501,0.0607809520486926,0.485251170361046,1,NS,PcB target,NA
26,SSU72,1382.73618079939,-0.0113376716840272,0.0549383869248586,0.6766637160183,1,NS,PcB target,NA
27,CFAP74,3.05871444114949,0.00107028838748358,0.0677196581508501,0.689853108875977,1,NS,PcB target,NA
28,GABRD,0.623626824868811,0.000229696892422708,0.0677860438322897,0.761182715858494,1,NS,PcB target,NA
29,MEGF6,136.135748727977,-0.00780169283403941,0.066446559070294,0.507783114435314,1,NS,PcB target,NA
30,TP73,83.2730767526953,0.0145402786991979,0.0663064067795634,0.293530245532116,1,NS,PcB target,NA
31,HES3,2.89081224459832,0.00288480522660423,0.0677701583656111,0.175916341527858,1,NS,PcB target,NA
32,LINC01672,0.0865049811293523,0,0.0677895619972823,1,1,NS,PcB target,NA
33,CAMTA1,545.811423009138,-0.00708041522060763,0.0578217972220451,0.780131007826646,1,NS,PcB target,NA
34,VAMP3,532.668075669498,-0.00904939733534677,0.0582853285994632,0.719017294131002,1,NS,PcB target,NA
35,TNFRSF9,2.29990965130406,0.00272443192713097,0.0677769846891959,0.152591497415328,1,NS,PcB target,NA
36,PARK7,3437.56866646589,0.0615220366766417,0.0605646725646542,0.0533149346238219,1,NS,PcB target,NA
37,ERRFI1,775.086956183499,-0.0082944134311972,0.061728366066968,0.70221722072645,1,NS,PcB target,NA
38,SLC45A1,9.77412592895216,-0.00117066479966988,0.0675872753928429,0.792083771134963,1,NS,PcB target,NA
39,MIR34AHG,1.82496053232603,0,0.0677617887434459,1,1,NS,PcB target,NA
40,H6PD,486.763757611383,-0.0169774052455815,0.0614389206026426,0.46284520807275,1,NS,PcB target,NA
41,PIK3CD,84.4246731214277,-0.0144060000803265,0.066342337253408,0.292904265830562,1,NS,PcB target,NA
42,CASZ1,31.9043975399408,0.0150332696296244,0.0676334106165857,0.0929674409939675,1,NS,PcB target,NA
43,C1orf127,1.92997407659036,-0.00107139422735495,0.0677648715687358,0.52991133320694,1,NS,PcB target,NA
44,DRAXIN,367.41153129123,0.00467901186426316,0.0649633784677529,0.766052049644543,1,NS,PcB target,NA
45,C1orf167,105.654022763756,-0.00329026433776872,0.0650121190639794,0.832023963990635,1,NS,PcB target,NA
46,TNFRSF8,4.1014586515077,0.00230651379909523,0.0677235125984342,0.416829291894316,1,NS,PcB target,NA
47,DHRS3,1.2449355071449,-0.000547664895908436,0.0677679382522013,0.721772520712718,1,NS,PcB target,NA
48,TMEM51,197.869054642941,-0.000315760621042607,0.0642796778329302,0.985253711067155,1,NS,PcB target,NA
49,FHAD1,108.681890436955,-0.0160812657937771,0.0671426441374129,0.163338820136245,1,NS,PcB target,NA
50,EFHD2,541.989677061856,-0.00355431194044762,0.0609673425672923,0.873545580889032,1,NS,PcB target,NA
51,CLCNKA,0.209252241490355,0,0.0677895619972819,1,1,NS,PcB target,NA
52,CLCNKB,0.543400593910495,6.75684105987534e-05,0.0677834411240502,0.939942257395732,1,NS,PcB target,NA
53,LINC01783,3.73200376495436,0.00212185306141825,0.0676617101644211,0.565895496772485,1,NS,PcB target,NA
54,NBPF1,222.692584371358,-0.000570654021300202,0.0634047179422019,0.975740631132143,1,NS,PcB target,NA
55,ESPNP,0.413449357547256,0.000207551000593165,0.0677864984857125,0.774545846528402,1,NS,PcB target,NA
56,LOC105376805,0.0915223218543122,0,0.0677895619972823,1,1,NS,PcB target,NA
57,RNU1-2,1.64785530233918,0.0018263445234347,0.0677653528272696,0.330001286276167,1,NS,PcB target,NA
58,RCC2,2559.1180069179,-0.00275229407270586,0.0556439820500535,0.917266378235934,1,NS,PcB target,NA
59,PAX7,0.724424439589608,-0.000346481127938323,0.0677783663124489,0.763074923377808,1,NS,PcB target,NA
60,IFFO2,547.64713555271,0.00175173137711699,0.0590533118612529,0.942328765579877,1,NS,PcB target,NA
61,CAMK2N1,121.132682439765,0.0379604857637383,0.0684608627125672,0.0289755333942787,1,NS,PcB target,NA
62,NBPF3,137.752271556953,-0.0168120631779269,0.0651091125394539,0.334644322624421,1,NS,PcB target,NA
63,ALPL,80.6220534893764,0.00684554741012402,0.0663191073943721,0.570568734845363,1,NS,PcB target,NA
64,RAP1GAP,315.245472680716,-0.0186828749891026,0.0632839714238015,0.374877369211347,1,NS,PcB target,NA
65,WNT4,2.79770507855709,0.000335127823162553,0.0677543978721774,0.859698514722108,1,NS,PcB target,NA
66,HTR1D,5.5304563379358,0.00247428357256041,0.06774970062605,0.305437490895692,1,NS,PcB target,NA
67,HMGCL,138.433986450786,-0.00741313371889246,0.0643669347072611,0.668585029736364,1,NS,PcB target,NA
68,SRSF10,2148.24597755652,0.081715048480991,0.0643363245870216,0.0131503791189633,1,NS,PcB target,NA
69,IFNLR1,0.147446992112666,-4.80222799678315e-05,0.0677895689188577,0.918610807527572,1,NS,PcB target,NA
70,GRHL3,85.8222839586849,-0.014252079404506,0.0656787896414885,0.357547643136018,1,NS,PcB target,NA
