,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,GSN,996.987558813967,2.85957522106255,0.131196438562879,21.7961345017154,2.52458623741264e-105,9.8600240088388e-102,Upregulated,PcB target,GSN
2,EYA4,799.790347207316,4.4323830836542,0.208640989828058,21.2440666012318,3.74062908675717e-100,1.21745008010323e-96,Upregulated,PcB target,EYA4
3,SFRP1,671.658757173415,7.18174569757512,0.375972715918999,19.1017735955137,2.44054317800548e-81,4.33262974364464e-78,Upregulated,PcB target,SFRP1
4,ITPKB,1892.84488715906,2.12452845445191,0.118391486718875,17.9449427769809,5.25647017441977e-72,6.84322330440462e-69,Upregulated,PcB target,ITPKB
5,DMRTA2,523.923170832472,7.75666136505173,0.454295128748994,17.0740579728677,2.31532554660044e-65,2.51187095966741e-62,Upregulated,PcB target,DMRTA2
6,ANK1,387.022508081908,4.34373074760224,0.265129920262096,16.3834045712691,2.51275852862858e-60,1.96276594188236e-57,Upregulated,PcB target,ANK1
7,PCDH1,289.425689217522,4.69451701384171,0.296185036350078,15.849946613417,1.40700339707306e-56,8.86321365743311e-54,Upregulated,PcB target,PCDH1
8,NT5E,285.760101132116,6.34486558019698,0.415989137638817,15.2524789858958,1.58499388619369e-52,9.10345900282072e-50,Upregulated,PcB target,NT5E
9,PDLIM3,306.644767021359,6.54905794460608,0.434750492558307,15.0639460028392,2.79588957471721e-51,1.51661476708549e-48,Upregulated,PcB target,PDLIM3
10,SLIT2,479.803631262113,-3.71476439853335,0.246740487028758,-15.0553500289573,3.18409638633855e-51,1.68051443871403e-48,Downregulated,PcB target,SLIT2
11,CDH11,225.326643648136,-3.90642181829088,0.26148619371144,-14.9393043007149,1.8287445133107e-50,8.92793071398283e-48,Downregulated,PcB target,CDH11
12,ABLIM1,1572.91711703577,-2.01153717236443,0.13714608278973,-14.6671135729664,1.04705279825276e-48,4.86829691530474e-46,Downregulated,PcB target,ABLIM1
13,RAB29,194.42488404359,3.78143956787063,0.262949305620095,14.3808691905579,6.82322080323846e-47,2.71926236419675e-44,Upregulated,PcB target,RAB29
14,RIMS4,1156.42645197058,2.6055886194339,0.183229163613846,14.2203815595925,6.84785445812286e-46,2.52311135581553e-43,Upregulated,PcB target,RIMS4
15,VCAN,872.190900896411,-2.58333288609856,0.18208718977982,-14.1873400826402,1.09742942249457e-45,3.89647304772254e-43,Downregulated,PcB target,VCAN
16,CHST2,258.381846032204,3.38674419242384,0.239300194114544,14.152701400663,1.79718605760518e-45,6.26704452373464e-43,Upregulated,PcB target,CHST2
17,CDH8,376.692191224155,-2.79902300074922,0.198277055489331,-14.1167266875205,2.99587006059116e-45,1.02637457093376e-42,Downregulated,PcB target,CDH8
18,ARHGAP29,510.923699849386,3.03038124072562,0.216826720862085,13.9760506854371,2.18268450710006e-44,6.8747521055887e-42,Upregulated,PcB target,ARHGAP29
19,CCND2,2303.18435034278,1.29619072094462,0.0928304206648034,13.9629952300331,2.62179514772851e-44,8.12673264203847e-42,Upregulated,PcB target,CCND2
20,S1PR3,195.331212884121,5.30561452481136,0.384879501704191,13.7851314536598,3.13195570331058e-43,8.99423984915428e-41,Upregulated,PcB target,S1PR3
21,RUNX1,245.637679130731,3.33819126205237,0.243606188827837,13.7032284693373,9.71085785611687e-43,2.709051888775e-40,Upregulated,PcB target,RUNX1
22,CAVIN1,930.208149203013,4.54719133223524,0.332322133877969,13.6830829748614,1.28142257229319e-42,3.52445351996358e-40,Upregulated,PcB target,CAVIN1
23,ADARB2,321.128403819339,-6.66060451574855,0.488437745066613,-13.6365475089158,2.42785434902611e-42,6.4946766750386e-40,Downregulated,PcB target,ADARB2
24,MAGEA6,347.412354860506,-7.63097502641274,0.563580420541024,-13.540170574214,9.05783464390094e-42,2.32738677534339e-39,Downregulated,PcB target,MAGEA6
25,LINC01694,235.092491066917,-4.17173934922432,0.311565400405226,-13.389610475998,6.9544514291284e-41,1.71906996845594e-38,Downregulated,PcB target,LINC01694
