,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
48,MAPRE3,229.82723858844,0.450562411437503,0.203318785710134,7.84106540197807e-05,0.00579965767816955,NS,PcB target,NA
49,DMRTA2,523.923170832472,0.917949180092206,0.744221780652384,8.09701846859444e-05,0.00587211578402895,Upregulated,PcB target,DMRTA2
50,MCTP1,225.001756503115,0.485202355786545,0.253594845821028,8.9788280712357e-05,0.00620875520628191,NS,PcB target,NA
51,RRAGD,102.628771052282,0.546184036758217,0.335043864688187,9.56967847402505e-05,0.00649645707184157,NS,PcB target,NA
52,KCNA2,335.424342457029,0.451261678638511,0.217343995015042,0.000102549920512073,0.00683681465584302,NS,PcB target,NA
53,CPNE5,227.236273109773,0.60516288615299,0.427984413278468,0.000118730558075199,0.00760847934010338,Upregulated,PcB target,CPNE5
54,SH3BP5,234.493731888362,0.418718123004567,0.197685156959796,0.000160822838943174,0.00948790931177843,NS,PcB target,NA
55,GCNT2,921.686741727572,0.340373507512662,0.120871169564922,0.000169902084395696,0.0098285380883689,NS,PcB target,NA
56,ABR,32.041494980092,0.634374809079138,0.785778912065722,0.000236186232112281,0.0123206340800466,Upregulated,PcB target,ABR
57,TVP23B,287.272266289739,-0.380621096578615,0.169190374303883,0.000258995432126965,0.0131655952388526,NS,PcB target,NA
58,SLC25A44,642.816455740125,0.322906462570027,0.117017041540853,0.0002759846412626,0.0136314407363823,NS,PcB target,NA
59,ADAMTS18,135.983619303496,0.610307317593614,0.689446371716083,0.000300099414428744,0.0144856428386758,Upregulated,PcB target,ADAMTS18
60,CMIP,959.816530564788,0.32073920714515,0.119878477278037,0.000355697800045672,0.0159358551239973,NS,PcB target,NA
61,DNAH11,200.227070692292,-0.368063020990607,0.173047096168479,0.000404508851745407,0.017381020517049,NS,PcB target,NA
62,TTBK1,47.1202800682673,0.530435303182078,0.582346513821587,0.000437730779202071,0.0183039603763054,NS,PcB target,NA
63,SOCS2,96.8214895234503,0.368436887221498,0.674249861035512,0.00045000889106775,0.0186358835195104,NS,PcB target,NA
64,ABT1,453.020090214097,-0.306923650213842,0.117450227157979,0.000539689343453347,0.0206261220285885,NS,PcB target,NA
65,ACTC1,46.7250491077079,0.309321490941188,0.620799268038108,0.000551001833796731,0.0210044724693743,NS,PcB target,NA
66,CYP26B1,32.7368248267764,0.425215347138452,0.665021826302993,0.000566788797593226,0.021496043504639,NS,PcB target,NA
67,ARMH4,157.044606497748,0.371415000522231,0.206865927377932,0.000584041688316248,0.0219266358085799,NS,PcB target,NA
68,NTRK2,145.717224770238,0.394610556640727,0.270075519378609,0.000589773477100447,0.0220860510933309,NS,PcB target,NA
69,CCDC65,58.3995674732526,0.436123660807625,0.394659715425375,0.000605386718907744,0.0223798605686502,NS,PcB target,NA
70,TMEM108,308.103963440634,0.359072589815672,0.185938085939036,0.000628006443367033,0.0226615820231497,NS,PcB target,NA
71,RIPK1,355.222365682399,0.315011312448272,0.128564502087771,0.000666958337166898,0.0237216976044504,NS,PcB target,NA
72,IQSEC1,833.079649676276,0.322979097111498,0.138604403991854,0.000721608718785501,0.0248913151326776,NS,PcB target,NA
73,KIF18B,440.881203277472,-0.345542549289856,0.170629879579732,0.000731071676127892,0.0250239775606938,NS,PcB target,NA
74,MICALL2,97.1573722961073,0.379727536761169,0.265628727706576,0.000743306285585725,0.0251320257900278,NS,PcB target,NA
75,CDCA4,337.603041569516,-0.334332805442354,0.153820209652151,0.000746482284878497,0.0251320257900278,NS,PcB target,NA
76,CD276,1944.72839769805,0.286911786951014,0.110390244348627,0.000811520098343288,0.0266028563262338,NS,PcB target,NA
77,WLS,2402.79526408905,0.27163641694192,0.10235749171119,0.0009275370479719,0.0292154518902505,NS,PcB target,NA
78,KIF5A,502.985654751251,0.314139468940932,0.137987255439894,0.000953288652286763,0.029405662316709,NS,PcB target,NA
79,FOS,2637.59833066921,-0.384040125826553,0.346184121456635,0.000953878609580084,0.029405662316709,NS,PcB target,NA
80,NRN1,384.808163178503,-0.35180316914452,0.21807262436105,0.000977311827405329,0.0298288517243118,NS,PcB target,NA
81,NRIP3,26.6153753563752,0.382219881937378,0.522162395872774,0.00109705545775765,0.0325780917173649,NS,PcB target,NA
82,SLC47A1,40.4630293089364,0.214074597327921,0.499758200013392,0.00110275271147642,0.0325936870010335,NS,PcB target,NA
83,UNC5B,180.705636016865,0.354993215109775,0.276942954231354,0.00117124933633518,0.0333581683588028,NS,PcB target,NA
84,SMAD6,28.2040176858272,-0.330120414155254,0.53492174187756,0.00132221209389493,0.036197119870952,NS,PcB target,NA
85,MAP3K9,223.094147331487,0.321824032723389,0.170977934891693,0.00139753176231987,0.0375037991162626,NS,PcB target,NA
86,LIMK1,784.993456604427,0.284760417753246,0.120300676789957,0.00143180173789795,0.0380117793523729,NS,PcB target,NA
87,FH,1107.63998672291,-0.25493441680288,0.0983596203209052,0.00144182579514606,0.0381416798868977,NS,PcB target,NA
88,POLE3,858.009601693858,-0.270417439323866,0.110302903037044,0.0015518653858995,0.0401244916385528,NS,PcB target,NA
89,CCNC,643.521198412316,-0.291164311422545,0.129565597148057,0.00159851672329983,0.0408335878441557,NS,PcB target,NA
90,MYLIP,117.597230969643,0.326461475675821,0.250696076506736,0.00175919444600137,0.0431967933219654,NS,PcB target,NA
91,STAG3,137.984180443137,0.317404883265551,0.195200535655868,0.00183782508313038,0.0442835421570492,NS,PcB target,NA
92,NEO1,1130.20688040104,0.26547409124346,0.111349598413078,0.00197331500830679,0.0465256574216383,NS,PcB target,NA
93,KCNN3,181.367429498809,0.317205213551987,0.230957285375014,0.00201116720486682,0.047012614520055,NS,PcB target,NA
94,TACC1,470.10860393755,0.271597471002068,0.117421207011596,0.00205259419324354,0.0476067361481306,NS,PcB target,NA
95,KLHL8,258.636436738158,-0.292583296592245,0.141310005184067,0.00207543890450087,0.04785320010014,NS,PcB target,NA
96,TMEM106C,775.126650597325,-0.277563748883187,0.123325904800449,0.00207392328012418,0.04785320010014,NS,PcB target,NA
97,FNDC4,24.656138358915,0.298202749529001,0.457207351184796,0.00210009805507018,0.0481823422603832,NS,PcB target,NA
98,KIF1A,8625.43062136827,0.268155445518346,0.115129969898943,0.00211560098852651,0.0483886767637288,NS,PcB target,NA
99,UBE2E1,943.300314307078,-0.23551888417121,0.0927334528070749,0.00224299024618997,0.0501451669024154,NS,PcB target,NA
100,CCDC136,159.673675559054,0.309418793974848,0.209003592100297,0.0022635871871906,0.0502128205565441,NS,PcB target,NA
101,TMCC2,158.906152937255,0.303543389207912,0.185283445978687,0.00242649832630609,0.0520194315767334,NS,PcB target,NA
102,KLF9,31.2095733755708,0.278300699569698,0.448297495456973,0.00241890152886769,0.0520194315767334,NS,PcB target,NA
103,PRAG1,379.192475117627,0.296587120857467,0.169929794947855,0.00266588204069713,0.0556652644649498,NS,PcB target,NA
104,ARHGAP29,510.923699849386,0.296919984885005,0.182249706354513,0.00280175695946087,0.0571381628481546,NS,PcB target,NA
105,BSDC1,695.134427423804,0.261126123066903,0.116239395809233,0.00285090711831189,0.0575638241159913,NS,PcB target,NA
106,HRK,459.213406618656,0.289146444739605,0.155794876197585,0.0028806687950343,0.0575638241159913,NS,PcB target,NA
107,ZBTB8A,169.352805826442,-0.290847161002969,0.161038691881884,0.00289587509382684,0.0577117627612917,NS,PcB target,NA
108,GSDME,129.225432580457,0.294730607677614,0.214158495498221,0.00303618409142288,0.0594716059119683,NS,PcB target,NA
109,PLXDC1,122.166481537468,-0.279394823504289,0.364744112144407,0.00312218240210967,0.0599676442856648,NS,PcB target,NA
110,KCNK15,121.31418523094,0.290434076204348,0.241908965707765,0.00321359537044414,0.0610172699519707,NS,PcB target,NA
111,RUNX1,245.637679130731,0.291259254312278,0.206744828903177,0.00325577005791208,0.0614258038718006,NS,PcB target,NA
112,PXDC1,587.371452284194,0.261160199518986,0.122199964795333,0.00350166891832333,0.0644298413474169,NS,PcB target,NA
113,CACNA1H,725.119142458668,0.282936874421497,0.171777665610162,0.00377870667254296,0.0679299058049531,NS,PcB target,NA
