,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
1,A1BG,69.9371817339152,-0.0248877864659181,0.292835506384204,-0.0849889645324121,0.932270163993282,0.992032797225577,Non-PcB,2.97600387682383
2,A2M,2587.74952662486,-0.099949435508155,0.331907897464118,-0.301136056935675,0.763310746914437,0.978825100723613,Non-PcB,5.5371677885578
3,A2ML1-AS1,112.690024666431,0.112410702699275,0.329902018593408,0.340739663184108,0.733299576662133,0.975379363911589,Non-PcB,2.90589601995799
4,AAAS,700.039279100862,-0.0281614136661399,0.124858051197062,-0.225547438840714,0.82155342507652,0.985190127505192,Non-PcB,6.01898887739915
5,AACS,343.969032104256,0.0723167237059741,0.159074489046123,0.454609184286023,0.649390426183012,0.959535554789007,PcB target,5.08980030396859
6,AADAT,253.155607114976,0.139776784688737,0.179648964240835,0.778055054641751,0.436536557665928,0.916146587786623,Non-PcB,5.03376926310411
7,AAGAB,521.255212311421,-0.0711696246690764,0.149090518384883,-0.477358489594549,0.633106867859253,0.954701264832625,PcB target,5.52424175111942
8,AAK1,377.989587636457,-0.110431473076843,0.151359356298015,-0.729597930235721,0.465635987747779,0.925764599595193,Non-PcB,5.28162007375384
9,AAMDC,401.794267214454,0.0289208701953491,0.12400465046466,0.233224077379189,0.815587410262644,0.984486819945484,Non-PcB,5.66717644853983
10,AAMP,957.606125803784,0.0153017808369405,0.0906750631110099,0.168754013638867,0.865990131241129,0.98856675855294,Non-PcB,6.71109493052316
11,AAR2,484.430434673382,-0.149331661572782,0.136425775271543,-1.09460005835079,0.273691890027191,0.864095448722349,Non-PcB,5.58370769593195
12,AARS1,2944.37884072252,-0.109334229270904,0.105171903567775,-1.03957640360143,0.298536744360894,0.874387281861516,Non-PcB,8.18200543087407
13,AARS2,421.559749159999,-0.104688196306126,0.145140604550054,-0.721288137324952,0.470732254053893,0.92860124150743,PcB target,5.4324311299241
14,AASDH,99.3939047281389,-0.0206877431847488,0.288436967326464,-0.0717236191203385,0.942821859227368,0.992537301384531,Non-PcB,3.59495783715875
15,AASDHPPT,707.308042767516,0.0652426672548846,0.135883180923117,0.48013791561002,0.631129329307575,0.954701264832625,Non-PcB,5.90601657007416
16,AASS,433.306453755428,0.184556750388413,0.171300831896743,1.07738385356856,0.28130881451057,0.86852774961021,Non-PcB,5.4567054743836
17,AATF_1,72.9183454937874,-0.279429758061453,1.20778590222913,-0.231357029044411,0.81703744543455,0.984816495348732,Non-PcB,3.55207857193629
18,ABALON,449.883200690767,-0.0618240070995053,0.121700394836023,-0.508001696977284,0.611452153127929,0.952307578850862,Non-PcB,5.59509939336921
19,ABAT,1266.17466228023,-0.523499583704285,0.128858851092963,-4.06258149334745,4.85329960381589e-05,0.00586642589611245,Non-PcB,7.2714891366793
20,ABCA2,625.282225325304,-0.357365307367672,0.209519003731038,-1.70564627076228,0.0880739588820685,0.650752725115323,Non-PcB,6.14312383644312
21,ABCA3,2342.08229696431,-0.089609156761512,0.150119645731673,-0.596918253602073,0.550561959667511,0.943695692126374,Non-PcB,8.20683862554578
22,ABCA5,90.8987030051448,-0.492774201124859,0.310745683946894,-1.58577971177574,0.112789289519193,0.706921886124949,PcB target,3.55480573948757
23,ABCA7,55.3698427437754,0.452132291675025,0.380030617065053,1.18972596252062,0.234154117573119,0.840849827112513,Non-PcB,2.92051847585463
24,ABCB1,64.8269237269323,-0.287370812008155,0.352662063129003,-0.814861710552164,0.415151472482435,0.91151756580272,PcB target,3.66100456389754
25,ABCB10,489.787786360601,0.425318650620318,0.138570663081245,3.06932680527731,0.0021454176140104,0.0949649465694534,Non-PcB,5.31242830097365
26,ABCB4,81.7792350024347,-0.107613466638009,0.281491575786627,-0.382297290202322,0.702240864429403,0.969669365854792,Non-PcB,3.71373361815654
27,ABCB6,596.055516739684,-0.0491389995750191,0.158871553099437,-0.309300177510464,0.757093195952122,0.978557926247931,Non-PcB,6.25978602161485
28,ABCB7,332.233628338401,0.185724590425364,0.154551382105193,1.20170125880177,0.229479293267414,0.836636102902548,Non-PcB,5.19212051471786
29,ABCB8,189.983705327149,-0.025290406454829,0.191189184420453,-0.132279482918928,0.894763235018613,0.98856675855294,Non-PcB,4.45775190894416
30,ABCB9,149.880034471866,-0.251461937681648,0.224489497852062,-1.12015011877019,0.26264979610669,0.856127961494587,Non-PcB,3.9017107690611
31,ABCC1,91.6788564147781,0.181107115856871,0.398041598930222,0.454995448575263,0.64911251324522,0.959535554789007,Non-PcB,3.37144725870917
32,ABCC1_1,178.518800116612,0.312525523203195,0.243814280171151,1.28181795989886,0.199906512430635,0.815418281613861,Non-PcB,4.39457366136253
33,ABCC10,342.764197034862,-0.145554728560142,0.205646562855076,-0.707790718888493,0.4790752307877,0.929269094461948,Non-PcB,5.23372687306534
34,ABCC11,86.77339023604,-0.0452001140364645,0.297311834841818,-0.152029313130144,0.879163815838353,0.98856675855294,Non-PcB,3.11816322311642
35,ABCC4,292.866616086874,-0.248499943359285,0.170765781455439,-1.45520924181248,0.14561134313441,0.745916949691391,Non-PcB,4.80413984725384
36,ABCC5,372.259137785347,-0.063785753357153,0.16273666277799,-0.391956872337804,0.695090080123895,0.968792715892828,Non-PcB,5.4256470945959
37,ABCD1,158.464079255291,-0.0700445093627021,0.263432236645602,-0.265891943425792,0.790322430041136,0.980810114793725,Non-PcB,4.49762327573133
38,ABCD3,1119.38665901264,-0.0519127500010811,0.11972425528181,-0.433602613596448,0.66457703652881,0.963604358462799,Non-PcB,6.69779386428385
39,ABCD4,186.56567264027,0.0345807427295164,0.211185185233685,0.163746063395741,0.869931053579208,0.98856675855294,Non-PcB,4.44665990780572
40,ABCE1,1366.54412621372,0.146530265880879,0.132580176383273,1.10522002518143,0.269064261795881,0.860775111366988,Non-PcB,7.22678325666545
41,ABCF3,460.740937470336,0.143946732801409,0.157131519487078,0.916090758056006,0.359619294736478,0.901552851428469,PcB target,5.46696468491555
42,ABHD10,450.104795738974,-0.00834695367756516,0.162950027421082,-0.0512240090392599,0.959147020508608,0.995879898131159,Non-PcB,5.73927592784701
43,ABHD11,123.768618928722,-0.0675561730584887,0.235416258361899,-0.2869647726481,0.77413929365637,0.980186501405675,PcB target,3.5678226962933
44,ABHD12,1716.490200669,-0.0282732174571265,0.0910001804522496,-0.310694081227259,0.756033197228184,0.978557926247931,Non-PcB,7.40402803745191
