,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,GSN,996.987558813967,2.92520639600378,0.131293321510859,1.73967654947587e-110,8.49310091454122e-107,Upregulated,PcB target,GSN
2,EYA4,799.790347207316,4.45308115383359,0.208276903236154,6.15511860439641e-102,1.71710223009504e-98,Upregulated,PcB target,EYA4
3,SFRP1,671.658757173415,7.16451390893532,0.373538663098914,3.18359984664019e-83,5.65175798228997e-80,Upregulated,PcB target,SFRP1
4,ITPKB,1892.84488715906,2.15225107651074,0.119434812167047,1.97566521295647e-74,2.75577073418671e-71,Upregulated,PcB target,ITPKB
5,MAGEA6,347.412354860506,-5.76457873108745,0.331679129414257,1.68888561626529e-68,1.94003284202521e-65,Downregulated,PcB target,MAGEA6
6,DMRTA2,523.923170832472,7.43883012207229,0.450163465376225,1.15704647951736e-62,1.02703652963705e-59,Upregulated,PcB target,DMRTA2
7,ANK1,387.022508081908,4.28417412610368,0.264492183966998,1.71823617235043e-59,1.19834699905926e-56,Upregulated,PcB target,ANK1
8,PCDH1,289.425689217522,4.69397165867312,0.295144009629962,1.58238246949266e-57,9.96798866588797e-55,Upregulated,PcB target,PCDH1
9,SLIT2,479.803631262113,-3.80308576298412,0.251104286434434,3.2336807310989e-52,1.70668425180809e-49,Downregulated,PcB target,SLIT2
10,NT5E,285.760101132116,6.21870272231727,0.412939364805252,3.21723903940567e-52,1.70668425180809e-49,Upregulated,PcB target,NT5E
11,PDLIM3,306.644767021359,6.44580119649928,0.431143350378622,1.43711478838508e-51,7.38525725989048e-49,Upregulated,PcB target,PDLIM3
12,ABLIM1,1572.91711703577,-2.06316642325397,0.139862086135947,2.57289549556022e-51,1.28829495480256e-48,Downregulated,PcB target,ABLIM1
13,CDH8,376.692191224155,-2.97419055124447,0.20489545946401,2.84706793590862e-48,1.20864223157443e-45,Downregulated,PcB target,CDH8
14,RIMS4,1156.42645197058,2.6473895825655,0.184072778262561,9.18206405100661e-48,3.73556972475119e-45,Upregulated,PcB target,RIMS4
15,CDH11,225.326643648136,-3.65671716502301,0.254840175964955,4.42683547316363e-47,1.72894486239879e-44,Downregulated,PcB target,CDH11
16,RAB29,194.42488404359,3.69670772685948,0.262808956134719,2.49080352911373e-45,8.84371114846055e-43,Upregulated,PcB target,RAB29
17,CCND2,2303.18435034278,1.25983777588269,0.0934650968751184,3.78705730186257e-43,1.17386753953607e-40,Upregulated,PcB target,CCND2
18,RUNX1,245.637679130731,3.32364146030309,0.243510404375474,8.11903949628869e-43,2.36639706393322e-40,Upregulated,PcB target,RUNX1
19,ARHGAP29,510.923699849386,2.95407748784689,0.217327457231538,1.23507682941033e-42,3.44551147496069e-40,Upregulated,PcB target,ARHGAP29
20,S1PR3,195.331212884121,5.19202802196019,0.382634618854032,1.22236716955108e-42,3.44551147496069e-40,Upregulated,PcB target,S1PR3
21,VCAN,872.190900896411,-2.45827877407583,0.183401277469205,3.68108638126333e-42,9.98392428518198e-40,Downregulated,PcB target,VCAN
22,CHST2,258.381846032204,3.21391282787121,0.239914182751811,2.3693486218377e-41,6.00891427107099e-39,Upregulated,PcB target,CHST2
23,CAVIN1,930.208149203013,4.41986479722328,0.33074089751503,3.0130312296589e-41,7.44790808263025e-39,Upregulated,PcB target,CAVIN1
24,IGSF9B,304.547564036742,3.12927374726804,0.234205876846756,3.53392152363789e-41,8.51980487822232e-39,Upregulated,PcB target,IGSF9B
25,LINC01694,235.092491066917,-4.4403971242178,0.337728448669565,5.28330131859024e-40,1.24303985722205e-37,Downregulated,PcB target,LINC01694
26,STOM,467.772332509094,2.47338232101296,0.191969203691742,3.69468281899067e-39,8.29307656198274e-37,Upregulated,PcB target,STOM
27,NAB1,362.670122078312,-1.96324696177004,0.163258192208761,1.34422912601252e-35,2.62501063727725e-33,Downregulated,PcB target,NAB1
28,SEZ6,268.453434835007,6.02258923225339,0.500455637914355,2.8051507617173e-34,5.0721281550755e-32,Upregulated,PcB target,SEZ6
29,OTULINL,322.325809307162,-7.40509412016667,0.629083243031297,2.49579118194462e-33,4.16562480350552e-31,Downregulated,PcB target,OTULINL
30,LIMS2,165.073826839643,-4.76521285380525,0.409572058541378,6.94263162018415e-32,1.01936624269892e-29,Downregulated,PcB target,LIMS2
31,EFHD1,280.360428941105,2.44881583162689,0.217639190901779,1.24441274867172e-30,1.64195217270685e-28,Upregulated,PcB target,EFHD1
32,MAML3,141.85463475103,3.78313002758706,0.332915305602729,2.45919097883263e-30,3.18033651885056e-28,Upregulated,PcB target,MAML3
33,ADIPOR2,954.196467440826,1.13175091774926,0.102524568056523,8.38252198218227e-30,1.03603727384845e-27,Upregulated,PcB target,ADIPOR2
34,HSPA12A,351.116945842277,-2.04103534486101,0.187336949456579,8.70142101881638e-30,1.06868773368205e-27,Downregulated,PcB target,HSPA12A
35,TNFRSF19,322.494908848589,1.92581584791902,0.178587914214684,1.83045043720201e-29,2.22018857998018e-27,Upregulated,PcB target,TNFRSF19
36,TFAP2A,178.533274896873,6.53939770594682,0.592259767670534,2.0158081338597e-29,2.42991982950693e-27,Upregulated,PcB target,TFAP2A
37,APOL4,221.939530706198,2.77749741945292,0.252427940143416,6.31961447057064e-29,7.3023332178286e-27,Upregulated,PcB target,APOL4
38,B4GALNT3,129.357889866741,5.58170635410022,0.508703080618713,8.09226652146638e-29,9.18754538553462e-27,Upregulated,PcB target,B4GALNT3
39,RTN1,416.439090520945,2.18282722006441,0.204038148766184,1.48685192913516e-28,1.64040929221194e-26,Upregulated,PcB target,RTN1
40,UACA,213.544216303648,-3.03211705304045,0.279005473160054,4.63091304719404e-28,4.96881703217611e-26,Downregulated,PcB target,UACA
41,ADAMTS18,135.983619303496,5.59510411941314,0.51829519479048,5.60145129115431e-28,5.94484460943812e-26,Upregulated,PcB target,ADAMTS18
