,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1,DMRTA2,523.923170832472,-5.41878015209186,0.235872566968439,1.5652813534989e-117,1.52834071355633e-113,Downregulated,PcB target,DMRTA2
2,GSN,996.987558813967,-2.91762225997833,0.130100311952883,6.66824032418861e-112,2.6043479410151e-108,Downregulated,PcB target,GSN
3,ABLIM1,1572.91711703577,2.44648318037469,0.139359694218632,5.59635711645839e-70,8.40658936693842e-67,Upregulated,PcB target,ABLIM1
4,SFRP1,671.658757173415,-7.36598138242348,0.427821494375205,6.26406111574477e-68,7.64528659176649e-65,Downregulated,PcB target,SFRP1
5,EYA4,799.790347207316,-3.19775712766704,0.188240644438176,3.75096972657874e-65,3.85520720108578e-62,Downregulated,PcB target,EYA4
6,PDLIM3,306.644767021359,-4.27612653519187,0.252047401649609,4.97587659690115e-65,4.85844590921428e-62,Downregulated,PcB target,PDLIM3
7,MAGEA6,347.412354860506,5.92172428378386,0.375261648495597,5.29701975801648e-57,3.69429292266235e-54,Upregulated,PcB target,MAGEA6
8,ITPKB,1892.84488715906,-1.83277934857698,0.119736627425308,4.27171859704082e-55,2.60681627384416e-52,Downregulated,PcB target,ITPKB
9,CDH8,376.692191224155,3.03250493297687,0.199102498940952,7.1307167373954e-53,3.86801767910715e-50,Upregulated,PcB target,CDH8
10,NT5E,285.760101132116,-5.23521856126414,0.351298618889386,6.38304150229492e-51,3.04019596236135e-48,Downregulated,PcB target,NT5E
11,SLIT2,479.803631262113,3.58626833035251,0.244156061455913,3.02175007734546e-49,1.31130523356449e-46,Upregulated,PcB target,SLIT2
12,WLS,2402.79526408905,1.65345692461721,0.118443593617073,1.02544110945538e-46,4.00496279708893e-44,Upregulated,PcB target,WLS
13,ANK1,387.022508081908,-3.53973776822147,0.252283828226204,3.96944433387597e-45,1.38420194557018e-42,Downregulated,PcB target,ANK1
14,RAB29,194.42488404359,-3.39142483031842,0.243095326846772,1.19493212431412e-44,4.02321284889762e-42,Downregulated,PcB target,RAB29
15,RIMS4,1156.42645197058,-2.55334788529283,0.184310905054131,1.60935427776152e-44,5.23791172268783e-42,Downregulated,PcB target,RIMS4
16,STOM,467.772332509094,-2.63543341353707,0.190963297022877,4.15868932761213e-44,1.28906166967634e-41,Downregulated,PcB target,STOM
17,LINC01694,235.092491066917,4.30299256381451,0.313245585298233,2.01381559032642e-43,5.92233391266922e-41,Upregulated,PcB target,LINC01694
18,VCAN,872.190900896411,2.46416863026864,0.183494981958934,4.0632472134416e-42,1.13352987977268e-39,Upregulated,PcB target,VCAN
19,HSPA12A,351.116945842277,2.57931543843914,0.192003708218777,5.41061294013962e-42,1.48814717598657e-39,Upregulated,PcB target,HSPA12A
20,CDH11,225.326643648136,3.16502952587481,0.234956630595257,8.10914912237344e-42,2.16925293235217e-39,Upregulated,PcB target,CDH11
21,PCDH1,289.425689217522,-3.11853244895278,0.231846187015938,1.02687853804501e-41,2.70984920147877e-39,Downregulated,PcB target,PCDH1
22,RUNX1,245.637679130731,-3.2866523685558,0.249300744827174,4.03293174688296e-40,9.96899888014309e-38,Downregulated,PcB target,RUNX1
23,ARHGAP29,510.923699849386,-2.8079679640387,0.213749887789616,4.69478427722225e-40,1.14599684206995e-37,Downregulated,PcB target,ARHGAP29
24,OTULINL,322.325809307162,5.82159352705668,0.453255953062035,1.22530436193869e-38,2.81502865646338e-36,Upregulated,PcB target,OTULINL
25,LMO2,167.88097772281,-6.42634222372236,0.502341753502924,1.43411716512648e-38,3.25509018972696e-36,Downregulated,PcB target,LMO2
26,ADARB2,321.128403819339,7.14931606141534,0.561458491781598,1.48048651123859e-38,3.28533415812128e-36,Upregulated,PcB target,ADARB2
27,TNFRSF19,322.494908848589,-2.23087638785048,0.176361226417114,4.36386073616219e-38,9.36455741272255e-36,Downregulated,PcB target,TNFRSF19
28,S1PR3,195.331212884121,-4.72442520891099,0.371364078223733,1.20030824067749e-37,2.547784709125e-35,Downregulated,PcB target,S1PR3
29,TFAP2A,178.533274896873,-4.8299343316826,0.382141857148081,3.2537874388114e-37,6.75957033033076e-35,Downregulated,PcB target,TFAP2A
30,RPS6KA2,1046.16865006708,1.68547986353377,0.137219247353233,4.43336645553821e-37,9.11313475197371e-35,Upregulated,PcB target,RPS6KA2
31,LIMS2,165.073826839643,4.53438463653562,0.359861427880197,6.20512003316179e-37,1.24921220626375e-34,Upregulated,PcB target,LIMS2
32,ADIPOR2,954.196467440826,-1.24727797603277,0.104037878327141,4.40987174901802e-35,7.90054821236917e-33,Downregulated,PcB target,ADIPOR2
33,CAVIN1,930.208149203013,-3.96050854176096,0.32505377583888,1.38378483014125e-34,2.39137612061932e-32,Downregulated,PcB target,CAVIN1
34,RGS12,1304.72421358952,1.11253530370559,0.0933526025334167,2.13409383527556e-34,3.6556652995843e-32,Upregulated,PcB target,RGS12
35,TRIO,2950.30604186806,1.38891678973637,0.119898615676887,2.79537141478408e-33,4.66564213571825e-31,Upregulated,PcB target,TRIO
36,B4GALNT3,129.357889866741,-5.28841838643679,0.447303818974373,5.66446361551239e-33,9.37420724438356e-31,Downregulated,PcB target,B4GALNT3
37,ADAMTS18,135.983619303496,-4.46428170901216,0.383895152074577,8.90366032921177e-32,1.37992602308609e-29,Downregulated,PcB target,ADAMTS18
38,COL2A1,746.998205582823,-8.12892950404533,0.724699644949294,3.31777528610827e-31,4.9638587127771e-29,Downregulated,PcB target,COL2A1
39,SEZ6,268.453434835007,-5.3504794733518,0.481831024563213,2.16564859792234e-29,2.896629165769e-27,Downregulated,PcB target,SEZ6
40,DYRK3,344.726450627635,-1.69865465012475,0.158419222151727,3.28524360096863e-29,4.30565349259836e-27,Downregulated,PcB target,DYRK3
41,CCND2,2303.18435034278,-0.983894333123972,0.092456262786456,8.14711947734967e-28,9.47005649724311e-26,Downregulated,PcB target,CCND2
42,CHST2,258.381846032204,-2.36510935897638,0.227378038338647,1.45309701415363e-26,1.56773914322609e-24,Downregulated,PcB target,CHST2
43,MAML3,141.85463475103,-3.14316940395393,0.300091139351556,3.59383948261429e-26,3.73300518172829e-24,Downregulated,PcB target,MAML3
44,EBF3,491.135937789852,1.48156183402609,0.149452076592243,1.58819841842287e-25,1.59047890845958e-23,Upregulated,PcB target,EBF3
45,DLX1,214.762149217026,4.33991689044561,0.421826028507421,2.50740803633155e-25,2.47296283502437e-23,Upregulated,PcB target,DLX1
46,DLX6-AS1,204.253568650346,6.99649096704918,0.693420127181844,2.59292564544098e-25,2.53173260020858e-23,Upregulated,PcB target,DLX6-AS1
47,FZD8,93.2919523948358,-5.16746870076833,0.506801188513298,4.17015716682767e-25,3.99190338989268e-23,Downregulated,PcB target,FZD8
48,PERP,119.26005849147,3.92944152930753,0.397757962290166,1.835975713223e-23,1.60057739856334e-21,Upregulated,PcB target,PERP
49,DLX2,79.621636350024,5.59750545058149,0.574438221124795,2.91632491563364e-23,2.49780670844271e-21,Upregulated,PcB target,DLX2
50,APOL4,221.939530706198,-2.41140243982075,0.250442986206761,4.01847153642412e-23,3.39708710663594e-21,Downregulated,PcB target,APOL4
51,EFHD1,280.360428941105,-1.91526420996477,0.207439020813851,2.08841262652122e-22,1.65111424172901e-20,Downregulated,PcB target,EFHD1
52,NAB1,362.670122078312,1.5250948135448,0.166652514917614,2.30704923045746e-22,1.81661521662795e-20,Upregulated,PcB target,NAB1
53,RCAN2,504.66523783184,2.0962743546941,0.227320164837284,5.05136824420194e-22,3.79396611818368e-20,Upregulated,PcB target,RCAN2
54,TACC1,470.10860393755,1.35414834911536,0.149117781555467,7.15117189225705e-22,5.35050132996152e-20,Upregulated,PcB target,TACC1
55,JAZF1,111.302726122733,2.75052640828593,0.293177745301158,1.1033214806097e-21,8.1612355580857e-20,Upregulated,PcB target,JAZF1
56,EYA2,123.035446931709,3.59606493999067,0.381304963325612,1.47196610574883e-21,1.0725579892934e-19,Upregulated,PcB target,EYA2
57,PDE8B,233.132476697872,2.1915117844927,0.24211029851979,3.64675102897456e-21,2.57089364959621e-19,Upregulated,PcB target,PDE8B
58,HEY2,169.870931782184,-2.1814171995763,0.242456726839044,5.71570973026869e-21,3.98629927188168e-19,Downregulated,PcB target,HEY2
59,ERRFI1,775.086956183499,-1.49959077553046,0.171303536383507,8.90757996487914e-21,6.01893500187404e-19,Downregulated,PcB target,ERRFI1
60,NEDD4L,306.281770536107,1.59682803931107,0.183010576612365,1.04300703403749e-20,6.97528813722062e-19,Upregulated,PcB target,NEDD4L
61,SLC1A2,345.139884338639,-7.56159704889607,0.852511977168204,1.44197801882885e-20,9.51315768638171e-19,Downregulated,PcB target,SLC1A2
62,UCHL1,2791.48952967239,0.951263707326938,0.106654331389973,2.31040266187609e-20,1.47926371085627e-18,Upregulated,PcB target,UCHL1
63,ZIC4,88.3415472223246,-4.61827747708521,0.507735714560881,2.55719124906157e-20,1.62660686357246e-18,Downregulated,PcB target,ZIC4
64,PDIA6,4504.63128346121,-0.859796734235527,0.0965992438172781,4.15559808595166e-20,2.56805441210329e-18,Downregulated,PcB target,PDIA6
65,GLIPR2,494.881404040051,1.1832165767769,0.136763314100987,7.62731372826865e-20,4.54104214895214e-18,Upregulated,PcB target,GLIPR2
66,RAB6A,1920.40650744812,0.70356398328984,0.0795362581482681,1.32320507010217e-19,7.71329809222542e-18,Upregulated,PcB target,RAB6A
