,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,DMRTA2,523.923170832472,-5.45211789038026,0.236562038646406,-23.0473068357754,1.5652813534989e-117,1.52834071355633e-113,Downregulated,PcB target,DMRTA2
2,GSN,996.987558813967,-2.92394181631814,0.130074600572934,-22.4789605613946,6.66824032418861e-112,2.6043479410151e-108,Downregulated,PcB target,GSN
3,ABLIM1,1572.91711703577,2.45522643000092,0.138840946865003,17.6837344129335,5.59635711645839e-70,8.40658936693842e-67,Upregulated,PcB target,ABLIM1
4,SFRP1,671.658757173415,-7.51234163137263,0.431352830878351,-17.4157698607784,6.26406111574477e-68,7.64528659176649e-65,Downregulated,PcB target,SFRP1
5,EYA4,799.790347207316,-3.21124573901405,0.18838845110331,-17.0458736732913,3.75096972657874e-65,3.85520720108578e-62,Downregulated,PcB target,EYA4
6,PDLIM3,306.644767021359,-4.30650641441994,0.252887391106633,-17.0293441502745,4.97587659690115e-65,4.85844590921428e-62,Downregulated,PcB target,PDLIM3
7,MAGEA6,347.412354860506,6.01423917140516,0.377987279345662,15.9112210913988,5.29701975801648e-57,3.69429292266235e-54,Upregulated,PcB target,MAGEA6
8,ITPKB,1892.84488715906,-1.84767158140946,0.118182957820394,-15.6339933902943,4.27171859704082e-55,2.60681627384416e-52,Downregulated,PcB target,ITPKB
9,CDH8,376.692191224155,3.04742373105443,0.19911897027088,15.3045374175486,7.1307167373954e-53,3.86801767910715e-50,Upregulated,PcB target,CDH8
10,NT5E,285.760101132116,-5.30728142807735,0.353599843172133,-15.0092867136645,6.38304150229492e-51,3.04019596236135e-48,Downregulated,PcB target,NT5E
11,SLIT2,479.803631262113,3.61069721256775,0.244772868018428,14.7512150419217,3.02175007734546e-49,1.31130523356449e-46,Upregulated,PcB target,SLIT2
12,WLS,2402.79526408905,1.67304900884859,0.116567261733084,14.3526491398548,1.02544110945538e-46,4.00496279708893e-44,Upregulated,PcB target,WLS
13,ANK1,387.022508081908,-3.56558607008608,0.252934444835368,-14.0968782342274,3.96944433387597e-45,1.38420194557018e-42,Downregulated,PcB target,ANK1
14,RAB29,194.42488404359,-3.41472828132894,0.243580757185165,-14.0188753856822,1.19493212431412e-44,4.02321284889762e-42,Downregulated,PcB target,RAB29
15,RIMS4,1156.42645197058,-2.5677081470641,0.183437503447578,-13.9977272848019,1.60935427776152e-44,5.23791172268783e-42,Downregulated,PcB target,RIMS4
