,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,DMRTA2,523.936408717557,-5.12804712633237,0.221183160763403,-23.1846181627623,6.50931474852644e-119,6.57278056732457e-115,Downregulated,DMRTA2
2,SFRP1,671.672643877303,-5.73512919867106,0.27233919102358,-21.0587729849521,1.90033149337985e-98,6.39619908480102e-95,Downregulated,SFRP1
3,GSN,997.004540414557,-2.21222661516444,0.124294466709623,-17.798271103513,7.28844008222197e-71,1.33809134054975e-67,Downregulated,GSN
4,ABLIM1,1572.92802580693,2.40653368576546,0.140292995093741,17.153626837587,5.90493363195525e-66,8.51786676409544e-63,Upregulated,ABLIM1
5,WLS,2402.81983706314,1.97965446642371,0.118136028395643,16.7574151028149,4.9989017334258e-63,5.31330634244916e-60,Upregulated,WLS
6,MAGEA6,347.413501605683,6.07017221625196,0.376474567776362,16.1237245110747,1.73810597815201e-58,1.5261326186426e-55,Upregulated,MAGEA6
7,HSPA12A,351.118855249779,2.98990614187012,0.187286104241283,15.9643778911552,2.26286662065143e-57,1.75763813092522e-54,Upregulated,HSPA12A
8,RPS6KA2,1046.17847720412,2.09299572937659,0.134503660627577,15.5608830243797,1.34234102581615e-54,9.34778517805421e-52,Upregulated,RPS6KA2
9,EYA4,799.808935688509,-2.86123446401738,0.18501037946442,-15.4652645559685,5.95281990777493e-54,3.87797413024241e-51,Downregulated,EYA4
10,LINC01694,235.093558546334,4.6854190934322,0.310494972360966,15.0901609060038,1.87983325004338e-51,9.99032433805951e-49,Upregulated,LINC01694
11,PDLIM3,306.651453292998,-3.01133539155516,0.205253092577148,-14.6713277434458,9.84005386731618e-49,4.7314259012012e-46,Downregulated,PDLIM3
12,SLIT2,479.807136231711,3.50437743517945,0.242992669766007,14.421741357688,3.77691562623979e-47,1.62286832067899e-44,Upregulated,SLIT2
13,NT5E,285.765728648728,-3.50515668318718,0.244153622780271,-14.3563574575409,9.72034406725656e-47,4.00617037629074e-44,Downregulated,NT5E
14,STOM,467.781230913486,-2.64098675718515,0.189108488974816,-13.9654585127422,2.53270216061009e-44,9.47183706176309e-42,Downregulated,STOM
