,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
61,EYA2,123.035446931709,3.55873784975316,0.381172226812361,3.80051404406057e-21,2.58593861506672e-19,Upregulated,PcB target,EYA2
62,RPRM,69.4221904750326,4.21365343314702,0.462157905277956,2.57824094220446e-20,1.62412545546351e-18,Upregulated,PcB target,RPRM
63,EBF3,491.135937789852,1.29690323522374,0.149135308880012,2.8218955007744e-20,1.77189631315506e-18,Upregulated,PcB target,EBF3
64,ZIC4,88.3415472223246,-4.22087706312325,0.464225874453169,3.23687010150973e-20,2.01304456504083e-18,Downregulated,PcB target,ZIC4
65,ERRFI1,775.086956183499,-1.45741499933594,0.170853539076192,5.60855260425112e-20,3.35962623484098e-18,Downregulated,PcB target,ERRFI1
66,PARP1,9836.32302173779,-0.756593477776653,0.0850639343521603,9.98265105484718e-20,5.8365631676364e-18,Downregulated,PcB target,PARP1
67,CTSB,1467.0650725396,1.27825294060519,0.149787275797154,1.29617507931644e-19,7.53324611574148e-18,Upregulated,PcB target,CTSB
68,GJC1,417.442117009069,-1.21508094274247,0.141753707114482,1.35357154728704e-19,7.84348521525856e-18,Downregulated,PcB target,GJC1
69,DLX1,214.762149217026,3.72702032588563,0.423366164703316,4.96128956372295e-19,2.72146243259499e-17,Upregulated,PcB target,DLX1
70,SSX2IP,470.084389536459,-1.45984624182633,0.176494863750487,5.09037298921866e-19,2.7766704953481e-17,Downregulated,PcB target,SSX2IP
71,MOXD1,645.660168342709,5.22895536580713,0.60213909522935,7.41236173369087e-19,3.98756473651557e-17,Upregulated,PcB target,MOXD1
72,EFHD1,280.360428941105,-1.6909991511102,0.207185170602715,9.10535012545894e-19,4.87148704794417e-17,Downregulated,PcB target,EFHD1
73,RAB6B,465.792562579229,1.60331311856181,0.200946973627247,4.15377211529692e-18,2.05875283927711e-16,Upregulated,PcB target,RAB6B
74,IGSF9B,304.547564036742,-1.8076003356176,0.22735186258327,6.23692017562755e-18,3.02756864746475e-16,Downregulated,PcB target,IGSF9B
75,ETS1,283.677593142519,1.86335705955088,0.236297758210871,1.23284440097443e-17,5.73213939576872e-16,Upregulated,PcB target,ETS1
76,GLIPR2,494.881404040051,1.10308179992313,0.136003121946732,1.31733191820571e-17,6.0671834195097e-16,Upregulated,PcB target,GLIPR2
77,SIX1,61.0188022471026,-5.04330541629339,0.605441294399129,1.74750083344453e-17,7.97317669988431e-16,Downregulated,PcB target,SIX1
78,PLXDC1,122.166481537468,5.39538351334394,0.65303897630007,2.45991649617409e-17,1.09478754796963e-15,Upregulated,PcB target,PLXDC1
79,BMP7,88.6681350652595,-4.77240944976929,0.574415738456781,2.45412397258972e-17,1.09478754796963e-15,Downregulated,PcB target,BMP7
