,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1923,ELOVL2-AS1,1.52335391934376,0.078148318320004,0.748862389369847,0.68951576090034,NA,NS,PcB target,NA
1924,MIR4639,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1925,STMND1,1.13953880037942,-0.0958938385401386,0.798252219156942,0.627137653264322,NA,NS,PcB target,NA
1926,LINC00581,0.429143751709707,-0.0419426353298289,1.0278306310787,0.769828616023077,NA,NS,PcB target,NA
1927,BTN1A1,0.913484761028331,-0.015815420807634,0.776673475996038,0.933928636189705,NA,NS,PcB target,NA
1928,PRSS16,0.83126114931317,0.0430541622371821,0.928137788909107,0.807487840679719,NA,NS,PcB target,NA
1929,POM121L2,0.0655751258001175,0,1.06450437901492,1,NA,NS,PcB target,NA
1930,LINC01012,1.12837727925173,-0.293034326634623,1.00264074991875,0.220968296492997,NA,NS,PcB target,NA
1931,LOC100131289,2.43138204632462,-2.6824876648172,2.33665130359039,0.00225763910219935,NA,Downregulated,PcB target,LOC100131289
1932,GPX6,0.0199775185056452,0,1.06450437901897,1,NA,NS,PcB target,NA
1933,TCP11,0.487745169052519,-0.0588536129622711,0.937678575909859,0.739440011586516,NA,NS,PcB target,NA
1934,TULP1,1.94347443829044,-0.0294001595287221,0.615375801788649,0.87691447828604,NA,NS,PcB target,NA
1935,CLPSL2,0.210430293448462,0,1.06450437900758,1,NA,NS,PcB target,NA
1936,MIR3925,0.0207787506943086,0,1.06450437901905,1,NA,NS,PcB target,NA
1937,PANDAR,1.63544192005488,0.0933098716754676,0.631577934914446,0.632575671368574,NA,NS,PcB target,NA
1938,RAB44,0.573974995958615,-0.00915078328377306,0.91023425216002,0.958944822044422,NA,NS,PcB target,NA
1939,PI16,0.929867684896697,0,0.761395646230688,1,NA,NS,PcB target,NA
1940,FGD2,0.792337742486093,0.0742756855746719,0.83929907120163,0.699655526595982,NA,NS,PcB target,NA
1941,TMEM217,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1942,MIR4462,0.0207650178490674,0,1.06450437901914,1,NA,NS,PcB target,NA
1943,LINC01276,1.17874449789943,0.154471779459897,0.795402182535804,0.456505293226638,NA,NS,PcB target,NA
1944,VEGFA,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1945,LINC02537,0.0433231428939249,0,1.06450437901858,1,NA,NS,PcB target,NA
1946,CAPN11,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1947,MYMX,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1948,HSP90AB1,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1949,SPATS1,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1950,MIR4642,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1951,LOC105375075,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1952,CLIC5,2.49497836460317,-0.000177083557980109,0.565984285370705,0.999252091376403,NA,NS,PcB target,NA
1953,PLA2G7,0.917263832901837,0.0906033342251979,0.854017313061315,0.640480445850883,NA,NS,PcB target,NA
1954,KLHL31,1.27196902583942,0.0751041085417289,0.7052490190615,0.69988643985651,NA,NS,PcB target,NA
1955,LINC01626,1.17364809110108,0.0794805072562993,0.76664775386096,0.684661633843936,NA,NS,PcB target,NA
1956,SIM1,0.421574777722058,0.0530005333321916,1.04583885891613,0.697443892327103,NA,NS,PcB target,NA
1957,PRDM1,0.736017233563419,-0.0180336701334679,0.825687605496755,0.92378278901484,NA,NS,PcB target,NA
1958,SCML4,1.25385165216721,-0.00714608643374129,0.68618296305344,0.970110131076608,NA,NS,PcB target,NA
1959,OSTM1-AS1,0.671657014285612,0,0.958545791458739,1,NA,NS,PcB target,NA
1960,RSPO3,1.66286482481052,-0.126780555094164,0.76832495839992,0.531085801740398,NA,NS,PcB target,NA
1961,ENPP3,0.405802165371714,0,0.976150384785743,1,NA,NS,PcB target,NA
1962,LINC01312,0.141583080037565,0.0369864373055523,1.06889923183401,0.751880180995397,NA,NS,PcB target,NA
1963,TCF21,0.0448456588692432,0,1.06450437901894,1,NA,NS,PcB target,NA
1964,NHEG1,0.457398571066009,0,1.03064911985602,1,NA,NS,PcB target,NA
1965,OLIG3,0.203216695330796,0,1.06450437901145,1,NA,NS,PcB target,NA
1966,STX11,1.47749289101028,0.0866002160739263,0.679597926889265,0.657794721068409,NA,NS,PcB target,NA
1967,RAET1E,0.0459150988079445,0,1.06450437901509,1,NA,NS,PcB target,NA
1968,RAET1G,0.912751456471361,-0.15502273661661,0.866843089325422,0.452579221165019,NA,NS,PcB target,NA
1969,LOC105378052,0.0246022537224804,0,1.06450437901932,1,NA,NS,PcB target,NA
1970,RAET1K,2.59556421753814,-0.359933310442498,0.865284775849216,0.157401506010075,NA,NS,PcB target,NA
1971,RAET1L,0.166445477638243,-0.020105797978295,1.06608522502914,0.862389052033972,NA,NS,PcB target,NA
1972,IYD,2.25029815516269,0.0481464094856424,0.613422636864626,0.800738075021452,NA,NS,PcB target,NA
1973,TAGAP,3.34387287766377,-0.238683090978041,0.691474252708607,0.280404306845424,NA,NS,PcB target,NA
1974,LOC101929297,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1975,PRR18,1.69223211884155,0.281980653398245,0.908400911466643,0.23469248587496,NA,NS,PcB target,NA
1976,LOC154449,0.337944910429036,0,1.03439748104133,1,NA,NS,PcB target,NA
1977,UNCX,3.18716988869342,0.239471651753066,0.660648208324526,0.277098515323435,NA,NS,PcB target,NA
1978,TFAMP1,0.0773457002958951,-0.00398199920080099,1.06449592970129,0.972600948105034,NA,NS,PcB target,NA
1979,MIR4655,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1980,SCIN,1.06783325780527,0.183932628097119,0.938639703167054,0.37983855340415,NA,NS,PcB target,NA
1981,HOXA2,0.293582874153459,0,1.06450437899711,1,NA,NS,PcB target,NA
1982,HOXA3,0.719741712305998,0,0.869350470200602,1,NA,NS,PcB target,NA
1983,HOXA10,0,0,1.1291858251519,NA,NA,NS,PcB target,NA
1984,EVX1-AS,0.023635903870001,0,1.06450437901917,1,NA,NS,PcB target,NA
1985,EVX1,0.109174702331079,0,1.06450437901048,1,NA,NS,PcB target,NA
