,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,LOC151760,883.687688731478,-5.75405722011181,0.222731735886456,-25.8340249413093,3.67888521978113e-147,4.62472660978686e-143,Downregulated,Non-PcB,NA
2,LOC105371692,926.056816580386,3.81988618384588,0.158768423232852,24.0594830260648,6.64250696567134e-128,4.17514775327272e-124,Upregulated,Non-PcB,NA
3,WWTR1,594.696609855573,4.99941494255427,0.215299017024284,23.2207978078709,2.8072767987093e-119,1.17634255455249e-115,Upregulated,Non-PcB,NA
4,GSN,998.927562272758,2.92203802201996,0.131622410871938,22.2001557535893,3.42262534159032e-109,1.0756455792283e-105,Upregulated,PcB target,GSN
5,KLHDC8A,2541.52438895207,3.2888659853624,0.151909894223289,21.6501104301223,6.06348531677996e-104,1.52448147834482e-100,Upregulated,Non-PcB,NA
6,ARHGEF6,1534.88136495305,3.6398316041007,0.170695395421328,21.3235488579905,6.86499786611649e-101,1.43833146958251e-97,Upregulated,Non-PcB,NA
7,EYA4,800.994906584477,4.46421001530662,0.20969722998235,21.2888363650887,1.44060593928833e-100,2.58712246611337e-97,Upregulated,PcB target,EYA4
8,PRSS12,591.356820159928,-3.32495273432958,0.159974035210762,-20.7843274688235,5.99989855735955e-96,9.42809059557086e-93,Downregulated,Non-PcB,NA
9,LRRN2,975.639956130488,3.85616874010235,0.189039897474577,20.398703086585,1.71709363376677e-92,2.39839823000912e-89,Upregulated,Non-PcB,NA
10,TARID,493.886787495417,4.42728796281935,0.226712084881656,19.5282398162869,6.31797977320565e-85,7.94233237289682e-82,Upregulated,Non-PcB,NA
11,SFRP1,671.963696465279,7.25728575778917,0.375123004445995,19.3464161668975,2.18518560264434e-83,2.49726983734927e-80,Upregulated,PcB target,SFRP1
12,DAB1,442.016710500266,-4.40986702074201,0.231186647416254,-19.074920935213,4.08039040924682e-81,4.27454898622015e-78,Downregulated,Non-PcB,NA
13,SEMA3C,905.944991242487,-7.35663458709975,0.397902573644208,-18.4885323050909,2.55411881872261e-76,2.46983289770477e-73,Downregulated,Non-PcB,NA
14,ITPKB,1897.00053047159,2.15249610053039,0.119922035347821,17.9491291511799,4.87487706836233e-72,4.37729140188449e-69,Upregulated,PcB target,ITPKB
15,S100A4,542.967029443274,-4.16657427162302,0.233261043006046,-17.8622808932352,2.31963445095803e-71,1.94400831219956e-68,Downregulated,Non-PcB,NA
16,COL23A1,408.440862074685,6.47664038413482,0.366508370459884,17.671193637428,6.99020533418767e-70,5.49211695350457e-67,Upregulated,Non-PcB,NA
17,MAGEA6,350.268419182366,-5.83995984438276,0.332010921576581,-17.5896618600714,2.95636407543458e-69,2.1861442818993e-66,Downregulated,PcB target,MAGEA6
18,TENM4,408.139782015451,3.8588816304033,0.221128953538352,17.4508202958326,3.39324472740736e-68,2.36980441490211e-65,Upregulated,Non-PcB,NA
19,EPB41L3,557.628730275766,-2.75498749645844,0.158484899578731,-17.3832807023349,1.10450212068608e-67,7.30773482060248e-65,Downregulated,Non-PcB,NA
20,KITLG,462.924994792144,-3.9826762717992,0.233779165618382,-17.0360616236455,4.43617763979209e-65,2.78835945549132e-62,Downregulated,Non-PcB,NA
21,ISLR2,508.794478946576,7.36666655237733,0.438472364409772,16.8007545066007,2.40959284992288e-63,1.4424281769705e-60,Upregulated,Non-PcB,NA
22,DMRTA2,524.163455548573,7.58389451816914,0.454136644696582,16.6995872425932,1.31974580197923e-62,7.54114748940042e-60,Upregulated,PcB target,DMRTA2
23,CDH6,1092.50514608623,-2.83608700589937,0.169970592944847,-16.6857510864814,1.66400034744932e-62,9.09484711642841e-60,Downregulated,Non-PcB,NA
24,SORL1,384.995737529054,6.42546652680288,0.385430030982106,16.6709026549651,2.1334823261958e-62,1.11750026344197e-59,Upregulated,Non-PcB,NA
25,KAZN,334.961892443747,3.62507516768397,0.218925660354045,16.5584754286981,1.39073509343397e-61,6.99317234382338e-59,Upregulated,Non-PcB,NA
26,ANK1,387.440615080076,4.30643936244159,0.263879633025387,16.3197110480568,7.14731060641307e-60,3.45572467820072e-57,Upregulated,PcB target,ANK1
27,C1orf226,577.607915336474,2.27169285658614,0.139293454562564,16.3086834461831,8.56182684473469e-60,3.98632315796888e-57,Upregulated,Non-PcB,NA
28,LOC101928034,265.75030942444,-4.24478481800745,0.260509513309221,-16.2941643246976,1.08577599038368e-59,4.8747464196833e-57,Downregulated,Non-PcB,NA
29,SLFN11,600.220786864598,-7.89562276176683,0.48469529659806,-16.2898687426595,1.16478944289844e-59,5.04916140919874e-57,Downregulated,Non-PcB,NA
30,NDUFS2,2751.0075302903,1.16246675557565,0.0722001734303129,16.1006089091691,2.52606373574365e-58,1.05850490740111e-55,Upregulated,Non-PcB,NA
31,STK32B,334.305804935746,6.16924583072511,0.385331165624721,16.010243606232,1.08384632203454e-57,4.39517164977296e-55,Upregulated,Non-PcB,NA
