,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,CDKN2A,379.977106262073,1.46416152216917,0.15882760729775,9.21855807740238,3.01122128216912e-20,3.54089510570266e-16,Upregulated,PcB target,CDKN2A
2,RAB29,194.42488404359,1.85326582798937,0.277341730696387,6.68224656756827,2.35306671781278e-11,1.38348557673802e-07,Upregulated,PcB target,RAB29
3,MAML3,141.85463475103,2.24426257103487,0.345474265814624,6.49617871172815,8.2385784775209e-11,3.22924814390561e-07,Upregulated,PcB target,MAML3
4,PDLIM3,306.644767021359,2.80398968973637,0.457535139478695,6.12846849955867,8.87289909946708e-10,2.08672841021267e-06,Upregulated,PcB target,PDLIM3
5,RTN1,416.439090520945,1.22566060653674,0.203374834967676,6.02660897908801,1.67435427604592e-09,3.28145532200399e-06,Upregulated,PcB target,RTN1
6,DEK,2917.1227538518,-0.866920496175206,0.147980303688251,-5.85835056806979,4.67486994514891e-09,6.87147446062576e-06,Downregulated,PcB target,DEK
7,EYA4,799.790347207316,1.27463239611945,0.220800967225844,5.77276636118948,7.79805346149123e-09,9.77824092733458e-06,Upregulated,PcB target,EYA4
8,RGS12,1304.72421358952,0.49464701144869,0.0878376151236717,5.63138025494258,1.7877307894428e-08,1.54804954439785e-05,NS,PcB target,NA
9,PCDH1,289.425689217522,1.78547597899428,0.317048703116645,5.63155111956848,1.7859602171246e-08,1.54804954439785e-05,Upregulated,PcB target,PCDH1
10,ITGA5,300.480394222498,1.47748693238702,0.26242380296247,5.63015593748681,1.80046764931788e-08,1.54804954439785e-05,Upregulated,PcB target,ITGA5
11,LBR,2938.66958982616,-0.602561005716797,0.109139261102538,-5.52102881794924,3.37020494938454e-08,2.64201599998752e-05,Downregulated,PcB target,LBR
12,DMRTA2,523.923170832472,2.46308065020539,0.488447659339467,5.04267059757485,4.59079150784127e-07,0.000158773874531487,Upregulated,PcB target,DMRTA2
13,ABHD4,892.948755833062,0.955626719817243,0.190920877992298,5.00535473053815,5.57592508583154e-07,0.000171637219801288,Upregulated,PcB target,ABHD4
14,CPNE5,227.236273109773,1.56465674069252,0.317531542743082,4.92756318687528,8.32615015004609e-07,0.000222516362759982,Upregulated,PcB target,CPNE5
15,SALL2,1211.72487132042,0.566356712325324,0.119851154475297,4.7255006829497,2.29549063085599e-06,0.000455594721423494,NS,PcB target,NA
16,CDCA7L,680.876417074644,-0.72609144681341,0.156454009953629,-4.64092577127691,3.46851714044579e-06,0.000574454831753549,Downregulated,PcB target,CDCA7L
17,CCND2,2303.18435034278,0.435217299126757,0.0940827751209093,4.62589776468055,3.72979255155868e-06,0.00060914764741359,NS,PcB target,NA
18,APOL4,221.939530706198,1.17540697107308,0.259884167190935,4.52281100375583,6.10237259344924e-06,0.000885898757115675,Upregulated,PcB target,APOL4
19,FAM131B,566.005495769696,0.758374559552919,0.167899797297147,4.51682832118466,6.27727573564138e-06,0.000900176650919597,Upregulated,PcB target,FAM131B
20,EFHD1,280.360428941105,1.00012521984696,0.223107527793781,4.48270495279468,7.37027997685698e-06,0.000942033937476753,Upregulated,PcB target,EFHD1
21,NAB1,362.670122078312,-0.635084100866662,0.145819465629895,-4.3552765614885,1.32899018291961e-05,0.00146052294962165,Downregulated,PcB target,NAB1
22,SESN2,444.293757880889,0.797425370993612,0.183425068313434,4.34741760396121,1.37749792982737e-05,0.00148605487677431,Upregulated,PcB target,SESN2
23,ANLN,565.413775694101,-0.819597584709949,0.189099830865349,-4.33420580525824,1.46287273374167e-05,0.00150894039263757,Downregulated,PcB target,ANLN
24,GPR161,529.511448576584,0.496100297557018,0.120388805260587,4.1208175169044,3.77530371420477e-05,0.00286411589518283,NS,PcB target,NA
25,MCF2L,369.071198213841,0.720045986772638,0.177757590680118,4.05071864451848,5.10605732834628e-05,0.00343097874994422,Upregulated,PcB target,MCF2L
26,NRG2,205.631312615172,0.793689633437726,0.19876793584953,3.99304661511683,6.52297386601838e-05,0.00395379637579949,Upregulated,PcB target,NRG2
27,WLS,2402.79526408905,0.449422303398068,0.11316703491412,3.97131818235872,7.14760401200169e-05,0.00409993539400624,NS,PcB target,NA
28,ARMH4,157.044606497748,0.881101856113035,0.223701745123313,3.93873483475659,8.19123966863872e-05,0.00450097136745433,Upregulated,PcB target,ARMH4
29,EFNA1,143.576744120876,1.38360227859652,0.351711133297539,3.93391663671343,8.35727788686646e-05,0.00454968660516957,Upregulated,PcB target,EFNA1
30,UBE2E1,943.300314307078,-0.401137207994634,0.103132372551086,-3.88953728176798,0.000100435539102023,0.00514636263858571,NS,PcB target,NA
31,NACC2,625.04216212063,0.525540310982696,0.13611076467989,3.86112231621561,0.000112867378810629,0.00548432854311647,NS,PcB target,NA
32,POLE3,858.009601693858,-0.479689252547048,0.124484421085338,-3.85340790730918,0.000116485088472878,0.0056368236845785,NS,PcB target,NA
33,CCNC,643.521198412316,-0.575352725508543,0.149376382859729,-3.85169806962606,0.000117301596767306,0.00564769208163754,NS,PcB target,NA
34,LIMCH1,132.804607656427,1.25617116743955,0.327176757014605,3.83942667230324,0.000123321953994906,0.00582731125217311,Upregulated,PcB target,LIMCH1
35,SH3PXD2B,4312.1012325694,0.375320356084689,0.0988099232897608,3.79840752415179,0.000145628743406835,0.00653823523929714,NS,PcB target,NA
36,GNAO1,2006.63227214518,0.564556736342773,0.149549521739852,3.77504875826247,0.000159976369261908,0.0070416480994371,NS,PcB target,NA
37,MAPRE3,229.82723858844,0.742109079376371,0.196716881861343,3.77247276570524,0.000161637614329621,0.00706578701450564,Upregulated,PcB target,MAPRE3
38,CDCA4,337.603041569516,-0.657603724939461,0.174506342370839,-3.76836575682737,0.000164319814745884,0.00709642543645406,Downregulated,PcB target,CDCA4
39,BSDC1,695.134427423804,0.500051169479646,0.133378227225721,3.74912142619344,0.000177455154726774,0.00729332564902855,NS,PcB target,NA
40,IRS2,753.976818596645,0.518879360648429,0.138472105944645,3.74717606198502,0.000178836566075785,0.00729332564902855,NS,PcB target,NA
41,NPTXR,540.288680821232,0.665619055950254,0.178028349158311,3.7388374328987,0.000184873224922184,0.00739430017639444,Upregulated,PcB target,NPTXR
42,RPS6KA2,1046.16865006708,0.469463775957485,0.126541296371519,3.70996496336787,0.000207287932311581,0.0081249959868396,NS,PcB target,NA
43,GRIK4,130.072091657805,0.95268481251576,0.257575060416734,3.6986686947657,0.000216733281210715,0.00835595624182558,Upregulated,PcB target,GRIK4
44,TMEM108,308.103963440634,0.760486341970503,0.205925737257909,3.69301259811949,0.00022161303992376,0.00846086927423212,Upregulated,PcB target,TMEM108
45,IGSF9B,304.547564036742,0.918645066363592,0.249138633545204,3.6872846787807,0.000226659742300201,0.00859771583776795,Upregulated,PcB target,IGSF9B
46,ZIC4,88.3415472223246,5.56334944415694,1.5147656547687,3.67274596347146,0.000239958001222665,0.00889923239827191,Upregulated,PcB target,ZIC4
47,SOX8,625.11612708362,0.45631700162886,0.124290191087935,3.67138386090354,0.000241240697133642,0.00889923239827191,NS,PcB target,NA
48,RYR2,231.072103152328,0.795016983305907,0.216843179898729,3.66632228727322,0.000246063779491789,0.00895895940318132,Upregulated,PcB target,RYR2
49,ATP2B4,1673.12097667366,0.535122355281679,0.146478732333413,3.65324267050346,0.000258949289450178,0.00917164064652001,NS,PcB target,NA
50,CALCOCO1,290.439825417214,0.643781635184056,0.176757862993675,3.6421668845764,0.000270352706251463,0.0094225307842447,Upregulated,PcB target,CALCOCO1
51,DLX5,86.7776791109418,-0.944448635250317,0.261910043530695,-3.60600388789455,0.000310948478852375,0.0103082058523771,Downregulated,PcB target,DLX5
52,FH,1107.63998672291,-0.391406322139059,0.10926682082406,-3.58211503901352,0.000340823637950546,0.0108906118441861,NS,PcB target,NA
53,ANK2,1182.75772140033,0.489097551051633,0.13711797745789,3.56698341179835,0.000361114330187706,0.0112331278290233,NS,PcB target,NA
54,LIMK1,784.993456604427,0.486450930818951,0.136478930080202,3.56429326148062,0.000364837875133246,0.0112331278290233,NS,PcB target,NA
55,VGLL4,1198.25392223464,0.395585454500628,0.111077695824428,3.56134011931521,0.000368966756584161,0.0113281464508437,NS,PcB target,NA
56,CCDC184,150.660529064046,0.790216213355969,0.224943039054002,3.5129613998247,0.000443141850444232,0.0129234785023107,Upregulated,PcB target,CCDC184
57,SMPD1,163.784827034181,0.764824310203299,0.219258330321268,3.4882337609825,0.000486222783766923,0.0136455697239027,Upregulated,PcB target,SMPD1
58,ANK1,387.022508081908,0.993257958497776,0.286496426611275,3.46691220636219,0.000526473815346048,0.014297472504975,Upregulated,PcB target,ANK1
59,TMEM97,866.087301536212,-0.5065386739254,0.147524830545107,-3.4335824827165,0.000595660940506778,0.0154964092907504,NS,PcB target,NA
60,HORMAD2-AS1,376.027315393893,0.486442231160415,0.141963423691514,3.42653212011464,0.000611341453418834,0.0156867858421941,NS,PcB target,NA
61,CSF1,188.271954549508,0.840932155566791,0.248360107656181,3.38593892353655,0.000709351694337906,0.017330312390127,Upregulated,PcB target,CSF1
62,CDON,161.571876096711,0.861724191539062,0.255631814695242,3.37095831583556,0.000749071911572128,0.0177230112840577,Upregulated,PcB target,CDON
63,KIF5A,502.985654751251,0.52765907339641,0.156872399945359,3.36361956328967,0.000769275062942489,0.0178854082273485,NS,PcB target,NA
64,SP8,112.877101959828,-0.853950374642492,0.254765281457986,-3.35191031429186,0.000802560133726147,0.0184683064823596,Downregulated,PcB target,SP8
65,TMCC2,158.906152937255,0.758370322037753,0.227144980327381,3.33870605876795,0.000841695778938071,0.0191511139646567,Upregulated,PcB target,TMCC2
66,ZNF618,458.903025899988,0.44966114363814,0.135363906691322,3.32186883955356,0.000894167151401185,0.0198250702826133,NS,PcB target,NA
67,CACNA1H,725.119142458668,0.719401128437662,0.216712528972731,3.31961023134101,0.000901432086146904,0.0199246990620328,Upregulated,PcB target,CACNA1H
68,PROM1,320.633055955376,-0.528015715040107,0.159949361143151,-3.30114300717678,0.000962917885547401,0.0207380062566884,NS,PcB target,NA
69,ANKS1B,394.744794598237,0.732612602216443,0.222744440749568,3.28902754991816,0.00100534182508151,0.0215333597834854,Upregulated,PcB target,ANKS1B
70,RIMS4,1156.42645197058,0.601778457497595,0.187285658235712,3.21315824802887,0.00131283933185642,0.0254327474518939,Upregulated,PcB target,RIMS4
71,SMC3,1522.81515490416,-0.443842370953655,0.13830109913706,-3.20924688034326,0.00133083167007182,0.025612519817307,NS,PcB target,NA
72,RTKN2,251.876878061568,-0.680384511962671,0.213678707407219,-3.18414745305449,0.00145181037474932,0.0272684576963535,Downregulated,PcB target,RTKN2
73,C11orf58,1852.72499077029,-0.340734086643865,0.107004673176541,-3.18429164380238,0.00145108732796471,0.0272684576963535,NS,PcB target,NA
74,CHRNA5,202.582951948086,-0.625996413934303,0.197087111738115,-3.17624226370577,0.00149196298341696,0.0276823026236262,Downregulated,PcB target,CHRNA5
75,PXDC1,587.371452284194,0.452429494641404,0.142575305553692,3.17326687734873,0.00150733898387909,0.0278254303162233,NS,PcB target,NA
76,SH3BP5,234.493731888362,0.633865965912416,0.200824838999162,3.15631258101027,0.00159777532261877,0.0287721899213999,Upregulated,PcB target,SH3BP5
77,RUNX1,245.637679130731,0.830387931790169,0.264040506706686,3.14492629236096,0.00166128679835681,0.0297337465173177,Upregulated,PcB target,RUNX1
78,FGFRL1,990.24421656618,0.396060200888566,0.126102536850712,3.14077901031798,0.00168499123154007,0.0299755096697121,NS,PcB target,NA
79,CEP55,387.26101938902,-0.769274069041133,0.245688103276385,-3.13110019892068,0.00174152730543969,0.0304741362867043,Downregulated,PcB target,CEP55
80,NTRK2,145.717224770238,0.859988834141729,0.275417463971461,3.12249202262221,0.00179326965308835,0.0310560498537053,Upregulated,PcB target,NTRK2
