,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,GSN,996.987558813967,3.33958029072961,0.130444664358663,25.6015093231203,1.46763314388466e-144,9.55331334459322e-141,Upregulated,PcB target,GSN
2,EYA4,799.790347207316,4.46248950775775,0.20857318480126,21.3953174853702,1.47720686637419e-101,3.20521063183946e-98,Upregulated,PcB target,EYA4
3,SFRP1,671.658757173415,7.29115096784494,0.375878657080759,19.3976189669061,8.0829353259775e-84,1.43494146405172e-80,Upregulated,PcB target,SFRP1
4,CCND2,2303.18435034278,1.75974917941721,0.0922608339325162,19.0736318371495,4.18224632990681e-81,5.83363616645859e-78,Upregulated,PcB target,CCND2
5,ITPKB,1892.84488715906,2.16091750570209,0.118333239510841,18.2612891748316,1.68270786242784e-74,1.72946942828899e-71,Upregulated,PcB target,ITPKB
6,PCDH1,289.425689217522,5.08164833574111,0.295283250750351,17.2094025747414,2.25748627146135e-66,1.70591894771187e-63,Upregulated,PcB target,PCDH1
7,RTN1,416.439090520945,3.27171097138952,0.196192554478381,16.6760200461636,1.95839677439223e-62,1.3658418646547e-59,Upregulated,PcB target,RTN1
8,ADARB2,321.128403819339,-4.69937652730536,0.287056839011959,-16.3708920626329,3.08656494257437e-60,1.94433678059975e-57,Downregulated,PcB target,ADARB2
9,DMRTA2,523.923170832472,7.42469864335731,0.454539351526139,16.3345563336343,5.60384316367339e-60,3.41974529063169e-57,Upregulated,PcB target,DMRTA2
10,IGSF9B,304.547564036742,3.60486301221231,0.232671793684955,15.4933391586495,3.84775913912576e-54,1.92664206330379e-51,Upregulated,PcB target,IGSF9B
11,CHST2,258.381846032204,3.68077977338954,0.238369667024038,15.4414771784632,8.61053866082601e-54,4.20366497421526e-51,Upregulated,PcB target,CHST2
12,RIMS4,1156.42645197058,2.80985009929265,0.183003097012446,15.3541122809608,3.32428805811848e-53,1.54563564759375e-50,Upregulated,PcB target,RIMS4
