,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,LOC151760,875.61883346323,5.69285018588108,0.206028687860851,27.6313470953421,4.67662508883625e-168,9.44444436690481e-164,Upregulated,NA
2,DMRTA2,523.936408717557,-5.27153479225224,0.223730795831036,-23.5619543240411,9.46785873624229e-123,9.56017035892065e-119,Downregulated,DMRTA2
3,WWTR1,594.428245999385,-4.68100031008639,0.201063691289988,-23.2811815999892,6.87732345670191e-120,4.6295849069365e-116,Downregulated,NA
4,GSN,997.004540414557,-2.65539304606991,0.127290364571436,-20.8609116252447,1.21336640260541e-96,6.12598362515407e-93,Downregulated,GSN
5,SFRP1,671.672643877303,-6.34725706230948,0.308448969581187,-20.5779810868806,4.32315389789633e-94,1.74612185936033e-90,Downregulated,SFRP1
6,DAB1,437.913451091098,4.75725932702403,0.231307079296304,20.5668557205289,5.4379337363509e-94,1.83031786342678e-90,Upregulated,NA
7,KLHDC8A,2536.58406993876,-3.06192562498523,0.149637146842111,-20.4623363222503,4.66486204084541e-93,1.3458126987839e-89,Downregulated,NA
8,PRSS12,586.454283777832,3.48510551106969,0.172007804569356,20.2613219777736,2.82281030322526e-91,7.12583175920425e-88,Upregulated,NA
9,LOC105371692,924.275766933459,-2.83696049854642,0.146027033586665,-19.4276390396079,4.50617300531658e-84,1.01113515380409e-80,Downregulated,NA
10,ARHGEF6,1532.86918573465,-3.08242698260829,0.165964988858298,-18.5727544334069,5.33923944249215e-77,1.07825940541129e-73,Downregulated,NA
11,SORL1,384.367521700975,-5.37770872048059,0.290613652243033,-18.5046665184998,1.89347154986772e-76,3.47624163177988e-73,Downregulated,NA
12,ZIC1,599.964026578577,-7.72206087919924,0.433794230769098,-17.8012069582123,6.9162117322322e-71,1.16394079943691e-67,Downregulated,NA
13,CDH6,1083.86744259346,2.98422900953667,0.171402732253671,17.4106268336499,6.85294647616511e-68,1.0645788775858e-64,Upregulated,NA
14,COL23A1,407.974023105228,-7.18298325184906,0.416433378725905,-17.2488172629814,1.14213510304228e-66,1.64752988613849e-63,Downregulated,NA
15,ISLR2,508.375491154336,-7.39936196755055,0.439143489952959,-16.8495312735779,1.05749489454839e-63,1.42374062636032e-60,Downregulated,NA
