,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,SAMD11,221.232278017368,-0.123003605450595,0.192824852655732,-0.637903277282439,0.523536644257018,1,NS,PcB target,NA
2,KLHL17,144.013850691287,-0.0102894860854073,0.258492561618191,-0.0398057337549447,0.96824800498069,1,NS,PcB target,NA
3,ISG15,334.374548158745,0.302806517124368,0.172255416299953,1.75789257388042,0.078765789628209,1,NS,PcB target,NA
4,C1orf159,252.681975104202,0.0779140415718026,0.200309009054985,0.388969232783809,0.697298906368132,1,NS,PcB target,NA
5,SDF4,2248.39564803208,-0.00615958544248945,0.115912771701168,-0.0531398339638477,0.957620493359445,1,NS,PcB target,NA
6,ATAD3B,481.821860737076,0.0858477174309536,0.148102997475271,0.579648750493978,0.562151510499303,1,NS,PcB target,NA
7,SSU72,1388.15134862241,0.0906034762975706,0.106323967215994,0.852145369195189,0.394133413612845,1,NS,PcB target,NA
8,MEGF6,137.27447635884,0.191544513276184,0.457578598726219,0.418604615271332,0.675505116039589,1,NS,PcB target,NA
9,TP73,83.6095185631147,0.135575943053618,0.286054090572716,0.473952121370394,0.6355340500089,1,NS,PcB target,NA
10,CAMTA1,548.302785401227,0.0190407570136809,0.125789123367991,0.151370456394532,0.879683493280941,1,NS,PcB target,NA
11,VAMP3,534.640062673151,-0.0195102847025197,0.129468189017222,-0.150695586696779,0.880215854783085,1,NS,PcB target,NA
12,PARK7,3450.67474689415,-0.0588774425888274,0.0921326496855787,-0.639050790243834,0.522789891319565,1,NS,PcB target,NA
13,ERRFI1,777.030103941832,-0.129982232740073,0.162236711698691,-0.801188777676156,0.423022367035228,1,NS,PcB target,NA
14,H6PD,489.26001267208,-0.0754354830335671,0.159714739682172,-0.472313846446994,0.636702788509575,1,NS,PcB target,NA
15,PIK3CD,84.874794186585,-0.216615045330271,0.291748787813992,-0.74247110657535,0.457801951439097,1,NS,PcB target,NA
16,DRAXIN,368.340148057945,0.304031430717012,0.235157665597062,1.29288335102783,0.196051406572108,1,NS,PcB target,NA
17,C1orf167,106.15638586404,0.179688586516052,0.244417033713205,0.735172110495769,0.462234681983906,1,NS,PcB target,NA
18,TMEM51,198.472441462408,-0.167073433808191,0.208695765154652,-0.800559770268374,0.423386548354615,1,NS,PcB target,NA
19,FHAD1,108.953229637304,-0.438758658138532,0.282886747275866,-1.55100464183521,0.120900571566667,1,NS,PcB target,NA
20,EFHD2,543.887292528323,-0.114645984751925,0.1560533637186,-0.73465885015243,0.462547287314106,1,NS,PcB target,NA
21,NBPF1,223.902943312084,0.0118142658394699,0.215520357802239,0.0548174008244303,0.956283937392844,1,NS,PcB target,NA
22,RCC2,2569.65642081237,0.153310613248096,0.114939197370376,1.33384099380887,0.182255972939217,1,NS,PcB target,NA
23,IFFO2,549.903965228356,-0.181274169318973,0.137176504144749,-1.3214666057366,0.186345830183162,1,NS,PcB target,NA
24,CAMK2N1,122.012184160805,0.00698872607657131,0.30496831917379,0.0229162363340065,0.981717089075016,1,NS,PcB target,NA
25,NBPF3,138.397006487122,-0.0613323981026786,0.229794900314786,-0.266900605795264,0.789545690202875,1,NS,PcB target,NA
26,ALPL,81.1594298416721,0.347424116064172,0.390567062751264,0.889537672779724,0.373714185967887,1,NS,PcB target,NA
27,RAP1GAP,316.623469483198,-0.167992060746448,0.170745659266528,-0.983873097963901,0.325177912478905,1,NS,PcB target,NA
28,HMGCL,139.180915265876,-0.278578850621395,0.243453115235992,-1.14428131408938,0.252506990087083,1,NS,PcB target,NA
29,SRSF10,2157.29027222883,0.0757520074370721,0.100273674249896,0.755452595147629,0.449977465620901,1,NS,PcB target,NA
30,GRHL3,86.1404185717912,-0.121616983664181,0.258874860080818,-0.469790630214975,0.638504609303192,1,NS,PcB target,NA
31,RSRP1,166.081052181991,-0.0509010113568159,0.312925558814483,-0.162661725522371,0.870784784163392,1,NS,PcB target,NA
32,LDLRAP1,79.6174206227468,0.0610550827362217,0.295883766054339,0.206348200681645,0.836518929887252,1,NS,PcB target,NA
33,MAN1C1,195.294404442828,-0.233685305939649,0.211917060532308,-1.10272058961493,0.270148522544904,1,NS,PcB target,NA
34,PAQR7,202.149838121555,-0.0213086508345529,0.224044316337924,-0.095109089053673,0.924228178784421,1,NS,PcB target,NA
35,PDIK1L,176.109285380438,0.041456289117191,0.228099313800664,0.181746663005833,0.855781543990845,1,NS,PcB target,NA
36,DHDDS,344.242577784258,-0.143821860968413,0.154415729699806,-0.931393849888297,0.351649871030261,1,NS,PcB target,NA
37,RPS6KA1,219.178707690563,0.0885145460002218,0.186996518793208,0.473348630078544,0.635964472777036,1,NS,PcB target,NA
38,PIGV,66.3609498920865,0.506335485234937,0.288751689086735,1.75353254845496,0.0795106376246988,1,NS,PcB target,NA
39,TMEM222,480.644816745268,0.0134352173673124,0.146924049852862,0.0914432822997133,0.927140371488149,1,NS,PcB target,NA
40,IFI6,71.264182134097,0.00951219967474881,0.350676993271593,0.0271252459022363,0.978359838848391,1,NS,PcB target,NA
41,SESN2,446.624157480636,0.0926201143438869,0.184582243358558,0.501782363561205,0.615820620354822,1,NS,PcB target,NA
42,MED18,91.9473044708607,0.119308270249068,0.276300343126636,0.431806449818217,0.665882091402237,1,NS,PcB target,NA
43,HCRTR1,540.963871687163,-0.162712292697659,0.132188794418526,-1.2309083641575,0.218357138967641,1,NS,PcB target,NA
44,PEF1,615.189556136413,0.0460749222589732,0.146498384105596,0.31450805782105,0.753135197481786,1,NS,PcB target,NA
45,COL16A1,95.1557605323109,-0.150013572728897,0.331549193819037,-0.452462486790952,0.650935840020069,1,NS,PcB target,NA
46,ADGRB2,3493.29157786752,0.038303648929217,0.15775447914528,0.242805460337784,0.808156105398406,1,NS,PcB target,NA
47,BSDC1,698.482593452346,-0.0986174813220677,0.135610632554892,-0.727210539941622,0.467096990495132,1,NS,PcB target,NA
48,ZBTB8A,170.101389841178,0.0756457868694051,0.194365913311793,0.389192660279158,0.697133632548733,1,NS,PcB target,NA
49,RNF19B,237.151836027218,-0.168167915464279,0.191703126343909,-0.877230949080043,0.380361209040579,1,NS,PcB target,NA
