,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,target,Label
1,GSN,996.987558813967,-2.91883032982132,0.129473667242787,-22.5438144448939,1.54424547261538e-112,1.00520085297444e-108,Downregulated,PcB target,GSN
2,EYA4,799.790347207316,-4.20260482222252,0.204101440762669,-20.590765094644,3.32083501836474e-94,9.26418089123238e-91,Downregulated,PcB target,EYA4
3,DMRTA2,523.923170832472,-7.34298446311194,0.395070672223762,-18.5865086410489,4.13215494845197e-77,7.33570198485182e-74,Downregulated,PcB target,DMRTA2
4,SFRP1,671.658757173415,-7.35649899869095,0.40566780404161,-18.1342934425636,1.70881166503685e-73,2.56689801498766e-70,Downregulated,PcB target,SFRP1
5,ABLIM1,1572.91711703577,2.34037574210882,0.138899273041506,16.8494455792398,1.05902826919068e-63,1.1489280022642e-60,Upregulated,PcB target,ABLIM1
6,MAGEA6,347.412354860506,6.13899671822718,0.377756128464024,16.2512167391927,2.18974998414394e-59,1.78172657043179e-56,Upregulated,PcB target,MAGEA6
7,ITPKB,1892.84488715906,-1.8417223954291,0.117973255990918,-15.6113551326487,6.09289768778921e-55,3.83813245313379e-52,Downregulated,PcB target,ITPKB
8,PCDH1,289.425689217522,-3.92254024860345,0.257820176069844,-15.2142485836362,2.84466880547133e-52,1.63384389509542e-49,Downregulated,PcB target,PCDH1
9,ARHGAP29,510.923699849386,-3.15659962648443,0.217008715366567,-14.545957848524,6.19574923476797e-48,2.74978616037611e-45,Downregulated,PcB target,ARHGAP29
10,CCND2,2303.18435034278,-1.33354184160107,0.0928739076399329,-14.3586274712499,9.40717506122061e-47,4.08229587990036e-44,Downregulated,PcB target,CCND2
11,STOM,467.772332509094,-2.73645359750292,0.190786349281112,-14.3430261536737,1.17804495118278e-46,5.0010569144994e-44,Downregulated,PcB target,STOM
12,ANK1,387.022508081908,-3.62553193589356,0.253237598782016,-14.3167205554432,1.72052657718332e-46,7.14860489345445e-44,Downregulated,PcB target,ANK1
13,HSPA12A,351.116945842277,2.66214993504254,0.190724965507071,13.9580569746851,2.80990334635995e-44,9.7985343835209e-42,Upregulated,PcB target,HSPA12A
14,SLIT2,479.803631262113,3.40504317937245,0.245012123594652,13.8974477238757,6.56405574075874e-44,2.1725911950091e-41,Upregulated,PcB target,SLIT2
15,NT5E,285.760101132116,-6.30099197188914,0.454944094128925,-13.8500357586872,1.27148779110855e-43,4.13826893079463e-41,Downregulated,PcB target,NT5E
16,CDH8,376.692191224155,2.74198617735798,0.199722109665085,13.7290066781091,6.80602154591914e-43,2.04473828844168e-40,Upregulated,PcB target,CDH8
17,HEY2,169.870931782184,-3.96773548642795,0.295904144060364,-13.4088540700482,5.36615673337021e-41,1.51780619382616e-38,Downregulated,PcB target,HEY2
18,RAB29,194.42488404359,-3.0191239595766,0.226271763209235,-13.3429108288019,1.30271728159713e-40,3.5830229683139e-38,Downregulated,PcB target,RAB29
19,RIMS4,1156.42645197058,-2.43085549815372,0.182359595719194,-13.3300114456102,1.54873902353495e-40,4.14298296597129e-38,Downregulated,PcB target,RIMS4
20,LINC01694,235.092491066917,4.18932335763234,0.315147714790888,13.2932055700042,2.534816022115e-40,6.59998497064822e-38,Upregulated,PcB target,LINC01694
21,ADARB2,321.128403819339,7.493985060931,0.569592470823976,13.1567488068972,1.55640237764463e-39,3.89659302956979e-37,Upregulated,PcB target,ADARB2
22,RPS6KA2,1046.16865006708,1.7657607279115,0.134253353237632,13.1524515800068,1.64744942942652e-39,4.07232815922039e-37,Upregulated,PcB target,RPS6KA2
23,CDH11,225.326643648136,3.08357840352189,0.235334977385352,13.1029328397395,3.16775964618762e-39,7.63703831737677e-37,Upregulated,PcB target,CDH11
24,TNFRSF19,322.494908848589,-2.27425342844285,0.173856456011085,-13.0812135518157,4.21654156720003e-39,1.0041539478571e-36,Downregulated,PcB target,TNFRSF19
25,CAVIN1,930.208149203013,-4.30764271871961,0.329457253763935,-13.0749669934605,4.57762598122958e-39,1.07701060435483e-36,Downregulated,PcB target,CAVIN1
26,PDLIM3,306.644767021359,-7.4559357109762,0.571179053150497,-13.0535874343621,6.06240665003315e-39,1.40936520311723e-36,Downregulated,PcB target,PDLIM3
