,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
6981,NDUFS4,319.289426503646,-0.137083782862421,0.175861403455168,-0.779498970036181,0.435685844069645,0.825845407991483,Non-PcB,4.96165374004928
6982,NDUFS5,3409.30272108292,-0.223138593681227,0.118757663005811,-1.87894059240884,0.0602526053967273,0.47712653344249,Non-PcB,8.42963859809059
6983,NDUFS6,945.155723900352,-0.0184264840562533,0.131573511073521,-0.140047064989829,0.888622804298384,0.977041361098563,Non-PcB,6.75239373284792
6984,NDUFS7,601.088774799013,0.413542186027862,0.171639978436096,2.40935817981257,0.015980605651453,0.319354382996508,Non-PcB,5.99478885192478
6985,NDUFS8,463.20373822704,0.451228622849111,0.182658636085411,2.47033829070155,0.0134985333268902,0.305197954050965,Non-PcB,5.75092262402038
6986,NDUFV1,1327.6756574941,0.032730646541368,0.110433285016601,0.296383889480856,0.766936927267101,0.945846016784161,Non-PcB,7.3605265907779
6987,NDUFV2,568.491303639663,-0.304008714539448,0.146739649395121,-2.07175576466626,0.0382882239054463,0.425177935792784,Non-PcB,6.02958979580236
6988,NDUFV2-AS1,368.864988527658,-0.141812234415811,0.183528675262814,-0.772697967839279,0.439701149622877,0.827907489827366,Non-PcB,5.40150700647913
6989,NDUFV3,433.819825830837,-0.016199202491344,0.162262093617526,-0.0998335602000046,0.920476463950204,0.985835783660489,Non-PcB,5.79302149791238
6990,NEBL,134.956014005959,-0.270468538411727,0.272094617087657,-0.994023848419588,0.320211257103181,0.76687881364496,Non-PcB,4.82040503924385
6991,NECAB1,118.495824807969,-0.457319169559746,0.300854690946576,-1.5200666079724,0.128494235951978,0.590387807073216,Non-PcB,3.6476901989682
6992,NECAB3,282.953145903824,0.545575971655189,0.201626002123653,2.70588101687697,0.00681234492680072,0.244611100055145,Non-PcB,4.80904613651209
6993,NECAP1,375.206923046085,0.177122129569119,0.216628422812343,0.8176310719972,0.413567879628908,0.813254685594599,Non-PcB,4.54092086816395
6994,NECAP2,399.5720448317,0.0989522354897543,0.141104388920771,0.701269721279292,0.483134706016546,0.847945354799234,Non-PcB,5.33847997587631
6995,NECTIN1,952.132431250121,0.200263558978093,0.148569160399957,1.34794837932025,0.177674986110312,0.644243934617428,Non-PcB,6.08670289698539
6996,NECTIN2,805.7173646001,0.381099439764933,0.195451665090872,1.94983982146044,0.051195213611084,0.459057295223724,PcB target,6.23398286342908
6997,NECTIN3,265.996029433171,-0.341346942001591,0.177185732923535,-1.92649225402871,0.0540429381202671,0.465459391990489,Non-PcB,5.0288241888068
6998,NEDD1,480.350572253753,-0.284158754322661,0.143946054678758,-1.97406420729497,0.0483744425815464,0.45601904422202,Non-PcB,5.70422564299203
6999,NEDD4,331.206290821933,-0.326156257304052,0.21037030286414,-1.55039115722854,0.12104765968541,0.579174600168625,Non-PcB,5.54146556516214
7000,NEDD4L,308.318586593034,0.23495340884268,0.161314586863672,1.45649202226976,0.145256653397789,0.607599583506523,PcB target,5.5197230642885
7001,NEDD9,315.858025811955,0.118599922087578,0.242561683652322,0.488947472254416,0.624878885463273,0.905013164085597,Non-PcB,4.2389071284952
7002,NEFL,83.7543919545895,-0.85513239935496,1.09679733838552,-0.779663087634507,0.435589211234628,0.82578675530546,Non-PcB,-0.58546427744559
7003,NEFM,247.803437357955,-0.456290932715309,0.269337439756692,-1.69412367299364,0.0902417847747049,0.528378889801032,Non-PcB,3.49098398210058
7004,NEGR1,106.052684288782,-0.0215285983989248,0.297030118886172,-0.072479513120267,0.942220308744391,0.991028297043915,Non-PcB,3.51579755871774
7005,NEIL1,92.9999167896068,0.473706414200666,0.276682807142158,1.7120919767063,0.086879719724384,0.521833560115395,PcB target,3.17528939190141
7006,NEIL2,155.089538133674,0.290285623445227,0.20138419673004,1.44145185252227,0.149457070278277,0.612593684534796,Non-PcB,4.15902278816218
7007,NEIL3,114.139328089757,-0.527248202073774,0.292753434446422,-1.80099749494234,0.07170327479933,0.495809608087116,Non-PcB,4.03708752573388
7008,NEK1,189.563653368646,-0.238324437387857,0.206854926370685,-1.15213324414995,0.249266324112234,0.717078508560458,Non-PcB,4.54252210180456
7009,NEK11,104.014746614768,-0.161358648092332,0.296113517054869,-0.544921588508344,0.585807447670828,0.887947701529567,Non-PcB,3.14582864890449
7010,NEK2,635.946971708723,-0.45932050055036,0.267181065023756,-1.71913567493834,0.0855896701927158,0.52000171285861,Non-PcB,6.03400034526551
7011,NEK4,238.843294441203,-0.131993821280444,0.194684829166394,-0.677987195230456,0.497779812067654,0.852853112644408,Non-PcB,4.51407608648005
7012,NEK6,475.492695165516,0.103610899077701,0.189547682973549,0.546621818068645,0.584638576508972,0.887602412567294,PcB target,5.00559760572869
7013,NEK7,199.761125742286,-0.246945320457004,0.231810445378593,-1.06528987532763,0.286744773064915,0.744106385672434,Non-PcB,4.42999380750942
7014,NEK9,482.504590914437,-0.0150402423515071,0.170804239262334,-0.088055439469551,0.929832612898334,0.988238966942248,Non-PcB,5.74788169458859
7015,NELFA,632.475918139568,-0.115132893961571,0.147901587772984,-0.778442582633327,0.436308143359015,0.826277443532115,Non-PcB,6.32047203817137
7016,NELFB,786.940555888362,0.22424409547182,0.127424998118849,1.75981242913317,0.0784396149760148,0.506785334210859,Non-PcB,6.41040384340266
7017,NELFCD,1543.27754940671,0.205452104272706,0.100321843627113,2.04792991082133,0.0405668675611856,0.435752364154613,Non-PcB,7.03801975510779
7018,NELL1,89.3246328316849,1.72219210558172,0.690390592121672,2.49451850189495,0.0126128150805865,0.300433592605321,Non-PcB,0.364551285540213
7019,NELL2,611.992326306437,0.00920189463779785,0.190344455944712,0.0483433814351318,0.961442581565372,0.995121929811626,Non-PcB,6.13249289539515
7020,NEMF,450.509578806198,-0.098274658983652,0.156092227245595,-0.629593546826821,0.528960546747612,0.869066104870988,Non-PcB,5.54404171458155
7021,NEMP1,620.305883443808,-0.250876245376673,0.133986395783946,-1.87240088002077,0.0611511633870738,0.477927720043484,Non-PcB,6.00974762574908
7022,NEMP2,272.51143364539,-0.168044633359377,0.184585519298784,-0.91038903808791,0.362617376718577,0.787247863147911,Non-PcB,5.32990724676003
7023,NENF,363.760909128094,0.173516470507963,0.176856262611881,0.981115782644082,0.326535648293131,0.770037177076404,PcB target,4.9426920972212
7024,NEO1,1135.61392512871,0.123441818967358,0.128539257293986,0.96034333452722,0.336882447029127,0.777625641131685,PcB target,6.72999183474888
7025,NEPRO,561.213479938876,0.105381884193846,0.122511768473152,0.860177642582471,0.389691126909332,0.801113189922684,Non-PcB,5.75217629885103
