,Gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,effect,target,Label
1752,INSRR,0.68523776391829,0.056911856452234,0.92338223323436,0.756801000092602,NA,NS,PcB target,NA
1753,CD1D,0.376782374111853,-0.0268985451957712,1.07116336508554,0.818944646695127,NA,NS,PcB target,NA
1754,FCGR3A,0.232462534932111,0.0390373121552063,1.07382339737426,0.740723602642972,NA,NS,PcB target,NA
1755,FCGR3B,0.0888095194894972,0.0180865372018809,1.07023976253687,0.877107627903878,NA,NS,PcB target,NA
1756,LHX4-AS1,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1757,SHCBP1L,1.37701023777485,-0.105885199328221,0.758439285663926,0.602936239166579,NA,NS,PcB target,NA
1758,LHX9,0.139864810698143,0,1.06902657596115,1,NA,NS,PcB target,NA
1759,NR5A2,1.11200294633967,-0.00149939990650652,0.747528416527281,0.993885387544029,NA,NS,PcB target,NA
1760,LINC00862,1.7995696324348,0,0.735775378757398,1,NA,NS,PcB target,NA
1761,RPS10P7,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1762,SNORA70H,0.0202434051467628,0,1.06902657597444,1,NA,NS,PcB target,NA
1763,PTPRVP,3.22525941567372,-0.217471911530116,0.734783522512188,0.328721457279045,NA,NS,PcB target,NA
1764,LINC00628,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1765,CTSE,0.43407181393925,0.0608476378894698,1.03646291438408,0.680131104196359,NA,NS,PcB target,NA
1766,RHEX,1.35766868868345,0.13394483919691,0.776159668376461,0.519437931192324,NA,NS,PcB target,NA
1767,G0S2,1.62789987182292,0.0296573264743791,0.663240023736869,0.879588213245711,NA,NS,PcB target,NA
1768,SERTAD4-AS1,0.627038300987573,0,0.919386551796263,1,NA,NS,PcB target,NA
1769,LINC01740,0.131375285988195,0,1.06902657596541,1,NA,NS,PcB target,NA
1770,LINC00210,0.491309098103359,-0.044089721216816,0.962976585507548,0.798308729532398,NA,NS,PcB target,NA
1771,LINC01653,0,0,1.13191335261951,NA,NA,NS,PcB target,NA
1772,MIXL1,3.18084052800884,-0.0681659275396695,0.492233342694596,0.73795367475727,NA,NS,PcB target,NA
1773,MIR4666A,0.0730971923132638,-0.0158906366001119,1.06994034891931,0.891926796800439,NA,NS,PcB target,NA
1774,LINC00184,0.297719298761703,0,1.06896123282285,1,NA,NS,PcB target,NA
1775,LOC101927787,0.400753118802514,0.0276419364869585,1.05834042321146,0.827863138462209,NA,NS,PcB target,NA
1776,LINC01348,2.4724845060203,-0.190692702246443,0.641728614049567,0.376137844540456,NA,NS,PcB target,NA
1777,RPS7P5,0.299596177646077,-0.0208914032811523,1.04677177973845,0.875890880768755,NA,NS,PcB target,NA
1778,GREM2,2.43248846640351,-0.592333684848075,1.25052882158215,0.0725093315970864,NA,NS,PcB target,NA
1779,MYT1L-AS1,0.106384169299648,0,1.06902657596433,1,NA,NS,PcB target,NA
1780,GREB1,2.63452949220672,-0.179471389469515,0.727153290035865,0.404263490989768,NA,NS,PcB target,NA
1781,MATN3,3.32170573336447,0.432693293507884,1.04731099112333,0.125419626880849,NA,NS,PcB target,NA
1782,POMC,0.77463425555137,0.00540484840222765,0.843033640081253,0.977451456536809,NA,NS,PcB target,NA
1783,CIB4,0.352047830158405,0,1.06902657595237,1,NA,NS,PcB target,NA
1784,TCF23,1.23735280344322,0.0309559855559739,0.760690683686905,0.874635959809692,NA,NS,PcB target,NA
1785,SLC30A3,1.51822180335769,0.2787785727602,0.974545240973618,0.243914549584312,NA,NS,PcB target,NA
1786,TRIM54,2.65435295393299,0.0695749147433092,0.556915998188898,0.726329812449513,NA,NS,PcB target,NA
1787,QPCT,0.610251081117317,-0.0592460367504173,0.915421574747264,0.749564038600576,NA,NS,PcB target,NA
1788,LINC01833,0.181196143297296,0,1.06902657596733,1,NA,NS,PcB target,NA
