,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,target,avgcounts
1,A1BG,69.9371817339152,-0.0864350525708981,0.28997228709058,-0.298080390502621,0.765641807761739,0.99954351311502,Non-PcB,3.00951232446054
2,A2M,2587.74952662486,0.356993562726363,0.333334752958622,1.07097612702471,0.284180163985188,0.99954351311502,Non-PcB,5.23093849047681
3,A2ML1-AS1,112.690024666431,0.155727010561629,0.328522877545337,0.474021814630362,0.635484351226353,0.99954351311502,Non-PcB,2.91406540931173
4,AAAS,700.039279100862,-0.168576543743062,0.123732274139934,-1.36242985037527,0.173062268611745,0.99954351311502,Non-PcB,6.0940602499366
5,AACS,343.969032104256,0.00893947032419013,0.157806143900047,0.0566484301767891,0.954825254755073,0.99954351311502,PcB target,5.12611899800853
6,AADAT,253.155607114976,0.189818970381218,0.179153303834395,1.05953374187663,0.289356770874875,0.99954351311502,Non-PcB,5.01581684000192
7,AAGAB,521.255212311421,0.0253235951811492,0.1489922598454,0.16996584391314,0.865036998373542,0.99954351311502,PcB target,5.47974574799704
8,AAK1,377.989587636457,-0.0394869053178471,0.151042556233846,-0.261429005853905,0.793761691134317,0.99954351311502,Non-PcB,5.25751448155462
9,AAMDC,401.794267214454,0.0882204757063563,0.123648092321896,0.713480281415828,0.475548610688203,0.99954351311502,Non-PcB,5.64193608629106
10,AAMP,957.606125803784,-0.0039461705701701,0.090146747022114,-0.0437749636068627,0.965083784095894,0.99954351311502,Non-PcB,6.72501604986997
11,AAR2,484.430434673382,-0.0584372471865838,0.136281224597447,-0.428798958618095,0.668069536792569,0.99954351311502,Non-PcB,5.54158535771417
12,AARS1,2944.37884072252,-0.00668695841250477,0.105146087175522,-0.063596835527908,0.949291251526202,0.99954351311502,Non-PcB,8.13237872485868
13,AARS2,421.559749159999,-0.250163884876873,0.143659545061871,-1.74136626124727,0.0816193982305207,0.99954351311502,PcB target,5.5087206071492
14,AASDH,99.3939047281389,0.0452194192187708,0.287835712881605,0.157101489478378,0.875164863726063,0.99954351311502,Non-PcB,3.56048418460352
15,AASDHPPT,707.308042767516,0.136814754133147,0.135675952588169,1.0083935400729,0.313265572921761,0.99954351311502,Non-PcB,5.8764324042285
16,AASS,433.306453755428,-0.0736704176800384,0.169452646439707,-0.434755191068977,0.66374013289023,0.99954351311502,Non-PcB,5.58077677371282
17,AATF_1,72.9183454937874,1.70114301126327,1.21846119482135,1.3961404913783,0.162672192543044,0.99954351311502,Non-PcB,2.7623635877077
18,ABALON,449.883200690767,0.208973828749762,0.122761018066065,1.70228165293726,0.0887025824495399,0.99954351311502,Non-PcB,5.46934635495997
19,ABAT,1266.17466228023,0.0955303241772719,0.129827642816989,0.735824221286491,0.461837678786284,0.99954351311502,Non-PcB,6.94824330834644
20,ABCA2,625.282225325304,-0.0552285117776047,0.209954598665032,-0.263049783756906,0.79251220794614,0.99954351311502,Non-PcB,6.00062820871483
21,ABCA3,2342.08229696431,-0.00850804208694464,0.150094370544793,-0.0566846181909638,0.954796427218432,0.99954351311502,Non-PcB,8.17042591715085
22,ABCA5,90.8987030051448,-0.134718365869773,0.31307940442269,-0.430300952303744,0.666976734466958,0.99954351311502,PcB target,3.3796165000212
23,ABCA7,55.3698427437754,-0.152816221630621,0.370151392215373,-0.41284789101024,0.679718061151568,0.99954351311502,Non-PcB,3.20768406535911
24,ABCB1,64.8269237269323,-0.224634689618035,0.35224824381403,-0.637716989546246,0.523657924049463,0.99954351311502,PcB target,3.62225230520227
25,ABCB10,489.787786360601,-0.059161443928038,0.134446084395691,-0.440038430229911,0.659909273702939,0.99954351311502,Non-PcB,5.54143170493423
26,ABCB4,81.7792350024347,0.114277702484676,0.282450326367551,0.404593982787499,0.685775982278989,0.99954351311502,Non-PcB,3.64545143416612
27,ABCB6,596.055516739684,-0.172977514010663,0.158173210379955,-1.09359551845186,0.274132415633595,0.99954351311502,Non-PcB,6.32830335605443
28,ABCB7,332.233628338401,0.0692432660299269,0.152958247108912,0.452693903981675,0.650769169782292,0.99954351311502,Non-PcB,5.25071985568509
29,ABCB8,189.983705327149,-0.0769342741894773,0.18967935711727,-0.405601723659958,0.685035262178909,0.99954351311502,Non-PcB,4.47942812928353
30,ABCB9,149.880034471866,-0.172398933074743,0.224036937685209,-0.769511201393841,0.44158989745126,0.99954351311502,Non-PcB,3.85954750964945
31,ABCC1,91.6788564147781,-0.0282270448031869,0.395035134152001,-0.0714545172387775,0.943036021968111,0.99954351311502,Non-PcB,3.4738767655573
32,ABCC1_1,178.518800116612,0.342089776061147,0.243091874924421,1.40724479650957,0.159354812417373,0.99954351311502,Non-PcB,4.38230854965439
33,ABCC10,342.764197034862,-0.0801562531378723,0.205388872068238,-0.390265803257546,0.696340007471803,0.99954351311502,Non-PcB,5.2026997555442
34,ABCC11,86.77339023604,0.266970446572897,0.300432865688489,0.888619312541232,0.374207708288591,0.99954351311502,Non-PcB,2.97845462184472
35,ABCC4,292.866616086874,-0.220861061690041,0.170111488226534,-1.29833125318336,0.194173531315802,0.99954351311502,Non-PcB,4.79323541118695
36,ABCC5,372.259137785347,-0.102581044993935,0.16185662504889,-0.633777239349639,0.526226209110319,0.99954351311502,Non-PcB,5.45766481583578
37,ABCD1,158.464079255291,0.106232255057327,0.263838819379899,0.402640730833335,0.68721254129428,0.99954351311502,Non-PcB,4.42321579679483
38,ABCD3,1119.38665901264,0.0187215924455241,0.119582831832898,0.156557527184881,0.875593578064351,0.99954351311502,Non-PcB,6.66721722368777
39,ABCD4,186.56567264027,-0.0395163769479476,0.209598032445149,-0.188534102572213,0.850457984831996,0.99954351311502,Non-PcB,4.49122813782847
40,ABCE1,1366.54412621372,0.094682825887562,0.132258389685289,0.71589277710746,0.474057558735257,0.99954351311502,Non-PcB,7.25663823597539
41,ABCF3,460.740937470336,-0.0314170265693213,0.155561839048476,-0.20195844148854,0.839949213558427,0.99954351311502,PcB target,5.55699727068542
42,ABHD10,450.104795738974,0.135762859647316,0.163056093613938,0.832614449655323,0.405062207016924,0.99954351311502,Non-PcB,5.67462769952941
43,ABHD11,123.768618928722,-0.179068157219028,0.232475528187871,-0.770266696950218,0.441141707096747,0.99954351311502,PcB target,3.62455772254963
44,ABHD12,1716.490200669,0.0256424025115384,0.0908499031441984,0.282250190964303,0.777751675259708,0.99954351311502,Non-PcB,7.38120042435737
45,ABHD13,123.293371260834,0.21032128371471,0.254046681072495,0.827884398358634,0.407735971376846,0.99954351311502,Non-PcB,3.7330396503484
46,ABHD14B,67.2058697714414,-0.15215911461169,0.270073617656821,-0.563398661194063,0.573163448636882,0.99954351311502,Non-PcB,2.99361444423545
47,ABHD15,159.097794064137,-0.220631185329318,0.199512807802139,-1.10584973345733,0.26879156470435,0.99954351311502,Non-PcB,4.32264629066743
48,ABHD17A,1077.58691600394,0.109258677104487,0.143482902465166,0.761475236612336,0.446373264315864,0.99954351311502,Non-PcB,7.11073578945039
49,ABHD17B,213.071369928736,0.107369672616651,0.20718912946407,0.51822058857229,0.604304371520824,0.99954351311502,Non-PcB,4.44046725034511
50,ABHD17C,261.51274108654,0.00329972192399931,0.163004583918409,0.0202431235041277,0.98384942734234,0.99954351311502,Non-PcB,4.97286058140562
51,ABHD18,91.1723908759635,-0.0234699026693203,0.238576387753581,-0.0983747926201382,0.921634690149826,0.99954351311502,Non-PcB,3.53949517290213
52,ABHD2,1040.38343266685,0.057044307958242,0.133474579772727,0.427379565872198,0.669102888399695,0.99954351311502,Non-PcB,6.74579502112575
53,ABHD3,136.340615235592,-0.0776647786420529,0.226309449681187,-0.343179565641041,0.731463376510681,0.99954351311502,Non-PcB,3.8810294860081
