,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,GSN,997.004540414557,2.85955705109912,0.131651906167986,21.7205898063517,1.3108534365794e-104,6.61817128793024e-101,Upregulated,GSN
2,EYA4,799.808935688509,4.43236791215406,0.208616366784348,21.2465013195054,3.55165404470771e-100,1.19542755721454e-96,Upregulated,EYA4
3,SFRP1,671.672643877303,7.1817296981871,0.375661101416902,19.1175761107535,1.80293741231206e-81,3.31002918560382e-78,Upregulated,SFRP1
4,ITPKB,1892.88011847662,2.12453600655049,0.119869440861022,17.7237500341201,2.74956724711879e-70,3.7018340370376e-67,Upregulated,ITPKB
5,DMRTA2,523.936408717557,7.75665346625666,0.453825696193301,17.0917017950275,1.7110669639259e-65,1.81868407034124e-62,Upregulated,DMRTA2
6,ANK1,387.031114382409,4.34344761522243,0.262038460888879,16.5756110781933,1.04594259830171e-61,8.80117115529293e-59,Upregulated,ANK1
7,PCDH1,289.431154026496,4.6944020355879,0.293173649585487,16.0123600542724,1.04759583961364e-57,7.29524068310256e-55,Upregulated,PCDH1
8,NT5E,285.765728648728,6.34463831181915,0.413689762475139,15.3367061197228,4.3469961047469e-53,2.66022988895042e-50,Upregulated,NT5E
9,SLIT2,479.807136231711,-3.71471589103779,0.244733851358783,-15.1785945034305,4.90172607783292e-52,2.87453814102534e-49,Downregulated,SLIT2
10,CDH11,225.328322120498,-3.9069368239951,0.257415842483297,-15.1775305913761,4.98186852864011e-52,2.87453814102534e-49,Downregulated,CDH11
11,PDLIM3,306.651453292998,6.54906992296208,0.43269038592594,15.1356954903154,9.41797532117934e-52,5.28322254475602e-49,Upregulated,PDLIM3
12,RAB29,194.429221899749,3.78120644580014,0.258893434381752,14.6052620253959,2.5998080085539e-48,1.19325278938059e-45,Upregulated,RAB29
13,ABLIM1,1572.92802580693,-2.01154055233026,0.13851916534473,-14.5217490108619,8.82299537531077e-48,3.95956425787558e-45,Downregulated,ABLIM1
