,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,CDKN2A,379.979865281705,1.4641116979364,0.156560192997086,9.35174944478803,8.6209794120008e-21,1.13340016329575e-16,Upregulated,CDKN2A
2,RAB29,194.429221899749,1.85317268020493,0.273496525436446,6.77585456432266,1.23673040283742e-11,8.12964730305181e-08,Upregulated,RAB29
3,MAML3,141.857864698744,2.24336298237764,0.338679821939747,6.62384599569309,3.49971384980992e-11,1.53369126611503e-07,Upregulated,MAML3
4,PDLIM3,306.651453292998,2.80396079010684,0.455578222014511,6.15472964819975,7.52056752461511e-10,1.9774580249223e-06,Upregulated,PDLIM3
5,CLIP3,793.657837250807,0.843459314235001,0.136790199985861,6.16607998469322,7.00036845980552e-10,1.9774580249223e-06,Upregulated,NA
6,RTN1,416.446219861853,1.22550064083548,0.20130772441531,6.08769804732976,1.14545640443976e-09,2.50988589152825e-06,Upregulated,RTN1
7,FADS1,1040.68824323044,-0.608484046554301,0.104167547317831,-5.84139746227993,5.17647362835202e-09,9.72215697027771e-06,Downregulated,NA
8,DEK,2917.16615945988,-0.866946496598029,0.150127844203631,-5.77472154613849,7.70804489890671e-09,1.02302476087434e-05,Downregulated,DEK
9,EYA4,799.808935688509,1.27457743801609,0.220777701292362,5.77312577563371,7.78143120768495e-09,1.02302476087434e-05,Upregulated,EYA4
10,ATAD2,639.173144881944,-0.87867688335862,0.151808298975518,-5.78806882949347,7.12002377846675e-09,1.02302476087434e-05,Downregulated,NA
11,ITGA5,300.484865367695,1.47740633006128,0.25889550318549,5.70657393381905,1.15272848487361e-08,1.37772012642122e-05,Upregulated,ITGA5
12,PCDH1,289.431154026496,1.78537460589246,0.314236589088056,5.68162546275654,1.33420586481773e-08,1.46173370872989e-05,Upregulated,PCDH1
13,RGS12,1304.7400474423,0.494564372984343,0.0887591084156048,5.57198446235624,2.51853887838031e-08,2.54701774108199e-05,NS,NA
14,CSE1L,2441.64789721113,-0.696542143432565,0.125605952223256,-5.54545490164756,2.93190900633293e-08,2.75327197901851e-05,Downregulated,NA
15,LBR,2938.72028106557,-0.602560569096847,0.111046991088963,-5.42617646086528,5.75740412592394e-08,4.80331089012435e-05,Downregulated,LBR
16,GMNN,727.508101087667,-0.837904096543614,0.154496256483198,-5.42345889548943,5.84566625404956e-08,4.80331089012435e-05,Downregulated,NA
17,GRIA1,1790.28270559302,0.965691530861596,0.179202096469773,5.38884058772429,7.09136704555402e-08,5.17945569710548e-05,Upregulated,NA
18,HLA-B_1,1774.50355240168,1.25475210359166,0.232767103801908,5.39059035017032,7.02265966775538e-08,5.17945569710548e-05,Upregulated,NA
19,MXD4,876.750797086162,0.769668353945544,0.143622314096222,5.35897474420231,8.36955529933318e-08,5.23974016763492e-05,Upregulated,NA
20,CDKN1A,164.591676143755,1.67352258405311,0.311783771223254,5.36757438492453,7.98025993672322e-08,5.23974016763492e-05,Upregulated,NA
21,SEZ6L2,143.710499403568,1.51199228278126,0.282104681898528,5.35968518000392,8.3367101372604e-08,5.23974016763492e-05,Upregulated,NA
22,TRAM2,894.162957610259,0.607885040103929,0.113953058816987,5.33452148116721,9.57968473013532e-08,5.72473250668587e-05,Upregulated,NA
23,DSE,2168.14125074521,0.393704957525902,0.0749315957447335,5.25419155448285,1.48676080446515e-07,8.30294446678186e-05,NS,NA
24,COL20A1,191.662436356869,1.55966514306503,0.297042833349102,5.25064054055808,1.51571208034354e-07,8.30294446678186e-05,Upregulated,NA
25,CKS2,610.935287373128,-0.767709050034897,0.146493227109696,-5.24057709139022,1.60075195220169e-07,8.41803436623825e-05,Downregulated,NA
26,TOM1L2,575.328461466646,0.859276104934375,0.164535248869531,5.22244388869975,1.7657707161908e-07,8.9286875406771e-05,Upregulated,NA
27,LOC102724319,123.868331588808,-1.5012557302654,0.288863200386035,-5.19711658757202,2.02403430912893e-07,9.40056230155605e-05,Downregulated,NA
28,SLC6A1,224.849201638633,1.3673376886504,0.262962263506098,5.19974870317731,1.99558144688171e-07,9.40056230155605e-05,Upregulated,NA
29,GNG7,432.265610404932,0.904755861784061,0.174238946121292,5.19261555424147,2.07360087278562e-07,9.40056230155605e-05,Upregulated,NA
30,RRM1,1040.62905836975,-0.722049081876467,0.139782881770782,-5.16550433593503,2.39791469259428e-07,0.000105084614878457,Downregulated,NA
31,TRDMT1,152.640424199873,-0.991353078254817,0.192681776219341,-5.14502771204632,2.67481322670615e-07,0.000113437966101632,Downregulated,NA
32,HEPACAM,223.485149391837,1.41923728300652,0.278278953825894,5.1000525318004,3.39559226421555e-07,0.000139505785930131,Upregulated,NA
33,NOP58,1531.78701615397,-0.520774162222991,0.10228588983122,-5.09135876983923,3.55506622182721e-07,0.000141631683692007,NS,NA
34,NUP155,939.441418754445,-0.555665172717401,0.109588915749308,-5.07045050056453,3.96875131618958e-07,0.00015346227515866,NS,NA
35,DMRTA2,523.936408717557,2.46308291622335,0.48800917249036,5.04720619010906,4.48317443647478e-07,0.000163723039767594,Upregulated,DMRTA2
36,CKS1B,1477.84647573435,-0.77370228214704,0.153251612442985,-5.04857514915144,4.4511737699458e-07,0.000163723039767594,Downregulated,NA
37,AGT,726.183574217355,0.888419780430594,0.177554290589083,5.00365143237615,5.62544367439528e-07,0.000194625547334933,Upregulated,NA
38,CPNE5,227.239070244209,1.56463022596583,0.312447362728647,5.00766020971242,5.50956872372044e-07,0.000194625547334933,Upregulated,CPNE5
39,ABHD4,892.958539448882,0.955570288816686,0.191172853977073,4.99846222378041,5.77893249558096e-07,0.000194809296203597,Upregulated,ABHD4
40,GINS1,590.308699498785,-0.793118981435643,0.159372710904,-4.97650430200305,6.47428380987542e-07,0.00021279352312108,Downregulated,NA
41,SCD5,1057.99690147868,0.615383320997704,0.1240547456026,4.96057863815254,7.02835008623448e-07,0.000220004091866011,Upregulated,NA
42,DPF3,132.386458754348,1.28802631970982,0.259616201227566,4.96127095928347,7.0033416811534e-07,0.000220004091866011,Upregulated,NA
43,TSPYL1,1868.10573507487,0.409159790468127,0.0828142252997387,4.94069453632163,7.78447814067416e-07,0.000238005893291728,NS,NA
44,IDS,2747.70299027771,0.550023788862517,0.111891548229796,4.91568664089726,8.84718160200922e-07,0.000264349764821853,NS,NA
45,LOC105371692,924.275766933459,0.830883424785577,0.170449113212029,4.87467144374055,1.08989696659555e-06,0.000311497291735472,Upregulated,NA
46,TTK,437.001244873885,-1.09128357440975,0.223805738669942,-4.87603035067444,1.08241961680381e-06,0.000311497291735472,Downregulated,NA
47,IDI2-AS1,1148.69174899318,-0.782033122148331,0.16102357485241,-4.85663743874226,1.19395918950703e-06,0.000333978329030827,Downregulated,NA
48,PSMA8,250.35792889106,-0.917773011456037,0.189195788359796,-4.85091671126788,1.22892147762555e-06,0.000336596472215481,Downregulated,NA
49,COLGALT2,2397.23183948647,0.436845863142893,0.0902616595026273,4.83977211974678,1.2998809275763e-06,0.000341790691096913,NS,NA
50,AJM1,82.4604482168928,1.42020932749312,0.293371003796613,4.84100101616626,1.29186711920847e-06,0.000341790691096913,Upregulated,NA
51,DPYD-AS1,54.0607946995739,-1.68374372954766,0.349310564047309,-4.82019126487003,1.4342065145317e-06,0.000349176167528672,Downregulated,NA
52,HMGB2,1873.77753419757,-0.838306656160633,0.173794913012315,-4.82353966310412,1.41032706072762e-06,0.000349176167528672,Downregulated,NA
53,GPX3,162.085002870788,1.20368172436741,0.249589446863326,4.82264670840245,1.41665760730976e-06,0.000349176167528672,Upregulated,NA
54,HMGB1,3858.49695494741,-0.602775503641587,0.124910475216926,-4.82566015856376,1.39540275713237e-06,0.000349176167528672,Downregulated,NA
55,RAD1,360.394706155986,-0.72557667859914,0.150749516055926,-4.81312774715617,1.48586240036732e-06,0.000355175145047803,Downregulated,NA
56,HMGB1P6,220.735560084892,-0.771726596333529,0.16050872766834,-4.80800394809777,1.52444755879583e-06,0.000357891286705156,Downregulated,NA
57,SPP1,66.7433253175222,1.66000672817162,0.346490875659057,4.79091036672794,1.66026287359248e-06,0.000382938175423163,Upregulated,NA
58,PCLAF,873.310725895107,-0.789583950462286,0.164989103748176,-4.78567331129597,1.70415058225261e-06,0.000386283925946121,Downregulated,NA
59,MRC2,3140.87261510253,0.641142202930976,0.134634009137955,4.76211179505186,1.91577494423795e-06,0.000426893104947396,Upregulated,NA
60,ZHX3,589.883701839553,0.655236776600537,0.13806031923198,4.74601811907705,2.07460136294e-06,0.000454579735309536,Upregulated,NA
61,CACNA1E,136.217151634054,1.63616783815131,0.347062453633259,4.71433259640426,2.42504278476374e-06,0.000506064087163315,Upregulated,NA
62,SGO2,368.414019013159,-0.93213825405573,0.197642751382286,-4.7162784748567,2.40197624828807e-06,0.000506064087163315,Downregulated,NA
