,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,CDKN2A,379.979865281705,1.4641116979364,0.156560192997086,9.35174944478803,8.6209794120008e-21,1.13340016329575e-16,Upregulated,CDKN2A
2,RAB29,194.429221899749,1.85317268020493,0.273496525436446,6.77585456432266,1.23673040283742e-11,8.12964730305181e-08,Upregulated,RAB29
3,MAML3,141.857864698744,2.24336298237764,0.338679821939747,6.62384599569309,3.49971384980992e-11,1.53369126611503e-07,Upregulated,MAML3
4,PDLIM3,306.651453292998,2.80396079010684,0.455578222014511,6.15472964819975,7.52056752461511e-10,1.9774580249223e-06,Upregulated,PDLIM3
5,RTN1,416.446219861853,1.22550064083548,0.20130772441531,6.08769804732976,1.14545640443976e-09,2.50988589152825e-06,Upregulated,RTN1
6,DEK,2917.16615945988,-0.866946496598029,0.150127844203631,-5.77472154613849,7.70804489890671e-09,1.02302476087434e-05,Downregulated,DEK
7,EYA4,799.808935688509,1.27457743801609,0.220777701292362,5.77312577563371,7.78143120768495e-09,1.02302476087434e-05,Upregulated,EYA4
8,ITGA5,300.484865367695,1.47740633006128,0.25889550318549,5.70657393381905,1.15272848487361e-08,1.37772012642122e-05,Upregulated,ITGA5
9,PCDH1,289.431154026496,1.78537460589246,0.314236589088056,5.68162546275654,1.33420586481773e-08,1.46173370872989e-05,Upregulated,PCDH1
10,RGS12,1304.7400474423,0.494564372984343,0.0887591084156048,5.57198446235624,2.51853887838031e-08,2.54701774108199e-05,NS,NA
11,LBR,2938.72028106557,-0.602560569096847,0.111046991088963,-5.42617646086528,5.75740412592394e-08,4.80331089012435e-05,Downregulated,LBR
12,DMRTA2,523.936408717557,2.46308291622335,0.48800917249036,5.04720619010906,4.48317443647478e-07,0.000163723039767594,Upregulated,DMRTA2
13,CPNE5,227.239070244209,1.56463022596583,0.312447362728647,5.00766020971242,5.50956872372044e-07,0.000194625547334933,Upregulated,CPNE5
14,ABHD4,892.958539448882,0.955570288816686,0.191172853977073,4.99846222378041,5.77893249558096e-07,0.000194809296203597,Upregulated,ABHD4
15,SALL2,1211.7412861417,0.56626803959174,0.120659719832624,4.6930992412153,2.69096865617802e-06,0.000520267131217241,NS,NA
16,CDCA7L,680.88744998428,-0.726147557568836,0.156014954821206,-4.65434585037702,3.25010878552878e-06,0.000593460836157596,Downregulated,CDCA7L
17,APOL4,221.943246874162,1.17568701669403,0.254954452739182,4.61136098649259,4.00041141595501e-06,0.000665739352981778,Upregulated,APOL4
18,EFHD1,280.366552483032,0.999975213710689,0.21964257372949,4.55273855487712,5.2952062904449e-06,0.000819012671770342,Upregulated,EFHD1
19,CCND2,2303.22744504617,0.435135869000646,0.0956906220742071,4.54731988954156,5.43333830918672e-06,0.000830605799428812,NS,NA
20,FAM131B,566.011815000558,0.758287154514949,0.166899189047739,4.54338429588205,5.53581965674715e-06,0.000836545069278791,Upregulated,FAM131B
21,NAB1,362.673664940507,-0.63507369087727,0.143047566665691,-4.43959800002378,9.01270676539279e-06,0.00116166721416293,Downregulated,NAB1
22,CCDC65,58.4007077473786,1.55067326314659,0.349525899732578,4.43650460332986,9.14313807466687e-06,0.00116703724531694,Upregulated,CCDC65
23,SESN2,444.298891526891,0.797315726416312,0.181650275567895,4.38928993596986,1.13721368239394e-05,0.00132104596177301,Upregulated,SESN2
24,ANLN,565.424623570126,-0.819767214886124,0.188064310164587,-4.35897281184662,1.30674344312745e-05,0.00146102116437737,Downregulated,ANLN
25,GPR161,529.520930592752,0.4960662323613,0.119387480035556,4.155094254553,3.25153475262265e-05,0.00275793079953096,NS,NA
26,MCF2L,369.077127502597,0.720040034681557,0.175372256383025,4.10578075193912,4.02951541732369e-05,0.00317716418165859,Upregulated,MCF2L
27,NRG2,205.634195446506,0.793820864453046,0.193914203230319,4.09367055754135,4.24597483749769e-05,0.0032644345724317,Upregulated,NRG2
28,ARMH4,157.046559508322,0.881375962510761,0.217584715114458,4.05072553946228,5.10590686075219e-05,0.00357060412225048,Upregulated,ARMH4
29,EFNA1,143.578242692421,1.38558583127399,0.343578312029485,4.03280935600812,5.51139903263827e-05,0.00375284906037831,Upregulated,EFNA1
30,LIMCH1,132.805305529743,1.25614586044819,0.319147762268281,3.93593817334133,8.28723080134546e-05,0.00484922779220928,Upregulated,LIMCH1
31,WLS,2402.81983706314,0.449369044327952,0.114984482461809,3.90808424499546,9.30308694440091e-05,0.00511937045345924,NS,NA
32,UBE2E1,943.313253296406,-0.401193697521352,0.103452041978341,-3.87806455870002,0.00010529077981969,0.0055053446093183,NS,NA
33,NACC2,625.051223938197,0.525490054631343,0.135452265130949,3.87952208937461,0.000104661896770367,0.0055053446093183,NS,NA
34,CCNC,643.529373259861,-0.575408034728251,0.148798785821272,-3.86702103483154,0.000110172928249751,0.00570253341613966,NS,NA
35,MAPRE3,229.830822632679,0.742133207547734,0.192410706955632,3.85702656203463,0.000114774694289283,0.00589430822586409,Upregulated,MAPRE3
36,POLE3,858.021206443894,-0.479751812982334,0.124604536806663,-3.8501953883647,0.000118023633613944,0.00599095255259662,NS,NA
37,CDCA4,337.608616912005,-0.65741833648405,0.171646642945535,-3.8300681283505,0.00012810778579853,0.00633170323268147,Downregulated,CDCA4
38,DLX5,86.7781042561026,-0.943838438694937,0.24742824279301,-3.81459459939067,0.000136406677095887,0.00666668618505437,Downregulated,DLX5
39,GRIK4,130.074126252604,0.95270583131025,0.249999866296069,3.81082536333032,0.000138503588669577,0.00669950102748213,Upregulated,GRIK4
40,PDZD4,50.4572346273198,2.05580157332508,0.543866432782736,3.77997509941256,0.000156844043728619,0.00733818022384395,Upregulated,PDZD4
41,NPTXR,540.295644726066,0.665558671558825,0.176887397179814,3.76261215988302,0.000168147857993762,0.00768750263704251,Upregulated,NPTXR
42,BSDC1,695.143294897159,0.499999013489662,0.133002292221348,3.75932628783227,0.000170371523959007,0.00772370491547953,NS,NA
43,TMEM108,308.108788307506,0.760472628026139,0.2027269091511,3.75121700030128,0.000175978307880573,0.00790126315529672,Upregulated,TMEM108
44,IRS2,753.987480628445,0.518817362581778,0.138312335879122,3.7510563268572,0.000176091131398946,0.00790126315529672,NS,NA
45,RYR2,231.076102483341,0.79493898674555,0.212139580493971,3.74724502091745,0.000178787425668605,0.00793993282113659,Upregulated,RYR2
46,IGSF9B,304.554298864788,0.919306330177818,0.245978034711373,3.7373513096668,0.000185968999211961,0.00812270575627792,Upregulated,IGSF9B
47,GNAO1,2006.66521931912,0.56446671623277,0.151301229823089,3.73074770702645,0.000190912332868756,0.00820236745171743,NS,NA
48,SH3PXD2B,4312.16040966874,0.375270705123413,0.100938521399309,3.71781456594609,0.000200953684435789,0.00846775028614523,NS,NA
49,CALCOCO1,290.443747731715,0.64367008106477,0.173423548117233,3.71154948709534,0.000205994383387844,0.00862561890823704,Upregulated,CALCOCO1
50,RPS6KA2,1046.17847720412,0.469400675826302,0.127175644682734,3.69096360389851,0.000223406106124498,0.00920727296933785,NS,NA
51,SOX8,625.124592561876,0.456266206516875,0.123654515903148,3.68984669249157,0.000224389236740186,0.00921889154819758,NS,NA
52,ZIC4,88.3435645161073,5.56346558913323,1.51075715551806,3.68256775671233,0.000230896471070583,0.00932094967522189,Upregulated,ZIC4
53,SCUBE3,50.4696181664213,1.49316777825829,0.407643657428177,3.66292410307247,0.000249352437416234,0.00978578058122755,Upregulated,SCUBE3
54,ATP2B4,1673.14955769849,0.535054059047388,0.147943394564186,3.61661337178019,0.000298482618972434,0.0106925095139798,NS,NA
55,CCDC184,150.661800149322,0.790307429539675,0.218433429452221,3.61806996081863,0.000296808173487585,0.0106925095139798,Upregulated,CCDC184
56,FAM43A,44.0058253921041,1.27838149438695,0.355457720124102,3.59643755645712,0.00032260497939903,0.01113198861984,Upregulated,FAM43A
57,LMTK3,45.6227333239493,1.30712118010448,0.363427038583361,3.59665363699862,0.000322337231717454,0.01113198861984,Upregulated,LMTK3
58,SMPD1,163.786745041312,0.764434707232325,0.213056510063319,3.58794343812888,0.00033329656874608,0.011411067680481,Upregulated,SMPD1
59,LIMK1,785.003967204712,0.48638767869178,0.136415244600165,3.56549357894266,0.000363172054034971,0.0120876531503741,NS,NA
60,FH,1107.65799700496,-0.391453661724527,0.109910076091404,-3.56158120934229,0.000368628050290003,0.0121767662742781,NS,NA
61,ANK2,1182.77369009935,0.489046285182635,0.13794433846649,3.5452436150646,0.000392250374178957,0.0127705455739514,NS,NA
62,SP8,112.877529952676,-0.85418484903417,0.241311276522808,-3.5397635010788,0.000400485746295196,0.0130004595223283,Downregulated,SP8
63,VGLL4,1198.27085003871,0.395527034726132,0.111847657836664,3.53630145124485,0.000405771385866661,0.0131395970689384,NS,NA
