,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,effect,Label
1,GSN,997.004540414557,-2.76109915245816,0.129128800547434,-21.3825199394143,1.94346888385685e-101,6.5413923515815e-98,Downregulated,GSN
2,EYA4,799.808935688509,-4.33947342271091,0.209216425654914,-20.7415522425019,1.46133097084933e-95,4.21593985090032e-92,Downregulated,EYA4
3,SFRP1,671.672643877303,-6.48021830474901,0.325161760028019,-19.9292140139437,2.27100483430271e-88,4.58629426287432e-85,Downregulated,SFRP1
4,ABLIM1,1572.92802580693,2.40112622309158,0.140277762177459,17.1169413157164,1.10954114895098e-65,1.60051310736179e-62,Upregulated,ABLIM1
5,MAGEA6,347.413501605683,6.24433902842685,0.376219999637262,16.5975733199921,7.25659122543529e-62,7.32734298988328e-59,Upregulated,MAGEA6
6,PDLIM3,306.651453292998,-6.01402438334658,0.378530250354009,-15.8878303060908,7.69450541723221e-57,5.97655911157709e-54,Downregulated,PDLIM3
7,ITPKB,1892.88011847662,-1.8513290029965,0.119810066397034,-15.4521991237485,7.29127411139236e-54,4.74991227998609e-51,Downregulated,ITPKB
8,HSPA12A,351.118855249779,2.76666096825889,0.187868149644869,14.7266099841232,4.34985417320934e-49,2.31171855336744e-46,Upregulated,HSPA12A
9,ARHGAP29,510.936321547192,-3.12893469651692,0.216225808813034,-14.4706809686278,1.85625264723183e-47,8.92548147877303e-45,Downregulated,ARHGAP29
10,CCND2,2303.22744504617,-1.36598462649757,0.0948532675820228,-14.4010286763854,5.09790594109476e-47,2.33982296546383e-44,Downregulated,CCND2
11,SLIT2,479.807136231711,3.46006705902145,0.243032220350038,14.237071339915,5.39406574917507e-46,2.26944078759564e-43,Upregulated,SLIT2
12,CDH8,376.694766636911,2.79016761269074,0.197102398121271,14.1559293001298,1.71653479495467e-45,7.07457554777747e-43,Upregulated,CDH8
13,NT5E,285.765728648728,-6.01568067675471,0.427175356204877,-14.082461896209,4.86837736706059e-45,1.92778197897625e-42,Downregulated,NT5E
14,LINC01694,235.093558546334,4.36557558479536,0.311199631781734,14.0282157784083,1.04753995756526e-44,3.99152253642084e-42,Upregulated,LINC01694
15,RAB29,194.429221899749,-3.3091429497517,0.236163570452297,-14.0120804551442,1.31495649850618e-44,4.91769379395044e-42,Downregulated,RAB29
16,PCDH1,289.431154026496,-3.24695393109114,0.232415159460624,-13.970491161706,2.35993521978307e-44,8.66525304791257e-42,Downregulated,PCDH1
17,ANK1,387.031114382409,-3.36793654361685,0.245324964631455,-13.7284705153282,6.85656941019513e-43,2.19791141649033e-40,Downregulated,ANK1
18,DMRTA2,523.936408717557,-8.84477405389423,0.658190691109874,-13.4380114659169,3.62035090490901e-41,1.04447123606625e-38,Downregulated,DMRTA2
19,STOM,467.781230913486,-2.49160391323164,0.186777153069994,-13.3399822851884,1.35491729426436e-40,3.800354827454e-38,Downregulated,STOM
20,CDH11,225.328322120498,3.05307557564399,0.23117922136066,13.20653109598,8.04471617161253e-40,2.08285952673994e-37,Upregulated,CDH11
21,EFHD1,280.366552483032,-2.70400402817053,0.210000328407304,-12.8761895215992,6.12875054832834e-38,1.43918741073826e-35,Downregulated,EFHD1
22,HEY2,169.874080117948,-3.44571001193883,0.268181082892867,-12.848445441304,8.77560538430489e-38,1.9912736037757e-35,Downregulated,HEY2
23,ADARB2,321.129816544504,7.28699909341348,0.568519384930881,12.8175033016674,1.30846286445791e-37,2.93604528308084e-35,Upregulated,ADARB2
24,S1PR3,195.335278294379,-5.05187000926383,0.395800817763333,-12.7636674371011,2.61588994446278e-37,5.68041907832536e-35,Downregulated,S1PR3
25,TNFRSF19,322.501485221999,-2.14909764920499,0.170282119692269,-12.6208063012652,1.62152481524801e-36,3.41111392124309e-34,Downregulated,TNFRSF19
26,CHST2,258.386662350014,-2.98024719482827,0.236382111661638,-12.6077526504809,1.91372492413105e-36,3.98429637554913e-34,Downregulated,CHST2
27,LIMS2,165.074455726464,4.49388989835801,0.357315312525229,12.5768186831923,2.83206874170437e-36,5.83608451415508e-34,Upregulated,LIMS2
28,VCAN,872.199371334306,2.2895909166293,0.182792754570466,12.5256108865445,5.40733945802259e-36,1.08120020153234e-33,Upregulated,VCAN
29,OTULINL,322.327415955249,5.73740556127151,0.458382538624521,12.516632021996,6.05503932445874e-36,1.1988384231122e-33,Upregulated,OTULINL
30,CAVIN1,930.227101754107,-4.07574260576587,0.327834341633953,-12.4323235493025,1.74487732495732e-35,3.35598072166792e-33,Downregulated,CAVIN1
31,WLS,2402.81983706314,1.47140894861472,0.118557139944187,12.4109686629368,2.27879015096459e-35,4.34152519799339e-33,Upregulated,WLS
32,TFAP2A,178.537899552174,-5.80591598815189,0.468801882909206,-12.3845833385365,3.16725539523074e-35,5.97782455202662e-33,Downregulated,TFAP2A
33,RPS6KA2,1046.17847720412,1.64459402999619,0.135215038611624,12.1628041295017,4.90457297681183e-34,8.68840800585218e-32,Upregulated,RPS6KA2
